"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.941983,0.071808003,-0.011969,0,0.071808003,0.001562,2.4999999e-05,0.00064099999,0.038260002,-2.9434471,0.143617,-0.023937,0,1,0,0.2,0,0
-2.9428229,0.090910003,-0.03909,0,0.090910003,0.001562,1.6e-05,0.00064099999,0.02493,-2.943445,0.181821,-0.054242,0,1,0.0020000001,0.2,0.0020000001,0
-2.944689,0.068715997,-0.065695003,0,0.068715997,0.001562,1.4e-05,0.00064099999,0.022565,-2.9451981,0.13743199,-0.077148996,0,1,0.0040000002,0.2,0.0040000002,0
-2.9466381,0.038217001,-0.083517998,0,0.038217001,0.001562,1.1e-05,0.00064099999,0.017794,-2.946955,0.076435,-0.089887999,0,1,0.0060000001,0.2,0.0060000001,0
-2.946876,-0.025571,-0.087379001,0,-0.025571,0.001562,8e-06,0.00064099999,0.012886,-2.947042,-0.051141001,-0.083117999,0,1,0.0080000004,0.2,0.0080000004,0
-2.943331,-0.051318999,-0.074565001,0,-0.051318999,0.001562,9.9999997e-06,0.00064099999,0.015706999,-2.9435771,-0.102639,-0.066013001,0,1,0.0099999998,0.2,0.0099999998,0
-2.937417,-0.072052002,-0.054005001,0,-0.072052002,0.001562,1.3e-05,0.00064099999,0.019959001,-2.937815,-0.144104,-0.041997999,0,1,0.012,0.2,0.012,0
-2.930212,-0.088889003,-0.027186001,0,-0.088889003,0.001562,1.6e-05,0.00064099999,0.0243,-2.9308021,-0.17777801,-0.012373,0,1,0.014,0.2,0.014,0
-2.9149971,-0.112563,0.040463001,0,-0.112563,0.001562,1.9999999e-05,0.00064099999,0.031815998,-2.9160089,-0.225125,0.059220001,0,1,0.016000001,0.2,0.016000001,0
-2.9084549,-0.12024,0.079255998,0,-0.12024,0.001562,2.2e-05,0.00064099999,0.034940999,-2.9096749,-0.24047901,0.099292003,0,1,0.018000001,0.2,0.018000001,0
-2.903651,-0.125632,0.120226,0,-0.125632,0.001562,2.4000001e-05,0.00064099999,0.037714999,-2.9050739,-0.25126401,0.14116,0,1,0.02,0.2,0.02,0
-2.9010551,-0.130358,0.205852,0,-0.130358,0.001562,2.7e-05,0.00064099999,0.042369001,-2.9028511,-0.26071599,0.22757401,0,1,0.022,0.2,0.022,0
-2.90381,-0.130142,0.24925999,0,-0.130142,0.001562,2.8e-05,0.00064099999,0.044319998,-2.9057741,-0.26028299,0.27094501,0,1,0.024,0.2,0.024,0
-2.9093831,-0.12851501,0.29236001,0,-0.12851501,0.001562,2.9999999e-05,0.00064099999,0.046076,-2.9115059,-0.25703001,0.31377399,0,1,0.026000001,0.2,0.026000001,0
-2.917701,-0.12568299,0.33471701,0,-0.12568299,0.001562,3.1e-05,0.00064099999,0.047671001,-2.9199729,-0.25136599,0.35565999,0,1,0.028000001,0.2,0.028000001,0
