"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-3.0912409,1.547381,-0.49250999,0,1.547381,0.076563001,0.032054,0.031390999,1.021119,-4.133925,1.5510581,-0.49312299,0,1,0.075999998,0.30000001,0.075999998,0
-3.0596721,1.610207,-0.493489,0,1.610207,0.078125,0.032921001,0.032031,1.027773,-4.1159892,1.6124049,-0.49385601,0,1,0.078000002,0.30000001,0.078000002,0
-2.9970491,1.7330101,-0.493965,0,1.7330101,0.081249997,0.034646001,0.033312999,1.040041,-4.0787349,1.73224,-0.49383599,0,1,0.079999998,0.30000001,0.079999998,0
-2.966027,1.792971,-0.49346399,0,1.792971,0.082811996,0.035500001,0.033953,1.045562,-4.059227,1.790737,-0.493092,0,1,0.082000002,0.30000001,0.082000002,0
-2.9351439,1.851958,-0.49248299,0,1.851958,0.084375001,0.036332998,0.034593999,1.050279,-4.0382309,1.848304,-0.49187401,0,1,0.083999999,0.30000001,0.083999999,0
-2.8721421,1.966984,-0.48916,0,1.966984,0.087499999,0.038114998,0.035875,1.062447,-4.000936,1.9606611,-0.48810601,0,1,0.086000003,0.30000001,0.086000003,0
-2.8365099,2.0232069,-0.486808,0,2.0232069,0.089063004,0.039066002,0.036516,1.069836,-3.98106,2.0154159,-0.48550901,0,1,0.088,0.30000001,0.088,0
-2.797735,2.0785279,-0.483955,0,2.0785279,0.090625003,0.039985001,0.037156001,1.076129,-3.95579,2.0692029,-0.48240101,0,1,0.090000004,0.30000001,0.090000004,0
-2.755878,2.1329031,-0.480584,0,2.1329031,0.092188001,0.040881,0.037797,1.0815901,-3.925715,2.122,-0.47876599,0,1,0.092,0.30000001,0.092,0
-2.6635201,2.2386091,-0.47223601,0,2.2386091,0.095311999,0.042656999,0.039078001,1.091579,-3.855063,2.224452,-0.46987599,0,1,0.094000004,0.30000001,0.094000004,0
-2.6169441,2.2900529,-0.46723199,0,2.2900529,0.095311999,0.042383999,0.039078001,1.084601,-3.793303,2.274189,-0.46458799,0,1,0.096000001,0.30000001,0.096000001,0
-2.5679879,2.340801,-0.46164799,0,2.340801,0.095311999,0.042185999,0.039078001,1.079525,-3.733362,2.323159,-0.45870799,0,1,0.098000005,0.30000001,0.098000005,0
-2.464994,2.4399171,-0.44864401,0,2.4399171,0.095325001,0.041944001,0.039083,1.073182,-3.616715,2.4185491,-0.44508299,0,1,0.1,0.30000001,0.1,0
-2.41416,2.48843,-0.44124201,0,2.48843,0.095363997,0.041962001,0.039099,1.073226,-3.565975,2.4653859,-0.43740201,0,1,0.102,0.30000001,0.102,0
-2.36677,2.5362921,-0.43331799,0,2.5362921,0.095427997,0.041951001,0.039124999,1.072214,-3.516413,2.51179,-0.429234,0,1,0.104,0.30000001,0.104,0
-2.323709,2.5834341,-0.424932,0,2.5834341,0.095312998,0.041807,0.039078001,1.0698431,-3.4682729,2.5576191,-0.42062899,0,1,0.106,0.30000001,0.106,0
-2.2612729,2.676209,-0.406914,0,2.676209,0.092188001,0.03926,0.037797,1.038697,-3.3401649,2.648015,-0.402215,0,1,0.108,0.30000001,0.108,0
-2.2363391,2.7218781,-0.39734501,0,2.7218781,0.090625003,0.037919,0.037156001,1.020522,-3.2778051,2.6926529,-0.392474,0,1,0.11,0.30000001,0.11,0
-2.2156,2.7669671,-0.38745701,0,2.7669671,0.089063004,0.036511,0.036516,0.99988401,-3.2153671,2.736866,-0.38244,0,1,0.112,0.30000001,0.112,0
-2.1987691,2.8113999,-0.37731299,0,2.8113999,0.087499999,0.035061002,0.035875,0.977301,-3.1538849,2.7806411,-0.37218699,0,1,0.114,0.30000001,0.114,0
-2.1695819,2.8984721,-0.35650101,0,2.8984721,0.084375001,0.032253999,0.034593999,0.93237901,-3.038913,2.866828,-0.35122699,0,1,0.116,0.30000001,0.116,0
-2.155206,2.941191,-0.34589601,0,2.941191,0.082813002,0.030872,0.033953,0.90925002,-2.9819419,2.9092059,-0.340565,0,1,0.118,0.30000001,0.118,0
-2.14065,2.9833391,-0.33519,0,2.9833391,0.081249997,0.029488999,0.033312999,0.88523197,-2.9242849,2.951092,-0.32981601,0,1,0.12,0.30000001,0.12,0
-2.110296,3.06585,-0.313584,0,3.06585,0.078125,0.026742,0.032031,0.834867,-2.8072989,3.033318,-0.308162,0,1,0.122,0.30000001,0.122,0
-2.0946009,3.1061561,-0.302737,0,3.1061561,0.076563001,0.025377,0.031390999,0.808424,-2.7481501,3.0736029,-0.29731101,0,1,0.12400001,0.30000001,0.12400001,0
-2.0786209,3.1457801,-0.29189599,0,3.1457801,0.075000003,0.024019999,0.030750001,0.78113699,-2.688796,3.1132891,-0.28648099,0,1,0.126,0.30000001,0.126,0
-2.0623419,3.1846819,-0.28108901,0,3.1846819,0.073438004,0.022673,0.030108999,0.75301301,-2.6293709,3.1523321,-0.27569699,0,1,0.12800001,0.30000001,0.12800001,0
-2.02896,3.2601039,-0.259682,0,3.2601039,0.070312001,0.020006999,0.028828001,0.69401503,-2.5106161,3.228276,-0.25437799,0,1,0.13,0.30000001,0.13,0
-2.0119059,3.2964921,-0.249137,0,3.2964921,0.068750001,0.018688999,0.028188,0.66303998,-2.4515281,3.2650499,-0.24389701,0,1,0.132,0.30000001,0.132,0
-1.994663,3.331892,-0.238736,0,3.331892,0.067188002,0.017382,0.027547,0.631015,-2.392843,3.300925,-0.233574,0,1,0.134,0.30000001,0.134,0
-1.959842,3.399339,-0.21848799,0,3.399339,0.064061999,0.014803,0.026265999,0.56360298,-2.2774899,3.3696139,-0.213534,0,1,0.13600001,0.30000001,0.13600001,0
-1.9424109,3.4311581,-0.208709,0,3.4311581,0.0625,0.013533,0.025625,0.52810699,-2.221308,3.402211,-0.203885,0,1,0.138,0.30000001,0.138,0
-1.925092,3.4615281,-0.199209,0,3.4615281,0.060938001,0.012276,0.024984,0.49133301,-2.166501,3.4334741,-0.194534,0,1,0.14,0.30000001,0.14,0
-1.907997,3.4902911,-0.190026,0,3.4902911,0.059374999,0.011033,0.024343999,0.453208,-2.113394,3.463248,-0.18551899,0,1,0.142,0.30000001,0.142,0
-1.875028,3.5422339,-0.172777,0,3.5422339,0.056249999,0.0085899998,0.023062,0.37248299,-2.013772,3.5175951,-0.168671,0,1,0.14400001,0.30000001,0.14400001,0
-1.85948,3.564944,-0.16479801,0,3.564944,0.054687999,0.0073890002,0.022422001,0.32956299,-1.968092,3.541708,-0.160925,0,1,0.146,0.30000001,0.146,0
-1.844808,3.5850761,-0.15730999,0,3.5850761,0.053125001,0.0061989999,0.021780999,0.28458199,-1.925795,3.5633869,-0.153696,0,1,0.148,0.30000001,0.148,0
-1.819024,3.6157401,-0.14402799,0,3.6157401,0.050000001,0.0038089999,0.020500001,0.18581299,-1.85355,3.5976939,-0.14102,0,1,0.15000001,0.30000001,0.15000001,0
-1.808259,3.6244559,-0.138421,0,3.6244559,0.048436999,0.0026819999,0.019858999,0.13504399,-1.826496,3.60886,-0.135822,0,1,0.152,0.30000001,0.152,0
-1.797565,3.62674,-0.133702,0,3.62674,0.046875,0.0021879999,0.019219,0.113827,-1.810522,3.614023,-0.13158201,0,1,0.154,0.30000001,0.154,0
-1.786598,3.622972,-0.12976199,0,3.622972,0.045313001,0.0024590001,0.018578,0.13235299,-1.8041151,3.612051,-0.127942,0,1,0.156,0.30000001,0.156,0
-1.768069,3.60478,-0.122764,0,3.60478,0.042187002,0.002969,0.017297,0.17166699,-1.797539,3.5944459,-0.121042,0,1,0.15800001,0.30000001,0.15800001,0
-1.760164,3.5919361,-0.119285,0,3.5919361,0.040624999,0.003117,0.016656,0.187126,-1.795181,3.5813971,-0.117529,0,1,0.16,0.30000001,0.16,0
-1.752902,3.5767701,-0.115715,0,3.5767701,0.039062001,0.0032289999,0.016016001,0.201645,-1.793563,3.565891,-0.113902,0,1,0.162,0.30000001,0.162,0
-1.746194,3.5592451,-0.11202,0,3.5592451,0.037500001,0.0033140001,0.015375,0.215554,-1.792658,3.5479541,-0.110138,0,1,0.164,0.30000001,0.164,0
-1.734226,3.5166669,-0.104193,0,3.5166669,0.034375001,0.0034129999,0.014094,0.24215201,-1.792863,3.5044689,-0.10216,0,1,0.16600001,0.30000001,0.16600001,0
-1.728899,3.4912839,-0.100051,0,3.4912839,0.032811999,0.00343,0.013453,0.25495601,-1.793901,3.4786279,-0.097940996,0,1,0.168,0.30000001,0.168,0
-1.723981,3.4628949,-0.095757,0,3.4628949,0.03125,0.003427,0.012812,0.26745,-1.7955101,3.449789,-0.093572997,0,1,0.17,0.30000001,0.17,0
-1.7153161,3.396039,-0.086732,0,3.396039,0.028124999,0.003361,0.011531,0.29148799,-1.800282,3.3820801,-0.084406003,0,1,0.17200001,0.30000001,0.17200001,0
-1.711548,3.356931,-0.082013004,0,3.356931,0.026562,0.0033,0.010891,0.30300501,-1.8033611,3.3425729,-0.079620004,0,1,0.17400001,0.30000001,0.17400001,0
-1.7081439,3.313514,-0.077164002,0,3.313514,0.025,0.0032200001,0.01025,0.31416401,-1.806843,3.29878,-0.074708,0,1,0.176,0.30000001,0.176,0
-1.705094,3.2653091,-0.072194003,0,3.2653091,0.023437999,0.003122,0.0096089998,0.32494199,-1.810681,3.2502229,-0.069679998,0,1,0.178,0.30000001,0.178,0
-1.7000279,3.1521051,-0.061926,0,3.1521051,0.020313,0.002875,0.0083280001,0.34523699,-1.819217,3.1364019,-0.059308998,0,1,0.18000001,0.30000001,0.18000001,0
-1.697996,3.085552,-0.056648999,0,3.085552,0.018750001,0.002727,0.0076870001,0.35468599,-1.8237979,3.069592,-0.053989001,0,1,0.182,0.30000001,0.182,0
-1.696286,3.011008,-0.051293001,0,3.011008,0.017186999,0.002562,0.0070469999,0.363612,-1.828499,2.994833,-0.048597999,0,1,0.184,0.30000001,0.184,0
-1.693791,2.8320849,-0.040410001,0,2.8320849,0.014063,0.0021889999,0.0057660001,0.379675,-1.837943,2.8156421,-0.037670001,0,1,0.186,0.30000001,0.186,0
-1.692981,2.7235601,-0.034924999,0,2.7235601,0.0125,0.001982,0.0051250001,0.386673,-1.842497,2.7070911,-0.03218,0,1,0.18800001,0.30000001,0.18800001,0
-1.692441,2.598254,-0.029448001,0,2.598254,0.010937,0.001762,0.0044840002,0.39287001,-1.846788,2.581861,-0.026715999,0,1,0.19,0.30000001,0.19,0
-1.692149,2.4514351,-0.024018999,0,2.4514351,0.0093750004,0.00153,0.0038439999,0.398159,-1.85068,2.4352541,-0.021322001,0,1,0.192,0.30000001,0.192,0
-1.692178,2.0598631,-0.013553,0,2.0598631,0.0062500001,0.001039,0.002563,0.40555999,-1.856657,2.044795,-0.011042,0,1,0.19400001,0.30000001,0.19400001,0
-1.692391,1.782091,-0.0087299999,0,1.782091,0.0046879998,0.00078499998,0.001922,0.40833399,-1.859128,1.768219,-0.0064170002,0,1,0.19600001,0.30000001,0.19600001,0
-1.692643,1.3964,-0.004462,0,1.3964,0.003125,0.00052200002,0.001281,0.40769199,-1.858855,1.384667,-0.002507,0,1,0.198,0.30000001,0.198,0
-1.6927,0.78796601,-0.001253,0,0.78796601,0.001562,0.000287,0.00064099999,0.44780701,-1.893231,0.78044599,0,0,1,0.2,0.30000001,0.2,0
