"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.077595003,0.33365101,-3.2e-05,0,0.33365101,0.001563,0.000122,0.00064099999,0.190845,0.041173,0.33384499,-6.4e-05,0,1,0,1,0,0
0.077595003,0.59729999,-0.000121,0,0.59729999,0.003125,0.000225,0.001281,0.17589,0.046657,0.59764099,-0.000178,0,1,0.0020000001,1,0.0020000001,0
0.077591002,0.76265103,-0.00025099999,0,0.76265103,0.0046870001,0.000336,0.001922,0.174696,0.047072001,0.76308697,-0.00032399999,0,1,0.0040000002,1,0.0040000002,0
0.077584997,0.881356,-0.00040799999,0,0.881356,0.0062500001,0.000443,0.002563,0.17302001,0.047649,0.88186198,-0.00049200002,0,1,0.0060000001,1,0.0060000001,0
0.077567004,1.048889,-0.00078,0,1.048889,0.0093750004,0.00065499998,0.0038439999,0.170489,0.048501,1.049493,-0.00088100001,0,1,0.0080000004,1,0.0080000004,0
0.077555999,1.112249,-0.00098699995,0,1.112249,0.010938,0.00075900002,0.0044840002,0.16930901,0.048889998,1.112891,-0.0010939999,0,1,0.0099999998,1,0.0099999998,0
0.077542998,1.166865,-0.001207,0,1.166865,0.0125,0.00086199999,0.0051250001,0.168171,0.049261,1.167538,-0.001319,0,1,0.012,1,0.012,0
0.077527002,1.214781,-0.001435,0,1.214781,0.014063,0.000963,0.0057660001,0.16707,0.049614999,1.21548,-0.0015519999,0,1,0.014,1,0.014,0
0.077491,1.295741,-0.001916,0,1.295741,0.017188,0.001163,0.0070469999,0.16497,0.050276,1.296484,-0.0020399999,0,1,0.016000001,1,0.016000001,0
0.077469997,1.330541,-0.002167,0,1.330541,0.018750001,0.00126,0.0076879999,0.163967,0.050585002,1.331301,-0.002293,0,1,0.018000001,1,0.018000001,0
0.077446997,1.362372,-0.002422,0,1.362372,0.020313,0.001357,0.0083280001,0.162993,0.05088,1.3631459,-0.0025510001,0,1,0.02,1,0.02,0
0.077394001,1.418805,-0.0029460001,0,1.418805,0.023437999,0.001548,0.0096089998,0.16112299,0.051433001,1.419602,-0.0030789999,0,1,0.022,1,0.022,0
0.077363998,1.444043,-0.003213,0,1.444043,0.025,0.001642,0.01025,0.16022301,0.051693,1.4448479,-0.0033470001,0,1,0.024,1,0.024,0
0.077331997,1.4676189,-0.003483,0,1.4676189,0.026563,0.0017350001,0.010891,0.159343,0.051941,1.468431,-0.0036180001,0,1,0.026000001,1,0.026000001,0
0.077297002,1.489728,-0.0037539999,0,1.489728,0.028124999,0.0018279999,0.011531,0.158483,0.05218,1.490545,-0.0038910001,0,1,0.028000001,1,0.028000001,0
0.077220999,1.530156,-0.0043020002,0,1.530156,0.03125,0.0020089999,0.012812,0.15681,0.052632,1.53098,-0.004439,0,1,0.030000001,1,0.030000001,0
0.077179,1.548728,-0.0045770002,0,1.548728,0.032811999,0.0020989999,0.013453,0.155993,0.052845001,1.549553,-0.004714,0,1,0.032000002,1,0.032000002,0
0.077134997,1.566342,-0.0048520002,0,1.566342,0.034375001,0.0021869999,0.014094,0.15518799,0.053052001,1.567168,-0.004989,0,1,0.034000002,1,0.034000002,0
0.077040002,1.599031,-0.0054009999,0,1.599031,0.037500001,0.0023620001,0.015375,0.15360101,0.053445999,1.5998549,-0.005539,0,1,0.036000002,1,0.036000002,0
0.076989003,1.614247,-0.0056750001,0,1.614247,0.039062001,0.002447,0.016016001,0.152817,0.053636,1.615067,-0.005812,0,1,0.037999999,1,0.037999999,0
0.076935001,1.628788,-0.0059480001,0,1.628788,0.040624999,0.002532,0.016656,0.152036,0.053819999,1.6296051,-0.0060840002,0,1,0.039999999,1,0.039999999,0
0.076879002,1.6427079,-0.0062199999,0,1.6427079,0.042187002,0.0026159999,0.017297,0.15125699,0.054000001,1.64352,-0.0063550002,0,1,0.041999999,1,0.041999999,0
0.076760001,1.668854,-0.0067579998,0,1.668854,0.045311999,0.002781,0.018578,0.149699,0.054350998,1.669656,-0.0068919999,0,1,0.044,1,0.044,0
0.076697998,1.681159,-0.0070239999,0,1.681159,0.046875,0.0028619999,0.019219,0.14891601,0.054522,1.681954,-0.0071569998,0,1,0.046,1,0.046,0
0.076632999,1.692994,-0.0072880001,0,1.692994,0.048436999,0.0029420001,0.019858999,0.148128,0.054691002,1.693783,-0.0074200002,0,1,0.048,1,0.048,0
0.076497003,1.7153749,-0.0078090001,0,1.7153749,0.051562,0.0030980001,0.021141,0.146533,0.055025,1.716148,-0.0079370001,0,1,0.050000001,1,0.050000001,0
0.076425001,1.725971,-0.0080650002,0,1.725971,0.053125001,0.003174,0.021780999,0.145723,0.055190001,1.726735,-0.008192,0,1,0.052000001,1,0.052000001,0
0.076352,1.7362,-0.0083179995,0,1.7362,0.054687999,0.0032490001,0.022422001,0.144903,0.055355001,1.736955,-0.008444,0,1,0.054000001,1,0.054000001,0
0.076277003,1.7460819,-0.008568,0,1.7460819,0.056249999,0.0033229999,0.023062,0.144071,0.055521,1.746828,-0.0086920001,0,1,0.056000002,1,0.056000002,0
0.076121002,1.764877,-0.0090579996,0,1.764877,0.059374999,0.0034660001,0.024343999,0.14236701,0.055853002,1.765602,-0.0091789998,0,1,0.058000002,1,0.058000002,0
0.07604,1.773821,-0.0092979996,0,1.773821,0.060936999,0.0035349999,0.024984,0.14149199,0.056019999,1.774536,-0.0094170002,0,1,0.060000002,1,0.060000002,0
0.075957999,1.782483,-0.0095349997,0,1.782483,0.0625,0.003603,0.025625,0.1406,0.056189999,1.783186,-0.0096519999,0,1,0.062000003,1,0.062000003,0
0.075874001,1.790875,-0.0097669996,0,1.790875,0.064061999,0.003669,0.026265999,0.13969,0.056361001,1.791567,-0.0098829996,0,1,0.064000003,1,0.064000003,0
0.075700998,1.806895,-0.010221,0,1.806895,0.067186996,0.003796,0.027547,0.13780899,0.056710001,1.807564,-0.010332,0,1,0.066,1,0.066,0
0.075612001,1.814545,-0.010442,0,1.814545,0.068750001,0.003857,0.028186999,0.13683701,0.056887999,1.815202,-0.010551,0,1,0.068000004,1,0.068000004,0
0.075521998,1.821968,-0.010658,0,1.821968,0.070312001,0.003916,0.028828001,0.135841,0.057069,1.822612,-0.010766,0,1,0.07,1,0.07,0
0.075337999,1.836165,-0.011079,0,1.836165,0.073438004,0.0040279999,0.030108999,0.133773,0.057443,1.8367831,-0.011182,0,1,0.072000004,1,0.072000004,0
0.075244002,1.842955,-0.011283,0,1.842955,0.075000003,0.0040810001,0.030750001,0.132699,0.057635002,1.84356,-0.011384,0,1,0.074000001,1,0.074000001,0
0.075149,1.84955,-0.011482,0,1.84955,0.076563001,0.004131,0.031390999,0.131597,0.057831001,1.850141,-0.011581,0,1,0.075999998,1,0.075999998,0
0.075052001,1.8559541,-0.011677,0,1.8559541,0.078125,0.0041789999,0.032031,0.130464,0.058031999,1.856532,-0.011774,0,1,0.078000002,1,0.078000002,0
