"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","tke","epsilon","F1","F2","Fmu","SijSij","lm","u","pressureactual","D","E","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.1976559,-0.091002002,0.001642,0,-0.091002002,0.001563,7.0000001e-06,0.0097930003,0.078290001,1,1,0.063689999,3499.0342,8.7e-05,0,-2.1976559,0.118737,-0.054292001,-0.100857,0.0032850001,0,1,0,0.30000001,0,0
-2.1975091,-0.170101,0.0057020001,0,-0.170101,0.003125,7.8999998e-05,0.022187,0.101273,1,1,0.17971601,698.39264,0.00064599997,0,-2.1975091,0.067249998,-5.6000001e-05,-0.184605,0.0081200004,0,1,0.0020000001,0.30000001,0.0020000001,0
-2.1972351,-0.20620801,0.010777,0,-0.20620801,0.0046870001,0.000184,0.027735,0.10627,1,1,0.28268301,193.94684,0.0013539999,0,-2.1972351,0.037362002,-0,-0.22215401,0.013435,0,1,0.0040000002,0.30000001,0.0040000002,0
-2.1969271,-0.227874,0.016193001,0,-0.227874,0.0062500001,0.00030300001,0.031257,0.10874,1,1,0.375168,93.340256,0.0021019999,0,-2.1969271,0.023685001,-0,-0.244422,0.018951001,0,1,0.0060000001,0.30000001,0.0060000001,0
-2.196357,-0.25371,0.027368,0,-0.25371,0.0093750004,0.00055300002,0.036024999,0.112206,1,1,0.53107202,45.259014,0.0035669999,0,-2.196357,0.012133,-0,-0.27059999,0.030182,0,1,0.0080000004,0.30000001,0.0080000004,0
-2.196135,-0.262088,0.032995,0,-0.262088,0.010938,0.00067500002,0.037845999,0.1137,1,1,0.595689,37.493011,0.0042519998,0,-2.196135,0.0093639996,-0,-0.27896199,0.035806999,0,1,0.0099999998,0.30000001,0.0099999998,0
-2.1959679,-0.26862299,0.038605999,0,-0.26862299,0.0125,0.00079399999,0.039445002,0.11511,1,1,0.65235698,32.851597,0.004894,0,-2.1959679,0.0074720001,-0,-0.285418,0.041405998,0,1,0.012,0.30000001,0.012,0
-2.195859,-0.27375501,0.044185001,0,-0.27375501,0.014063,0.00090599997,0.040879,0.116451,1,1,0.701823,29.797213,0.0054910001,0,-2.195859,0.0061189998,-0,-0.290429,0.046964001,0,1,0.014,0.30000001,0.014,0
-2.1958239,-0.28085101,0.055195,0,-0.28085101,0.017188,0.001114,0.043384001,0.118958,1,1,0.78207701,25.982897,0.006548,0,-2.1958239,0.0043469998,-0,-0.29719701,0.057918999,0,1,0.016000001,0.30000001,0.016000001,0
-2.1958959,-0.28313899,0.060612001,0,-0.28313899,0.018750001,0.001208,0.044496,0.120131,1,1,0.814237,24.675846,0.0070119998,0,-2.1958959,0.0037459999,-0,-0.299292,0.063304,0,1,0.018000001,0.30000001,0.018000001,0
