"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.03396,1.982263,-0.011636,0,1.982263,0.0625,0.001798,0.025625,0.070150003,0.029038999,1.98154,-0.011516,0,1,0.138,1.1,0.138,0
0.033918999,1.977718,-0.011389,0,1.977718,0.060938001,0.001923,0.024984,0.076975003,0.027992999,1.9769599,-0.011263,0,1,0.14,1.1,0.14,0
0.033876002,1.97264,-0.011131,0,1.97264,0.059374999,0.0020290001,0.024343999,0.083337002,0.026931001,1.971849,-0.010999,0,1,0.142,1.1,0.142,0
0.033792,1.960868,-0.010585,0,1.960868,0.056249999,0.0021909999,0.023062,0.094993003,0.024768,1.960022,-0.010444,0,1,0.14400001,1.1,0.14400001,0
0.033750001,1.9541579,-0.010299,0,1.9541579,0.054687999,0.0022509999,0.022422001,0.100394,0.023670999,1.953288,-0.010154,0,1,0.146,1.1,0.146,0
0.033707999,1.9468811,-0.010005,0,1.9468811,0.053125001,0.002299,0.021780999,0.105559,0.022566,1.945989,-0.0098559996,0,1,0.148,1.1,0.148,0
0.033627,1.9305511,-0.0093970001,0,1.9305511,0.050000001,0.0023630001,0.020500001,0.115284,0.020337,1.92962,-0.0092420001,0,1,0.15000001,1.1,0.15000001,0
0.033588,1.921451,-0.0090840003,0,1.921451,0.048436999,0.002381,0.019858999,0.119881,0.019215999,1.920504,-0.0089260004,0,1,0.152,1.1,0.152,0
0.033549,1.911693,-0.0087649999,0,1.911693,0.046875,0.002389,0.019219,0.124322,0.018092999,1.91073,-0.0086049996,0,1,0.154,1.1,0.154,0
0.033511002,1.901243,-0.0084419996,0,1.901243,0.045313001,0.002389,0.018578,0.128618,0.016969001,1.900267,-0.0082799997,0,1,0.156,1.1,0.156,0
0.033438999,1.878117,-0.0077840001,0,1.878117,0.042187002,0.0023660001,0.017297,0.136811,0.014722,1.87712,-0.0076179998,0,1,0.15800001,1.1,0.15800001,0
0.033404,1.8653539,-0.0074510002,0,1.8653539,0.040624999,0.0023439999,0.016656,0.140724,0.013601,1.8643481,-0.0072829998,0,1,0.16,1.1,0.16,0
0.033371001,1.851721,-0.0071140002,0,1.851721,0.039062001,0.0023149999,0.016016001,0.144522,0.012484,1.850709,-0.006945,0,1,0.162,1.1,0.162,0
0.033339001,1.8371609,-0.0067759999,0,1.8371609,0.037500001,0.0022789999,0.015375,0.14821,0.011372,1.836143,-0.006606,0,1,0.164,1.1,0.164,0
0.033277001,1.804974,-0.0060950001,0,1.804974,0.034375001,0.0021879999,0.014094,0.155274,0.0091669997,1.80395,-0.0059239999,0,1,0.16600001,1.1,0.16600001,0
0.033248,1.787182,-0.0057529998,0,1.787182,0.032811999,0.002134,0.013453,0.158656,0.008076,1.786157,-0.0055820001,0,1,0.168,1.1,0.168,0
0.033220001,1.768127,-0.005411,0,1.768127,0.03125,0.002075,0.012812,0.16194101,0.0069949999,1.767102,-0.0052410001,0,1,0.17,1.1,0.17,0
0.033167999,1.725737,-0.0047309999,0,1.725737,0.028124999,0.00194,0.011531,0.16823,0.0048659998,1.72472,-0.004561,0,1,0.17200001,1.1,0.17200001,0
0.033142999,1.702106,-0.0043919999,0,1.702106,0.026562,0.001865,0.010891,0.17123599,0.003821,1.701095,-0.004224,0,1,0.17400001,1.1,0.17400001,0
0.033119,1.676608,-0.0040569999,0,1.676608,0.025,0.001785,0.01025,0.174151,0.0027910001,1.6756051,-0.003889,0,1,0.176,1.1,0.176,0
0.033096999,1.649017,-0.003724,0,1.649017,0.023437999,0.001701,0.0096089998,0.176976,0.001776,1.648023,-0.0035580001,0,1,0.178,1.1,0.178,0
0.033055,1.586405,-0.0030700001,0,1.586405,0.020313,0.001519,0.0083280001,0.18235201,-0.000197,1.585439,-0.002909,0,1,0.18000001,1.1,0.18000001,0
0.033036001,1.55064,-0.002751,0,1.55064,0.018750001,0.001421,0.0076870001,0.184901,-0.001153,1.549691,-0.0025919999,0,1,0.182,1.1,0.182,0
0.033016998,1.511247,-0.0024379999,0,1.511247,0.017186999,0.00132,0.0070469999,0.18735801,-0.0020860001,1.510317,-0.0022829999,0,1,0.184,1.1,0.184,0
0.032983001,1.418705,-0.001834,0,1.418705,0.014063,0.001107,0.0057660001,0.19198,-0.0038729999,1.4178261,-0.001687,0,1,0.186,1.1,0.186,0
0.032968,1.363508,-0.001546,0,1.363508,0.0125,0.00099500001,0.0051250001,0.194142,-0.0047229999,1.3626601,-0.001405,0,1,0.18800001,1.1,0.18800001,0
0.032954,1.300329,-0.001269,0,1.300329,0.010937,0.00088000001,0.0044840002,0.196201,-0.005541,1.299518,-0.001134,0,1,0.19,1.1,0.19,0
0.03294,1.2267849,-0.001006,0,1.2267849,0.0093750004,0.00076199998,0.0038439999,0.198156,-0.006325,1.226018,-0.00087799999,0,1,0.192,1.1,0.192,0
0.032919001,1.031642,-0.00053199998,0,1.031642,0.0062500001,0.00051699998,0.002563,0.20179801,-0.0078039998,1.030992,-0.00042299999,0,1,0.19400001,1.1,0.19400001,0
0.032910001,0.893134,-0.000329,0,0.893134,0.0046879998,0.00039199999,0.001922,0.20389999,-0.0086650001,0.89256901,-0.000235,0,1,0.19600001,1.1,0.19600001,0
0.032905001,0.70009798,-0.00016,0,0.70009798,0.003125,0.00026299999,0.001281,0.20522401,-0.0092120003,0.699651,-8.6e-05,0,1,0.198,1.1,0.198,0
0.032903999,0.39258799,-4.3e-05,0,0.39258799,0.001562,0.00014400001,0.00064099999,0.22400101,-0.017271999,0.39232999,0,0,1,0.2,1.1,0.2,0
