"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.14885,1.8261,-0.023687,0,1.8261,0.078125,0.004891,0.032031,0.15269,0.12554,1.827,-0.023839,0,1,0.078,0.8,0.078,0
0.14793,1.8402,-0.024269,0,1.8402,0.08125,0.005042,0.033313,0.15137,0.12501,1.841,-0.024409,0,1,0.08,0.8,0.08,0
0.14746,1.847,-0.024543,0,1.847,0.082812,0.005115,0.033953,0.15065,0.12476,1.8478,-0.024676,0,1,0.082,0.8,0.082,0
0.14698,1.8536,-0.024804,0,1.8536,0.084375,0.005185,0.034594,0.14988,0.12452,1.8544,-0.024932,0,1,0.084,0.8,0.084,0
0.14603,1.8664,-0.025293,0,1.8664,0.0875,0.005318,0.035875,0.14823,0.12406,1.8671,-0.025409,0,1,0.086,0.8,0.086,0
0.14555,1.8725,-0.02552,0,1.8725,0.089063,0.00538,0.036516,0.14734,0.12384,1.8732,-0.02563,0,1,0.088,0.8,0.088,0
0.14507,1.8785,-0.025735,0,1.8785,0.090625,0.00544,0.037156,0.1464,0.12364,1.8791,-0.02584,0,1,0.09,0.8,0.09,0
0.14458,1.8844,-0.025939,0,1.8844,0.092188,0.005496,0.037797,0.14542,0.12344,1.885,-0.026038,0,1,0.092,0.8,0.092,0
0.14361,1.8956,-0.026313,0,1.8956,0.095312,0.005601,0.039078,0.14332,0.12307,1.8962,-0.026401,0,1,0.094,0.8,0.094,0
0.14312,1.9011,-0.026483,0,1.9011,0.096875,0.005648,0.039719,0.14221,0.1229,1.9016,-0.026565,0,1,0.096,0.8,0.096,0
0.14263,1.9064,-0.026641,0,1.9064,0.098437,0.00569,0.040359,0.14097,0.12276,1.9068,-0.026718,0,1,0.098,0.8,0.098,0
0.14165,1.9166,-0.026925,0,1.9166,0.1,0.005692,0.041,0.13883,0.12238,1.917,-0.02699,0,1,0.1,0.8,0.1,0
0.14117,1.9217,-0.027049,0,1.9217,0.098438,0.005533,0.040359,0.1371,0.12238,1.922,-0.027108,0,1,0.102,0.8,0.102,0
0.14069,1.9268,-0.027162,0,1.9268,0.096875,0.005391,0.039719,0.13573,0.12227,1.9271,-0.027215,0,1,0.104,0.8,0.104,0
0.1402,1.9319,-0.027262,0,1.9319,0.095313,0.005245,0.039078,0.13421,0.12219,1.9322,-0.027309,0,1,0.106,0.8,0.106,0
0.13923,1.9423,-0.027424,0,1.9423,0.092188,0.004948,0.037797,0.13092,0.12209,1.9425,-0.027458,0,1,0.108,0.8,0.108,0
0.13875,1.9475,-0.027484,0,1.9475,0.090625,0.004798,0.037156,0.12912,0.12207,1.9476,-0.027511,0,1,0.11,0.8,0.11,0
0.13826,1.9527,-0.027531,0,1.9527,0.089063,0.004646,0.036516,0.12722,0.12207,1.9528,-0.02755,0,1,0.112,0.8,0.112,0
0.13777,1.9579,-0.027562,0,1.9579,0.0875,0.004492,0.035875,0.12521,0.1221,1.958,-0.027574,0,1,0.114,0.8,0.114,0
0.1368,1.9684,-0.027579,0,1.9684,0.084375,0.004178,0.034594,0.12078,0.12221,1.9684,-0.027576,0,1,0.116,0.8,0.116,0
0.13631,1.9737,-0.027564,0,1.9737,0.082813,0.004019,0.033953,0.11836,0.12231,1.9736,-0.027551,0,1,0.118,0.8,0.118,0
0.13583,1.9789,-0.027531,0,1.9789,0.08125,0.003856,0.033313,0.11576,0.12243,1.9788,-0.02751,0,1,0.12,0.8,0.12,0
0.13487,1.9893,-0.027412,0,1.9893,0.078125,0.003524,0.032031,0.11002,0.12276,1.9891,-0.027373,0,1,0.122,0.8,0.122,0
0.13439,1.9944,-0.027324,0,1.9944,0.076563,0.003353,0.031391,0.10683,0.12297,1.9941,-0.027275,0,1,0.124,0.8,0.124,0
0.13391,1.9995,-0.027217,0,1.9995,0.075,0.003179,0.03075,0.10339,0.12322,1.9992,-0.027158,0,1,0.126,0.8,0.126,0
0.13343,2.0045,-0.027089,0,2.0045,0.073438,0.003001,0.030109,0.09968,0.1235,2.0041,-0.02702,0,1,0.128,0.8,0.128,0
0.13249,2.0143,-0.026768,0,2.0143,0.070312,0.002631,0.028828,0.091251,0.12417,2.0137,-0.026677,0,1,0.13,0.8,0.13,0
0.13203,2.0189,-0.026573,0,2.0189,0.06875,0.002436,0.028188,0.08642,0.12456,2.0183,-0.02647,0,1,0.132,0.8,0.132,0
0.13156,2.0234,-0.026354,0,2.0234,0.067188,0.002233,0.027547,0.08107,0.12499,2.0227,-0.026237,0,1,0.134,0.8,0.134,0
0.13064,2.0317,-0.025833,0,2.0317,0.064062,0.001793,0.026266,0.068252,0.12598,2.0308,-0.025688,0,1,0.136,0.8,0.136,0
0.13017,2.0354,-0.025528,0,2.0354,0.0625,0.001544,0.025625,0.060267,0.12654,2.0344,-0.025367,0,1,0.138,0.8,0.138,0
0.12971,2.0386,-0.025187,0,2.0386,0.060938,0.001266,0.024984,0.050675,0.12714,2.0375,-0.025007,0,1,0.14,0.8,0.14,0
0.12922,2.0412,-0.024806,0,2.0412,0.059375,0.000917,0.024344,0.037684,0.1278,2.04,-0.024606,0,1,0.142,0.8,0.142,0
0.1285,2.0414,-0.023773,0,2.0414,0.05625,0.000847,0.023062,0.036715,0.12715,2.0394,-0.023445,0,1,0.144,0.8,0.144,0
0.12829,2.0382,-0.023093,0,2.0382,0.054688,0.001239,0.022422,0.05528,0.12523,2.0361,-0.022741,0,1,0.146,0.8,0.146,0
0.12804,2.0339,-0.022369,0,2.0339,0.053125,0.00149,0.021781,0.068427,0.12336,2.0317,-0.021998,0,1,0.148,0.8,0.148,0
0.12753,2.0222,-0.020825,0,2.0222,0.05,0.001847,0.0205,0.090086,0.11941,2.0198,-0.020426,0,1,0.15,0.8,0.15,0
0.12727,2.0149,-0.020017,0,2.0149,0.048437,0.001973,0.019859,0.09933,0.1174,2.0124,-0.019608,0,1,0.152,0.8,0.152,0
0.12702,2.0066,-0.019192,0,2.0066,0.046875,0.002073,0.019219,0.10784,0.11539,2.0041,-0.018775,0,1,0.154,0.8,0.154,0
0.12678,1.9974,-0.018353,0,1.9974,0.045313,0.00215,0.018578,0.11575,0.11338,1.9948,-0.01793,0,1,0.156,0.8,0.156,0
0.12631,1.9759,-0.016647,0,1.9759,0.042187,0.00225,0.017297,0.13009,0.10939,1.9734,-0.016217,0,1,0.158,0.8,0.158,0
0.1261,1.9637,-0.015786,0,1.9637,0.040625,0.002276,0.016656,0.13664,0.10743,1.9611,-0.015355,0,1,0.16,0.8,0.16,0
0.12589,1.9503,-0.014924,0,1.9503,0.039062,0.002288,0.016016,0.14283,0.10549,1.9477,-0.014493,0,1,0.162,0.8,0.162,0
0.1257,1.9358,-0.014063,0,1.9358,0.0375,0.002286,0.015375,0.14869,0.10359,1.9332,-0.013633,0,1,0.164,0.8,0.164,0
0.12535,1.9031,-0.012354,0,1.9031,0.034375,0.002248,0.014094,0.15948,0.09991,1.9005,-0.01193,0,1,0.166,0.8,0.166,0
0.12519,1.8847,-0.01151,0,1.8847,0.032812,0.002213,0.013453,0.16446,0.098138,1.8822,-0.011091,0,1,0.168,0.8,0.168,0
0.12504,1.8649,-0.010677,0,1.8649,0.03125,0.002168,0.012812,0.16917,0.096419,1.8624,-0.010264,0,1,0.17,0.8,0.17,0
0.12478,1.8203,-0.009052,0,1.8203,0.028125,0.002051,0.011531,0.17784,0.093152,1.8179,-0.008654,0,1,0.172,0.8,0.172,0
0.12467,1.7952,-0.008265,0,1.7952,0.026562,0.00198,0.010891,0.18181,0.091612,1.7929,-0.007875,0,1,0.174,0.8,0.174,0
0.12457,1.7681,-0.007496,0,1.7681,0.025,0.001902,0.01025,0.18555,0.090139,1.7658,-0.007118,0,1,0.176,0.8,0.176,0
0.12448,1.7386,-0.00675,0,1.7386,0.023438,0.001817,0.009609,0.18906,0.088735,1.7364,-0.006383,0,1,0.178,0.8,0.178,0
0.12433,1.6716,-0.005332,0,1.6716,0.020313,0.001627,0.008328,0.19539,0.086151,1.6696,-0.004991,0,1,0.18,0.8,0.18,0
0.12427,1.6333,-0.004665,0,1.6333,0.01875,0.001524,0.007687,0.19823,0.084976,1.6313,-0.004339,0,1,0.182,0.8,0.182,0
0.12422,1.591,-0.004029,0,1.591,0.017187,0.001415,0.007047,0.20084,0.083883,1.5892,-0.003719,0,1,0.184,0.8,0.184,0
0.12414,1.4919,-0.00286,0,1.4919,0.014063,0.001184,0.005766,0.2054,0.081951,1.4902,-0.002587,0,1,0.186,0.8,0.186,0
0.12411,1.4329,-0.002333,0,1.4329,0.0125,0.001063,0.005125,0.20735,0.081117,1.4313,-0.002079,0,1,0.188,0.8,0.188,0
0.12409,1.3654,-0.001847,0,1.3654,0.010937,0.000938,0.004484,0.20908,0.080372,1.364,-0.001615,0,1,0.19,0.8,0.19,0
0.12407,1.2872,-0.001406,0,1.2872,0.009375,0.000809,0.003844,0.2106,0.079715,1.2859,-0.001197,0,1,0.192,0.8,0.192,0
0.12404,1.0804,-0.000674,0,1.0804,0.00625,0.000546,0.002563,0.21308,0.078641,1.0795,-0.000517,0,1,0.194,0.8,0.194,0
0.12404,0.93436,-0.000392,0,0.93436,0.004688,0.000412,0.001922,0.2145,0.078027,0.93361,-0.000266,0,1,0.196,0.8,0.196,0
0.12404,0.7316,-0.000177,0,0.7316,0.003125,0.000276,0.001281,0.21505,0.07779,0.73107,-8.7e-05,0,1,0.198,0.8,0.198,0
0.12404,0.40986,-4.4e-05,0,0.40986,0.001562,0.00015,0.000641,0.234,0.069281,0.4096,0,0,1,0.2,0.8,0.2,0
