"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.26457,1.3148,-0.19446,0,1.3148,0.048437,0.006723,0.019859,0.33854,0.14996,1.3281,-0.19667,0,1,0.048,0.5,0.048,0
0.25208,1.359,-0.20297,0,1.359,0.051562,0.007382,0.021141,0.34919,0.13015,1.3713,-0.20503,0,1,0.05,0.5,0.05,0
0.24565,1.3805,-0.207,0,1.3805,0.053125,0.007716,0.021781,0.35425,0.12015,1.3924,-0.20898,0,1,0.052,0.5,0.052,0
0.2391,1.4017,-0.21088,0,1.4017,0.054688,0.008053,0.022422,0.35915,0.11011,1.4131,-0.21278,0,1,0.054,0.5,0.054,0
0.23244,1.4225,-0.21461,0,1.4225,0.05625,0.008392,0.023062,0.36388,0.10004,1.4335,-0.21643,0,1,0.056,0.5,0.056,0
0.21881,1.4632,-0.22161,0,1.4632,0.059375,0.009076,0.024344,0.37285,0.079795,1.4732,-0.22329,0,1,0.058,0.5,0.058,0
0.21184,1.483,-0.22489,0,1.483,0.060937,0.009421,0.024984,0.37709,0.069646,1.4926,-0.22649,0,1,0.06,0.5,0.06,0
0.20479,1.5025,-0.22802,0,1.5025,0.0625,0.009768,0.025625,0.38118,0.059489,1.5117,-0.22955,0,1,0.062,0.5,0.062,0
0.19764,1.5218,-0.23101,0,1.5218,0.064062,0.010115,0.026266,0.38512,0.04933,1.5305,-0.23246,0,1,0.064,0.5,0.064,0
0.18312,1.5594,-0.23654,0,1.5594,0.067187,0.010813,0.027547,0.39254,0.029034,1.5672,-0.23785,0,1,0.066,0.5,0.066,0
0.17574,1.5778,-0.23909,0,1.5778,0.06875,0.011163,0.028187,0.39602,0.018911,1.5852,-0.24032,0,1,0.068,0.5,0.068,0
0.16831,1.5959,-0.24149,0,1.5959,0.070312,0.011513,0.028828,0.39937,0.008814,1.6029,-0.24265,0,1,0.07,0.5,0.07,0
0.15325,1.6313,-0.24586,0,1.6313,0.073438,0.012213,0.030109,0.40563,-0.011281,1.6374,-0.24689,0,1,0.072,0.5,0.072,0
0.14564,1.6486,-0.24784,0,1.6486,0.075,0.012563,0.03075,0.40855,-0.021266,1.6543,-0.24879,0,1,0.074,0.5,0.074,0
0.13799,1.6656,-0.24967,0,1.6656,0.076563,0.012912,0.031391,0.41133,-0.031201,1.6709,-0.25055,0,1,0.076,0.5,0.076,0
0.1303,1.6824,-0.25136,0,1.6824,0.078125,0.01326,0.032031,0.41398,-0.041081,1.6873,-0.25217,0,1,0.078,0.5,0.078,0
0.11481,1.7153,-0.25433,0,1.7153,0.08125,0.013954,0.033313,0.41889,-0.060654,1.7193,-0.25501,0,1,0.08,0.5,0.08,0
0.10703,1.7314,-0.25561,0,1.7314,0.082812,0.014299,0.033953,0.42115,-0.070336,1.735,-0.25622,0,1,0.082,0.5,0.082,0
0.099225,1.7472,-0.25675,0,1.7472,0.084375,0.014643,0.034594,0.42328,-0.079942,1.7504,-0.25729,0,1,0.084,0.5,0.084,0
0.083573,1.7782,-0.25864,0,1.7782,0.0875,0.015325,0.035875,0.42717,-0.098906,1.7806,-0.25904,0,1,0.086,0.5,0.086,0
0.075736,1.7933,-0.25938,0,1.7933,0.089063,0.015663,0.036516,0.42894,-0.10825,1.7953,-0.25972,0,1,0.088,0.5,0.088,0
0.067898,1.8082,-0.25999,0,1.8082,0.090625,0.015999,0.037156,0.43059,-0.11751,1.8098,-0.26026,0,1,0.09,0.5,0.09,0
0.060063,1.8229,-0.26047,0,1.8229,0.092188,0.016333,0.037797,0.43212,-0.12666,1.8241,-0.26068,0,1,0.092,0.5,0.092,0
0.044423,1.8516,-0.26105,0,1.8516,0.095312,0.016992,0.039078,0.43483,-0.14465,1.852,-0.26113,0,1,0.094,0.5,0.094,0
0.036627,1.8656,-0.26115,0,1.8656,0.096875,0.017319,0.039719,0.43605,-0.15351,1.8657,-0.26117,0,1,0.096,0.5,0.096,0
0.028852,1.8794,-0.26113,0,1.8794,0.098437,0.017634,0.040359,0.43693,-0.16206,1.8791,-0.26108,0,1,0.098,0.5,0.098,0
0.01331,1.9063,-0.26071,0,1.9063,0.1,0.018035,0.041,0.43988,-0.18018,1.9054,-0.26055,0,1,0.1,0.5,0.1,0
0.005321,1.92,-0.26032,0,1.92,0.098438,0.017729,0.040359,0.43927,-0.18764,1.9186,-0.2601,0,1,0.102,0.5,0.102,0
-0.002708,1.9339,-0.25981,0,1.9339,0.096875,0.017467,0.039719,0.43978,-0.19611,1.9322,-0.25952,0,1,0.104,0.5,0.104,0
-0.010735,1.9481,-0.25917,0,1.9481,0.095313,0.017186,0.039078,0.43978,-0.20414,1.946,-0.25881,0,1,0.106,0.5,0.106,0
-0.026786,1.9774,-0.25749,0,1.9774,0.092188,0.016593,0.037797,0.43902,-0.21952,1.9745,-0.257,0,1,0.108,0.5,0.108,0
-0.034801,1.9925,-0.25645,0,1.9925,0.090625,0.016282,0.037156,0.43819,-0.22682,1.9892,-0.25589,0,1,0.11,0.5,0.11,0
-0.042804,2.0078,-0.25526,0,2.0078,0.089063,0.01596,0.036516,0.43707,-0.23383,2.0041,-0.25464,0,1,0.112,0.5,0.112,0
-0.05079,2.0234,-0.25394,0,2.0234,0.0875,0.015628,0.035875,0.43562,-0.24056,2.0192,-0.25324,0,1,0.114,0.5,0.114,0
-0.066695,2.0554,-0.25086,0,2.0554,0.084375,0.014935,0.034594,0.43173,-0.25309,2.0503,-0.25002,0,1,0.116,0.5,0.116,0
-0.074605,2.0717,-0.2491,0,2.0717,0.082813,0.014575,0.033953,0.42926,-0.25887,2.0662,-0.24818,0,1,0.118,0.5,0.118,0
-0.08248,2.0883,-0.24719,0,2.0883,0.08125,0.014205,0.033313,0.42643,-0.26432,2.0823,-0.24619,0,1,0.12,0.5,0.12,0
-0.09811,2.1221,-0.2429,0,2.1221,0.078125,0.01344,0.032031,0.41959,-0.27417,2.1152,-0.24175,0,1,0.122,0.5,0.122,0
-0.10586,2.1393,-0.24052,0,2.1393,0.076563,0.013045,0.031391,0.41555,-0.27854,2.132,-0.23929,0,1,0.124,0.5,0.124,0
-0.11355,2.1567,-0.23798,0,2.1567,0.075,0.012641,0.03075,0.41108,-0.28254,2.1489,-0.23667,0,1,0.126,0.5,0.126,0
-0.12118,2.1743,-0.23528,0,2.1743,0.073438,0.012229,0.030109,0.40616,-0.28614,2.1659,-0.2339,0,1,0.128,0.5,0.128,0
-0.13625,2.2098,-0.2294,0,2.2098,0.070312,0.011383,0.028828,0.39485,-0.29216,2.2004,-0.22784,0,1,0.13,0.5,0.13,0
-0.14368,2.2277,-0.22621,0,2.2277,0.06875,0.010949,0.028188,0.38842,-0.29455,2.2178,-0.22457,0,1,0.132,0.5,0.132,0
-0.15103,2.2456,-0.22285,0,2.2456,0.067188,0.010507,0.027547,0.38144,-0.29653,2.2353,-0.22113,0,1,0.134,0.5,0.134,0
-0.16548,2.2816,-0.21563,0,2.2816,0.064062,0.009605,0.026266,0.36568,-0.2992,2.2703,-0.21374,0,1,0.136,0.5,0.136,0
-0.17256,2.2996,-0.21176,0,2.2996,0.0625,0.009144,0.025625,0.35683,-0.29989,2.2878,-0.20979,0,1,0.138,0.5,0.138,0
-0.17955,2.3175,-0.20773,0,2.3175,0.060938,0.008676,0.024984,0.34727,-0.30015,2.3051,-0.20567,0,1,0.14,0.5,0.14,0
-0.18643,2.3352,-0.20352,0,2.3352,0.059375,0.008203,0.024344,0.33697,-0.29997,2.3223,-0.20138,0,1,0.142,0.5,0.142,0
-0.19986,2.3699,-0.19461,0,2.3699,0.05625,0.007238,0.023062,0.31385,-0.29836,2.356,-0.19229,0,1,0.144,0.5,0.144,0
-0.2064,2.3867,-0.18989,0,2.3867,0.054688,0.006747,0.022422,0.3009,-0.29694,2.3723,-0.1875,0,1,0.146,0.5,0.146,0
-0.21282,2.403,-0.18501,0,2.403,0.053125,0.006249,0.021781,0.28689,-0.29513,2.3881,-0.18253,0,1,0.148,0.5,0.148,0
-0.22528,2.4337,-0.17475,0,2.4337,0.05,0.005233,0.0205,0.25524,-0.29043,2.4178,-0.1721,0,1,0.15,0.5,0.15,0
-0.23133,2.4476,-0.16937,0,2.4476,0.048437,0.004712,0.019859,0.23729,-0.28763,2.4312,-0.16664,0,1,0.152,0.5,0.152,0
-0.23724,2.4603,-0.16383,0,2.4603,0.046875,0.004183,0.019219,0.21765,-0.28461,2.4434,-0.16102,0,1,0.154,0.5,0.154,0
-0.24303,2.4714,-0.15812,0,2.4714,0.045313,0.003643,0.018578,0.19611,-0.28148,2.4541,-0.15522,0,1,0.156,0.5,0.156,0
-0.254,2.4865,-0.14619,0,2.4865,0.042187,0.002577,0.017297,0.149,-0.2762,2.4681,-0.14311,0,1,0.158,0.5,0.158,0
-0.25826,2.4883,-0.13992,0,2.4883,0.040625,0.002267,0.016656,0.13609,-0.27678,2.4691,-0.13673,0,1,0.16,0.5,0.16,0
-0.26081,2.4845,-0.13343,0,2.4845,0.039062,0.002313,0.016016,0.1444,-0.28166,2.4647,-0.13014,0,1,0.162,0.5,0.162,0
-0.26253,2.4755,-0.12677,0,2.4755,0.0375,0.002512,0.015375,0.16336,-0.28921,2.4553,-0.1234,0,1,0.164,0.5,0.164,0
-0.26586,2.4455,-0.11314,0,2.4455,0.034375,0.002817,0.014094,0.19987,-0.30581,2.4249,-0.10971,0,1,0.166,0.5,0.166,0
-0.2676,2.4251,-0.10627,0,2.4251,0.032812,0.002898,0.013453,0.21542,-0.31401,2.4045,-0.10283,0,1,0.168,0.5,0.168,0
-0.26935,2.4013,-0.099401,0,2.4013,0.03125,0.002938,0.012812,0.22934,-0.32195,2.3808,-0.09597,0,1,0.17,0.5,0.17,0
-0.27285,2.3435,-0.085762,0,2.3435,0.028125,0.002916,0.011531,0.25287,-0.33679,2.3232,-0.082379,0,1,0.172,0.5,0.172,0
-0.27455,2.3093,-0.079034,0,2.3093,0.026562,0.002861,0.010891,0.26269,-0.34356,2.2892,-0.07569,0,1,0.174,0.5,0.174,0
-0.27621,2.2712,-0.072393,0,2.2712,0.025,0.002781,0.01025,0.27132,-0.34982,2.2515,-0.069097,0,1,0.176,0.5,0.176,0
-0.2778,2.2292,-0.065858,0,2.2292,0.023438,0.002679,0.009609,0.27881,-0.35554,2.2098,-0.06262,0,1,0.178,0.5,0.178,0
-0.28076,2.1317,-0.053186,0,2.1317,0.020313,0.002419,0.008328,0.29044,-0.36512,2.1131,-0.050093,0,1,0.18,0.5,0.18,0
-0.28211,2.0754,-0.047089,0,2.0754,0.01875,0.002265,0.007687,0.29459,-0.36889,2.0573,-0.044085,0,1,0.182,0.5,0.182,0
-0.28336,2.0132,-0.041181,0,2.0132,0.017187,0.002097,0.007047,0.29761,-0.37193,1.9958,-0.038277,0,1,0.184,0.5,0.184,0
-0.28553,1.8679,-0.030033,0,1.8679,0.014063,0.00173,0.005766,0.30012,-0.3756,1.8519,-0.02737,0,1,0.186,0.5,0.186,0
-0.28644,1.7823,-0.02485,0,1.7823,0.0125,0.001535,0.005125,0.2995,-0.37614,1.7672,-0.022331,0,1,0.188,0.5,0.188,0
-0.28723,1.6857,-0.019974,0,1.6857,0.010937,0.001334,0.004484,0.29753,-0.37575,1.6716,-0.017617,0,1,0.19,0.5,0.19,0
-0.28788,1.5753,-0.015444,0,1.5753,0.009375,0.001131,0.003844,0.29411,-0.37439,1.5622,-0.013272,0,1,0.192,0.5,0.192,0
-0.2888,1.2933,-0.007643,0,1.2933,0.00625,0.000724,0.002563,0.28241,-0.36856,1.283,-0.005932,0,1,0.194,0.5,0.194,0
-0.28907,1.1024,-0.00452,0,1.1024,0.004688,0.000527,0.001922,0.27421,-0.36425,1.0939,-0.003108,0,1,0.196,0.5,0.196,0
-0.28921,0.84739,-0.002072,0,0.84739,0.003125,0.000337,0.001281,0.26304,-0.3584,0.84118,-0.001035,0,1,0.198,0.5,0.198,0
-0.28922,0.46079,-0.000518,0,0.46079,0.001562,0.000172,0.000641,0.26817,-0.36113,0.45768,0,0,1,0.2,0.5,0.2,0
