"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.29729399,1.201969,-0.044100001,0,1.201969,0.025,0.001818,0.01025,0.177342,0.26584399,1.21119,-0.045637,0,1,0.024,0.60000002,0.024,0
0.29587501,1.227054,-0.047148,0,1.227054,0.026563,0.0019759999,0.010891,0.181428,0.26295799,1.236119,-0.048659001,0,1,0.026000001,0.60000002,0.026000001,0
0.29436499,1.25115,-0.050142001,0,1.25115,0.028124999,0.002138,0.011531,0.185441,0.25997701,1.260049,-0.051624998,0,1,0.028000001,0.60000002,0.028000001,0
0.29108301,1.296744,-0.055957999,0,1.296744,0.03125,0.002475,0.012812,0.19320101,0.25375599,1.305288,-0.057381999,0,1,0.030000001,0.60000002,0.030000001,0
0.289314,1.31839,-0.058775,0,1.31839,0.032811999,0.0026489999,0.013453,0.196934,0.25053099,1.326749,-0.060168002,0,1,0.032000002,0.60000002,0.032000002,0
0.28746301,1.33935,-0.061530001,0,1.33935,0.034375001,0.0028270001,0.014094,0.200561,0.247238,1.347519,-0.062890999,0,1,0.034000002,0.60000002,0.034000002,0
0.28352001,1.379406,-0.066846997,0,1.379406,0.037500001,0.0031900001,0.015375,0.207489,0.240468,1.387188,-0.068144001,0,1,0.036000002,0.60000002,0.036000002,0
0.281432,1.3985831,-0.069408,0,1.3985831,0.039062001,0.0033760001,0.016016001,0.210787,0.237001,1.406168,-0.070671998,0,1,0.037999999,0.60000002,0.037999999,0
0.27926901,1.41724,-0.071904004,0,1.41724,0.040624999,0.0035639999,0.016656,0.213974,0.233484,1.4246269,-0.073135003,0,1,0.039999999,0.60000002,0.039999999,0
0.27703199,1.435406,-0.074332997,0,1.435406,0.042187002,0.0037539999,0.017297,0.217049,0.229922,1.4425941,-0.075530998,0,1,0.041999999,0.60000002,0.041999999,0
0.272347,1.470371,-0.078992002,0,1.470371,0.045311999,0.0041399999,0.018578,0.22287001,0.22267599,1.477159,-0.080123,0,1,0.044,0.60000002,0.044,0
0.26990101,1.487215,-0.081220999,0,1.487215,0.046875,0.004336,0.019219,0.22561599,0.218999,1.493803,-0.082318999,0,1,0.046,0.60000002,0.046,0
0.26739001,1.50366,-0.083384,0,1.50366,0.048436999,0.0045329998,0.019858999,0.228255,0.215289,1.510049,-0.084448002,0,1,0.048,0.60000002,0.048,0
0.26217601,1.535426,-0.087508999,0,1.535426,0.051562,0.0049299998,0.021141,0.233218,0.20778599,1.541415,-0.088508002,0,1,0.050000001,0.60000002,0.050000001,0
0.259478,1.550778,-0.089473002,0,1.550778,0.053125001,0.0051299999,0.021780999,0.235543,0.203997,1.556568,-0.090438001,0,1,0.052000001,0.60000002,0.052000001,0
0.25672099,1.565794,-0.091370001,0,1.565794,0.054687999,0.0053309998,0.022422001,0.23776799,0.200187,1.571386,-0.092302002,0,1,0.054000001,0.60000002,0.054000001,0
0.253907,1.580488,-0.093200997,0,1.580488,0.056249999,0.005533,0.023062,0.23989201,0.196358,1.5858819,-0.094099998,0,1,0.056000002,0.60000002,0.056000002,0
0.248115,1.608954,-0.096666001,0,1.608954,0.059374999,0.005936,0.024343999,0.243848,0.18865301,1.613955,-0.097498998,0,1,0.058000002,0.60000002,0.058000002,0
0.245142,1.622748,-0.098300003,0,1.622748,0.060936999,0.0061380002,0.024984,0.245682,0.184782,1.6275541,-0.099101,0,1,0.060000002,0.60000002,0.060000002,0
0.242119,1.6362621,-0.099869996,0,1.6362621,0.0625,0.0063399998,0.025625,0.24742299,0.18089999,1.640874,-0.100639,0,1,0.062000003,0.60000002,0.062000003,0
0.239048,1.6495039,-0.101375,0,1.6495039,0.064061999,0.006542,0.026265999,0.249071,0.177011,1.653923,-0.102112,0,1,0.064000003,0.60000002,0.064000003,0
0.23277099,1.675209,-0.104193,0,1.675209,0.067186996,0.006945,0.027547,0.25209799,0.169218,1.679245,-0.104866,0,1,0.066,0.60000002,0.066,0
0.229569,1.687686,-0.105507,0,1.687686,0.068750001,0.0071450002,0.028186999,0.253479,0.165317,1.691532,-0.106148,0,1,0.068000004,0.60000002,0.068000004,0
0.226326,1.699922,-0.106758,0,1.699922,0.070312001,0.0073449998,0.028828001,0.25477299,0.16141701,1.70358,-0.107367,0,1,0.07,0.60000002,0.07,0
0.21972901,1.723698,-0.109071,0,1.723698,0.073438004,0.007741,0.030108999,0.25710899,0.153623,1.726982,-0.109618,0,1,0.072000004,0.60000002,0.072000004,0
0.216377,1.73525,-0.110135,0,1.73525,0.075000003,0.0079380004,0.030750001,0.25815299,0.14973401,1.738349,-0.110651,0,1,0.074000001,0.60000002,0.074000001,0
0.212992,1.746585,-0.111137,0,1.746585,0.076563001,0.008134,0.031390999,0.25911599,0.145851,1.7495,-0.111623,0,1,0.075999998,0.60000002,0.075999998,0
0.20957699,1.757708,-0.112078,0,1.757708,0.078125,0.0083280001,0.032031,0.25999999,0.141977,1.76044,-0.112534,0,1,0.078000002,0.60000002,0.078000002,0
0.20266201,1.779338,-0.11378,0,1.779338,0.081249997,0.0087120002,0.033312999,0.26153299,0.134262,1.78171,-0.114175,0,1,0.079999998,0.60000002,0.079999998,0
0.199165,1.789854,-0.114541,0,1.789854,0.082811996,0.0089020003,0.033953,0.26218501,0.13042399,1.792048,-0.114906,0,1,0.082000002,0.60000002,0.082000002,0
0.195646,1.800176,-0.115243,0,1.800176,0.084375001,0.0090899998,0.034593999,0.26276299,0.126601,1.802193,-0.115579,0,1,0.083999999,0.60000002,0.083999999,0
0.18854301,1.820255,-0.116471,0,1.820255,0.087499999,0.0094600003,0.035875,0.263699,0.119006,1.821924,-0.116749,0,1,0.086000003,0.60000002,0.086000003,0
0.184964,1.830019,-0.116999,0,1.830019,0.089063004,0.0096420003,0.036516,0.26405999,0.115237,1.831516,-0.117248,0,1,0.088,0.60000002,0.088,0
0.18137001,1.839605,-0.117469,0,1.839605,0.090625003,0.0098219998,0.037156001,0.26435101,0.111488,1.84093,-0.11769,0,1,0.090000004,0.60000002,0.090000004,0
0.177761,1.849014,-0.117883,0,1.849014,0.092188001,0.0099999998,0.037797,0.26457199,0.107762,1.850171,-0.118075,0,1,0.092,0.60000002,0.092,0
0.170507,1.867318,-0.118542,0,1.867318,0.095311999,0.010348,0.039078001,0.26481199,0.100382,1.868142,-0.118679,0,1,0.094000004,0.60000002,0.094000004,0
0.166866,1.876219,-0.118789,0,1.876219,0.096874997,0.01052,0.039719,0.26485401,0.096718997,1.876878,-0.118899,0,1,0.096000001,0.60000002,0.096000001,0
0.16321801,1.884956,-0.118982,0,1.884956,0.098436996,0.010683,0.040359002,0.26469201,0.093156002,1.885453,-0.119065,0,1,0.098000005,0.60000002,0.098000005,0
0.15590499,1.901992,-0.119206,0,1.901992,0.1,0.010869,0.041000001,0.26508901,0.085633002,1.902167,-0.119235,0,1,0.1,0.60000002,0.1,0
0.15221,1.910548,-0.119237,0,1.910548,0.098438002,0.010657,0.040359002,0.264063,0.082480997,1.91056,-0.119239,0,1,0.102,0.60000002,0.102,0
0.14849,1.919266,-0.119213,0,1.919266,0.096874997,0.010475,0.039719,0.26372299,0.078939997,1.919108,-0.119187,0,1,0.104,0.60000002,0.104,0
0.14476401,1.92813,-0.119132,0,1.92813,0.095312998,0.010281,0.039078001,0.26309699,0.075544,1.927799,-0.119076,0,1,0.106,0.60000002,0.106,0
0.13729499,1.946299,-0.11879,0,1.946299,0.092188001,0.009881,0.037797,0.26142401,0.068952002,1.945603,-0.118674,0,1,0.108,0.60000002,0.108,0
0.133555,1.955599,-0.118526,0,1.955599,0.090625003,0.0096730003,0.037156001,0.260337,0.065779001,1.954713,-0.118379,0,1,0.11,0.60000002,0.11,0
0.129814,1.9650379,-0.118199,0,1.9650379,0.089063004,0.0094600003,0.036516,0.25907201,0.062696002,1.963958,-0.118019,0,1,0.112,0.60000002,0.112,0
0.126074,1.974612,-0.117805,0,1.974612,0.087499999,0.0092420001,0.035875,0.25761899,0.059705999,1.973333,-0.117592,0,1,0.114,0.60000002,0.114,0
0.118606,1.994151,-0.116816,0,1.994151,0.084375001,0.0087909997,0.034593999,0.25411001,0.054033998,1.992458,-0.116533,0,1,0.116,0.60000002,0.116,0
0.114881,2.0041039,-0.116216,0,2.0041039,0.082813002,0.0085570002,0.033953,0.25203201,0.051360998,2.002198,-0.115898,0,1,0.118,0.60000002,0.118,0
0.111166,2.0141709,-0.115544,0,2.0141709,0.081249997,0.0083189998,0.033312999,0.24972101,0.048804998,2.0120461,-0.11519,0,1,0.12,0.60000002,0.12,0
0.103773,2.034616,-0.113977,0,2.034616,0.078125,0.0078269998,0.032031,0.244351,0.044064999,2.0320401,-0.113548,0,1,0.122,0.60000002,0.122,0
0.100099,2.0449741,-0.11308,0,2.0449741,0.076563001,0.0075730002,0.031390999,0.241262,0.041892,2.042166,-0.112612,0,1,0.12400001,0.60000002,0.12400001,0
0.096445002,2.055408,-0.112105,0,2.055408,0.075000003,0.0073150001,0.030750001,0.237881,0.039857,2.0523629,-0.111597,0,1,0.126,0.60000002,0.126,0
0.092811003,2.0659039,-0.11105,0,2.0659039,0.073438004,0.0070509999,0.030108999,0.234191,0.037966002,2.062619,-0.110502,0,1,0.12800001,0.60000002,0.12800001,0
0.085617997,2.0870199,-0.108695,0,2.0870199,0.070312001,0.006509,0.028828001,0.225797,0.034634002,2.083241,-0.108065,0,1,0.13,0.60000002,0.13,0
0.082062997,2.0976019,-0.107393,0,2.0976019,0.068750001,0.0062310002,0.028188,0.221045,0.033202,2.09357,-0.106721,0,1,0.132,0.60000002,0.132,0
0.078539997,2.108171,-0.106006,0,2.108171,0.067188002,0.0059469999,0.027547,0.215886,0.031932998,2.1038809,-0.105291,0,1,0.134,0.60000002,0.134,0
0.071597002,2.129154,-0.102971,0,2.129154,0.064061999,0.0053639999,0.026265999,0.204208,0.029896,2.1243379,-0.102169,0,1,0.13600001,0.60000002,0.13600001,0
0.068182997,2.1395011,-0.101322,0,2.1395011,0.0625,0.0050639999,0.025625,0.197606,0.029135,2.1344171,-0.100474,0,1,0.138,0.60000002,0.138,0
0.06481,2.1496961,-0.099582002,0,2.1496961,0.060938001,0.0047579999,0.024984,0.19042701,0.028547,2.14434,-0.098688997,0,1,0.14,0.60000002,0.14,0
0.061480001,2.1596889,-0.097750001,0,2.1596889,0.059374999,0.0044450001,0.024343999,0.182605,0.028136,2.154057,-0.096812002,0,1,0.142,0.60000002,0.142,0
0.054956999,2.1788111,-0.093808003,0,2.1788111,0.056249999,0.003798,0.023062,0.16468699,0.027835,2.1726129,-0.092775002,0,1,0.14400001,0.60000002,0.14400001,0
0.051766001,2.187773,-0.091693997,0,2.187773,0.054687999,0.003461,0.022422001,0.15435299,0.027941,2.1812849,-0.090613,0,1,0.146,0.60000002,0.146,0
0.04862,2.1961889,-0.089482002,0,2.1961889,0.053125001,0.0031119999,0.021780999,0.142873,0.028208001,2.1894021,-0.088349998,0,1,0.148,0.60000002,0.148,0
0.042452998,2.210711,-0.084747002,0,2.210711,0.050000001,0.0023640001,0.020500001,0.115308,0.029157,2.2032859,-0.083509997,0,1,0.15000001,0.60000002,0.15000001,0
0.039407,2.216291,-0.082212001,0,2.216291,0.048436999,0.0019490001,0.019858999,0.098135002,0.029777,2.2085021,-0.080913,0,1,0.152,0.60000002,0.152,0
0.036392,2.220063,-0.079536997,0,2.220063,0.046875,0.001503,0.019219,0.078188002,0.030277999,2.211802,-0.078160003,0,1,0.154,0.60000002,0.154,0
0.033999,2.220624,-0.076660998,0,2.220624,0.045313001,0.00133,0.018578,0.071575999,0.028875999,2.211632,-0.075162999,0,1,0.156,0.60000002,0.156,0
0.031266998,2.210109,-0.070279002,0,2.210109,0.042187002,0.001886,0.017297,0.109037,0.019378001,2.2000921,-0.068609998,0,1,0.15800001,0.60000002,0.15800001,0
0.029920001,2.200681,-0.066899002,0,2.200681,0.040624999,0.002106,0.016656,0.126415,0.013939,2.190419,-0.065188996,0,1,0.16,0.60000002,0.16,0
0.028554,2.188972,-0.063451998,0,2.188972,0.039062001,0.0022700001,0.016016001,0.141707,0.0084729996,2.1785481,-0.061714001,0,1,0.162,0.60000002,0.162,0
0.027193001,2.1750929,-0.05996,0,2.1750929,0.037500001,0.002389,0.015375,0.155358,0.003057,2.1645689,-0.058207002,0,1,0.164,0.60000002,0.164,0
0.024555,2.1409259,-0.052919999,0,2.1409259,0.034375001,0.0025200001,0.014094,0.178808,-0.0074180001,2.130352,-0.051158,0,1,0.16600001,0.60000002,0.16600001,0
0.0233,2.120589,-0.049401999,0,2.120589,0.032811999,0.002542,0.013453,0.18894,-0.012399,2.1100531,-0.047646001,0,1,0.168,0.60000002,0.168,0
0.022097999,2.097996,-0.045903001,0,2.097996,0.03125,0.002539,0.012812,0.19815201,-0.017166,2.0875361,-0.044158999,0,1,0.17,0.60000002,0.17,0
0.019876,2.0456231,-0.039009999,0,2.0456231,0.028124999,0.0024689999,0.011531,0.214076,-0.025952,2.035424,-0.037310999,0,1,0.17200001,0.60000002,0.17200001,0
0.018865,2.0155571,-0.035641,0,2.0155571,0.026562,0.0024049999,0.010891,0.22087599,-0.029921001,2.005542,-0.033971999,0,1,0.17400001,0.60000002,0.17400001,0
0.017925,1.982658,-0.032338999,0,1.982658,0.025,0.002326,0.01025,0.22693899,-0.033576,1.9728611,-0.030706,0,1,0.176,0.60000002,0.176,0
0.017058,1.9466881,-0.029115999,0,1.9466881,0.023437999,0.002232,0.0096089998,0.232281,-0.036896002,1.937144,-0.027525,0,1,0.178,0.60000002,0.178,0
0.015549,1.864308,-0.022953,0,1.864308,0.020313,0.0020059999,0.0083280001,0.240833,-0.042452,1.8553801,-0.021465,0,1,0.18000001,0.60000002,0.18000001,0
0.014907,1.817096,-0.020036999,0,1.817096,0.018750001,0.001876,0.0076870001,0.244041,-0.044649001,1.808533,-0.018610001,0,1,0.182,0.60000002,0.182,0
0.014342,1.765162,-0.01725,0,1.765162,0.017186999,0.001737,0.0070469999,0.246529,-0.046434999,1.7570029,-0.015891001,0,1,0.184,0.60000002,0.184,0
0.013432,1.644033,-0.012117,0,1.644033,0.014063,0.001437,0.0057660001,0.249283,-0.04871,1.636813,-0.010913,0,1,0.186,0.60000002,0.186,0
0.013084,1.5726351,-0.0098000001,0,1.5726351,0.0125,0.001279,0.0051250001,0.24950901,-0.049171001,1.565955,-0.0086869998,0,1,0.18800001,0.60000002,0.18800001,0
0.012804,1.491838,-0.0076720002,0,1.491838,0.010937,0.001116,0.0044840002,0.248935,-0.049164001,1.485751,-0.0066579999,0,1,0.19,0.60000002,0.19,0
0.012587,1.399098,-0.005752,0,1.399098,0.0093750004,0.00095100002,0.0038439999,0.247532,-0.048684999,1.393662,-0.0048460001,0,1,0.192,0.60000002,0.192,0
0.012324,1.1597331,-0.0026189999,0,1.1597331,0.0062500001,0.00062100001,0.002563,0.242167,-0.046321001,1.155808,-0.0019640001,0,1,0.19400001,0.60000002,0.19400001,0
0.012266,0.99515301,-0.001458,0,0.99515301,0.0046879998,0.000459,0.001922,0.238585,-0.044656999,0.99211401,-0.00095100002,0,1,0.19600001,0.60000002,0.19600001,0
0.012244,0.77175599,-0.00061300001,0,0.77175599,0.003125,0.00029900001,0.001281,0.233364,-0.042215001,0.76972598,-0.000275,0,1,0.198,0.60000002,0.198,0
0.012253,0.425953,-0.000137,0,0.425953,0.001562,0.000157,0.00064099999,0.245529,-0.048030999,0.425129,0,0,1,0.2,0.60000002,0.2,0
