"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","lm","u","pressureactual","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.248849,0.51546103,-0.34773999,0,0.51546103,0.034375001,0.006885,0.014094,0.48850501,-0.487486,0.55293,-0.353984,0,1,0.034000002,0.40000001,0.034000002,0
-0.27355999,0.60280102,-0.37184301,0,0.60280102,0.037500001,0.007952,0.015375,0.517187,-0.54104197,0.63764298,-0.37764999,0,1,0.036000002,0.40000001,0.036000002,0
-0.286302,0.64564002,-0.383239,0,0.64564002,0.039062001,0.0085030003,0.016016001,0.5309,-0.56815702,0.67917198,-0.38882801,0,1,0.037999999,0.40000001,0.037999999,0
-0.29927,0.68795502,-0.394198,0,0.68795502,0.040624999,0.0090640001,0.016656,0.5442,-0.59542501,0.72017998,-0.399569,0,1,0.039999999,0.40000001,0.039999999,0
-0.312442,0.72976601,-0.40472299,0,0.72976601,0.042187002,0.0096359998,0.017297,0.55708998,-0.62279099,0.76068699,-0.409877,0,1,0.041999999,0.40000001,0.041999999,0
-0.33930099,0.811939,-0.42447099,0,0.811939,0.045311999,0.010806,0.018578,0.58165401,-0.67762297,0.84026498,-0.42919201,0,1,0.044,0.40000001,0.044,0
-0.352943,0.85232902,-0.433698,0,0.85232902,0.046875,0.011403,0.019219,0.593337,-0.70499098,0.87936401,-0.43820399,0,1,0.046,0.40000001,0.046,0
-0.36669499,0.89226902,-0.442496,0,0.89226902,0.048436999,0.012007,0.019858999,0.604626,-0.73226798,0.918019,-0.446787,0,1,0.048,0.40000001,0.048,0
-0.39444199,0.970837,-0.45881,0,0.970837,0.051562,0.013235,0.021141,0.62604302,-0.78637201,0.99403501,-0.462677,0,1,0.050000001,0.40000001,0.050000001,0
-0.40839201,1.009479,-0.46633199,0,1.009479,0.053125001,0.013857,0.021780999,0.636181,-0.81311798,1.031412,-0.46998799,0,1,0.052000001,0.40000001,0.052000001,0
-0.422364,1.047701,-0.473434,0,1.047701,0.054687999,0.014483,0.022422001,0.64594501,-0.83960998,1.068377,-0.47688001,0,1,0.054000001,0.40000001,0.054000001,0
-0.43633699,1.085508,-0.48011801,0,1.085508,0.056249999,0.015114,0.023062,0.65534198,-0.86580998,1.104936,-0.483356,0,1,0.056000002,0.40000001,0.056000002,0
-0.46419901,1.159891,-0.49224499,0,1.159891,0.059374999,0.016385,0.024343999,0.67305398,-0.91720098,1.17685,-0.49507201,0,1,0.058000002,0.40000001,0.058000002,0
-0.47804901,1.196472,-0.497695,0,1.196472,0.060936999,0.017023999,0.024984,0.68137997,-0.94232798,1.212213,-0.500319,0,1,0.060000002,0.40000001,0.060000002,0
-0.49181801,1.232649,-0.50274098,0,1.232649,0.0625,0.017665001,0.025625,0.68936098,-0.96703601,1.247183,-0.50516301,0,1,0.062000003,0.40000001,0.062000003,0
-0.50548601,1.268422,-0.50738698,0,1.268422,0.064061999,0.018307,0.026265999,0.69700098,-0.99129701,1.2817611,-0.50961,0,1,0.064000003,0.40000001,0.064000003,0
-0.53244901,1.338761,-0.51549298,0,1.338761,0.067186996,0.019594001,0.027547,0.71128601,-1.038377,1.349748,-0.51732397,0,1,0.066,0.40000001,0.066,0
-0.545708,1.373327,-0.51896298,0,1.373327,0.068750001,0.020237001,0.028186999,0.717942,-1.061148,1.383158,-0.52060097,0,1,0.068000004,0.40000001,0.068000004,0
-0.55879498,1.4074889,-0.52204901,0,1.4074889,0.070312001,0.020880001,0.028828001,0.72428101,-1.083378,1.416178,-0.523498,0,1,0.07,0.40000001,0.07,0
-0.58438998,1.4745981,-0.52709401,0,1.4745981,0.073438004,0.022160999,0.030108999,0.736031,-1.1261311,1.4810489,-0.52816898,0,1,0.072000004,0.40000001,0.072000004,0
-0.59686798,1.507542,-0.52906102,0,1.507542,0.075000003,0.0228,0.030750001,0.74145299,-1.14662,1.512897,-0.52995402,0,1,0.074000001,0.40000001,0.074000001,0
-0.60911202,1.540077,-0.53066701,0,1.540077,0.076563001,0.023436001,0.031390999,0.74658102,-1.166495,1.5443521,-0.53137898,0,1,0.075999998,0.40000001,0.075999998,0
-0.62111002,1.5721999,-0.53191501,0,1.5721999,0.078125,0.024069,0.032031,0.75142002,-1.185742,1.575413,-0.53245002,0,1,0.078000002,0.40000001,0.078000002,0
-0.644315,1.6352021,-0.53336197,0,1.6352021,0.081249997,0.025326001,0.033312999,0.760252,-1.222298,1.636341,-0.53355199,0,1,0.079999998,0.40000001,0.079999998,0
-0.65549803,1.6660759,-0.53357399,0,1.6660759,0.082811996,0.025948999,0.033953,0.764256,-1.239585,1.666205,-0.53359503,0,1,0.082000002,0.40000001,0.082000002,0
-0.66638601,1.696529,-0.53345102,0,1.696529,0.084375001,0.026567999,0.034593999,0.76799202,-1.256198,1.695666,-0.53330803,0,1,0.083999999,0.40000001,0.083999999,0
-0.68723899,1.756158,-0.53223097,0,1.756158,0.087499999,0.027791999,0.035875,0.77468097,-1.287369,1.7533669,-0.531766,0,1,0.086000003,0.40000001,0.086000003,0
-0.69718498,1.785328,-0.53114498,0,1.785328,0.089063004,0.028395999,0.036516,0.77764398,-1.301914,1.781603,-0.53052402,0,1,0.088,0.40000001,0.088,0
-0.70679897,1.814065,-0.52974999,0,1.814065,0.090625003,0.028995,0.037156001,0.78035802,-1.315758,1.809424,-0.52897698,0,1,0.090000004,0.40000001,0.090000004,0
-0.71607602,1.842365,-0.528054,0,1.842365,0.092188001,0.029588001,0.037797,0.78282899,-1.328896,1.8368289,-0.52713197,0,1,0.092,0.40000001,0.092,0
-0.73358703,1.897642,-0.52378398,0,1.897642,0.095311999,0.030756,0.039078001,0.78705102,-1.353035,1.890376,-0.52257299,0,1,0.094000004,0.40000001,0.094000004,0
-0.74180502,1.924612,-0.52122301,0,1.924612,0.096874997,0.031332999,0.039719,0.78887498,-1.3641289,1.916512,-0.51987302,0,1,0.096000001,0.40000001,0.096000001,0
-0.749695,1.951138,-0.51838797,0,1.951138,0.098436996,0.031886999,0.040359002,0.790075,-1.373913,1.942225,-0.51690203,0,1,0.098000005,0.40000001,0.098000005,0
-0.76534897,2.002959,-0.51191998,0,2.002959,0.1,0.032559998,0.041000001,0.79413998,-1.3960069,1.992478,-0.51017302,0,1,0.1,0.40000001,0.1,0
-0.77507597,2.029007,-0.50829798,0,2.029007,0.098438002,0.031959999,0.040359002,0.79188901,-1.402163,2.0177541,-0.50642198,0,1,0.102,0.40000001,0.102,0
-0.78451598,2.0555379,-0.50441802,0,2.0555379,0.096874997,0.031436998,0.039719,0.79149002,-1.410972,2.0435131,-0.50241399,0,1,0.104,0.40000001,0.104,0
-0.79383302,2.082505,-0.50028098,0,2.082505,0.095312998,0.030875999,0.039078001,0.79011399,-1.418113,2.0697069,-0.49814799,0,1,0.106,0.40000001,0.106,0
-0.811988,2.1377089,-0.49123499,0,2.1377089,0.092188001,0.029697999,0.037797,0.78571802,-1.42934,2.123369,-0.48884499,0,1,0.108,0.40000001,0.108,0
-0.82082099,2.1659181,-0.48632699,0,2.1659181,0.090625003,0.029079,0.037156001,0.78261501,-1.433306,2.150811,-0.48380899,0,1,0.11,0.40000001,0.11,0
-0.82948399,2.1945131,-0.48116401,0,2.1945131,0.089063004,0.028441999,0.036516,0.77889699,-1.436164,2.178642,-0.47851899,0,1,0.112,0.40000001,0.112,0
-0.837973,2.2234781,-0.47574699,0,2.2234781,0.087499999,0.027787,0.035875,0.77455401,-1.437907,2.206845,-0.472974,0,1,0.114,0.40000001,0.114,0
-0.85441202,2.2824481,-0.46415401,0,2.2824481,0.084375001,0.026427999,0.034593999,0.76394099,-1.438018,2.264307,-0.46113101,0,1,0.116,0.40000001,0.116,0
-0.86235398,2.3124149,-0.45798299,0,2.3124149,0.082813002,0.025723999,0.033953,0.75764501,-1.43638,2.2935281,-0.454835,0,1,0.118,0.40000001,0.118,0
-0.87010598,2.342675,-0.45156401,0,2.342675,0.081249997,0.025007,0.033312999,0.750669,-1.433611,2.3230491,-0.448293,0,1,0.12,0.40000001,0.12,0
-0.88502902,2.403981,-0.437994,0,2.403981,0.078125,0.023530999,0.032031,0.73461199,-1.424684,2.382901,-0.43448001,0,1,0.122,0.40000001,0.122,0
-0.89219397,2.4349749,-0.430848,0,2.4349749,0.076563001,0.022774,0.031390999,0.72549498,-1.418538,2.4131811,-0.42721599,0,1,0.12400001,0.40000001,0.12400001,0
-0.899158,2.466156,-0.423466,0,2.466156,0.075000003,0.022005999,0.030750001,0.715626,-1.411279,2.4436591,-0.41971701,0,1,0.126,0.40000001,0.126,0
-0.90592003,2.4974921,-0.41585201,0,2.4974921,0.073438004,0.021227,0.030108999,0.704983,-1.40292,2.474304,-0.41198799,0,1,0.12800001,0.40000001,0.12800001,0
-0.91882801,2.5604801,-0.39994401,0,2.5604801,0.070312001,0.019640001,0.028828001,0.68127799,-1.3829679,2.535949,-0.39585501,0,1,0.13,0.40000001,0.13,0
-0.92497301,2.5920479,-0.39165899,0,2.5920479,0.068750001,0.018834,0.028188,0.66816199,-1.3714139,2.5668681,-0.38746199,0,1,0.132,0.40000001,0.132,0
-0.93091202,2.6236019,-0.38316,0,2.6236019,0.067188002,0.01802,0.027547,0.65416503,-1.358844,2.597789,-0.378858,0,1,0.134,0.40000001,0.134,0
-0.94217402,2.6864419,-0.365545,0,2.6864419,0.064061999,0.016373999,0.026265999,0.62338299,-1.33078,2.659421,-0.36104199,0,1,0.13600001,0.40000001,0.13600001,0
-0.94749898,2.717598,-0.35644299,0,2.717598,0.0625,0.015542,0.025625,0.60652101,-1.315366,2.6900051,-0.35184401,0,1,0.138,0.40000001,0.138,0
-0.95262301,2.7484789,-0.34715399,0,2.7484789,0.060938001,0.014706,0.024984,0.58861601,-1.299091,2.7203369,-0.342464,0,1,0.14,0.40000001,0.14,0
-0.95754999,2.778996,-0.33768699,0,2.778996,0.059374999,0.013867,0.024343999,0.56961602,-1.282012,2.7503331,-0.33291,0,1,0.142,0.40000001,0.142,0
-0.96683198,2.8385279,-0.31825501,0,2.8385279,0.056249999,0.012179,0.023062,0.528081,-1.245702,2.8089111,-0.313319,0,1,0.14400001,0.40000001,0.14400001,0
-0.97119999,2.867296,-0.30831099,0,2.867296,0.054687999,0.011332,0.022422001,0.50539798,-1.226627,2.8372531,-0.30330399,0,1,0.146,0.40000001,0.146,0
-0.975398,2.895201,-0.298233,0,2.895201,0.053125001,0.010484,0.021780999,0.481318,-1.207065,2.8647709,-0.293161,0,1,0.148,0.40000001,0.148,0
-0.98332798,2.94766,-0.27772501,0,2.94766,0.050000001,0.0087850001,0.020500001,0.42851201,-1.1669509,2.9165919,-0.27254701,0,1,0.15000001,0.40000001,0.15000001,0
-0.98708999,2.971735,-0.26732901,0,2.971735,0.048436999,0.0079340003,0.019858999,0.39951199,-1.146699,2.940428,-0.26211199,0,1,0.152,0.40000001,0.152,0
-0.99073797,2.9939599,-0.25686499,0,2.9939599,0.046875,0.0070830001,0.019219,0.36856601,-1.126579,2.9624779,-0.251618,0,1,0.154,0.40000001,0.154,0
-0.99428898,3.0139179,-0.246354,0,3.0139179,0.045313001,0.0062330002,0.018578,0.335527,-1.106867,2.982338,-0.241091,0,1,0.156,0.40000001,0.156,0
-1.001034,3.044584,-0.225317,0,3.044584,0.042187002,0.0045619998,0.017297,0.26377201,-1.070609,3.013114,-0.220072,0,1,0.15800001,0.40000001,0.15800001,0
-1.0037431,3.0533221,-0.214874,0,3.0533221,0.040624999,0.003826,0.016656,0.229699,-1.056505,3.02213,-0.209675,0,1,0.16,0.40000001,0.16,0
-1.004652,3.055614,-0.20455401,0,3.055614,0.039062001,0.00337,0.016016001,0.210428,-1.048932,3.0248849,-0.199432,0,1,0.162,0.40000001,0.162,0
-1.003074,3.050416,-0.194398,0,3.050416,0.037500001,0.003305,0.015375,0.214967,-1.0492851,3.0202129,-0.189364,0,1,0.164,0.40000001,0.164,0
-0.99784303,3.020915,-0.174555,0,3.020915,0.034375001,0.003542,0.014094,0.25128299,-1.060986,2.9915521,-0.169661,0,1,0.16600001,0.40000001,0.16600001,0
-0.99572402,2.998554,-0.16482399,0,2.998554,0.032811999,0.003613,0.013453,0.26859799,-1.067868,2.9695301,-0.159986,0,1,0.168,0.40000001,0.168,0
-0.99404198,2.9717081,-0.1552,0,2.9717081,0.03125,0.00364,0.012812,0.28408501,-1.074747,2.9429901,-0.150414,0,1,0.17,0.40000001,0.17,0
-0.99186599,2.904973,-0.136241,0,2.904973,0.028124999,0.003576,0.011531,0.31009299,-1.0880229,2.876807,-0.131547,0,1,0.17200001,0.40000001,0.17200001,0
-0.99129701,2.864985,-0.126895,0,2.864985,0.026562,0.0034950001,0.010891,0.32093999,-1.094299,2.8370769,-0.122244,0,1,0.17400001,0.40000001,0.17400001,0
-0.991027,2.8203559,-0.117635,0,2.8203559,0.025,0.003388,0.01025,0.33052301,-1.100273,2.792702,-0.113026,0,1,0.176,0.40000001,0.176,0
-0.99102402,2.770802,-0.10846,0,2.770802,0.023437999,0.0032569999,0.0096089998,0.33893099,-1.105898,2.7434061,-0.103894,0,1,0.178,0.40000001,0.178,0
-0.99169302,2.655277,-0.090378001,0,2.655277,0.020313,0.002935,0.0083280001,0.35243601,-1.115904,2.628437,-0.085905001,0,1,0.18000001,0.40000001,0.18000001,0
-0.992302,2.5881779,-0.081483997,0,2.5881779,0.018750001,0.002749,0.0076870001,0.357577,-1.120164,2.561656,-0.077064,0,1,0.182,0.40000001,0.182,0
-0.99305499,2.513834,-0.072704002,0,2.513834,0.017186999,0.0025480001,0.0070469999,0.36163101,-1.123832,2.4876721,-0.068342999,0,1,0.184,0.40000001,0.184,0
-0.99486202,2.338901,-0.055555001,0,2.338901,0.014063,0.002112,0.0057660001,0.36629599,-1.129035,2.313657,-0.051348001,0,1,0.186,0.40000001,0.186,0
-0.99585199,2.2351129,-0.047240999,0,2.2351129,0.0125,0.00188,0.0051250001,0.366743,-1.130353,2.210474,-0.043134999,0,1,0.18800001,0.40000001,0.18800001,0
-0.99685502,2.117305,-0.039152998,0,2.117305,0.010937,0.00164,0.0044840002,0.365769,-1.1306421,2.093415,-0.035170998,0,1,0.19,0.40000001,0.19,0
-0.99783403,1.981856,-0.031346999,0,1.981856,0.0093750004,0.001396,0.0038439999,0.363197,-1.129746,1.958912,-0.027523,0,1,0.192,0.40000001,0.192,0
-0.99956101,1.632723,-0.016935,0,1.632723,0.0062500001,0.00090300001,0.002563,0.35229,-1.123669,1.6126339,-0.013587,0,1,0.19400001,0.40000001,0.19400001,0
-1.000214,1.394293,-0.010617,0,1.394293,0.0046879998,0.00066100003,0.001922,0.343826,-1.118431,1.376479,-0.007648,0,1,0.19600001,0.40000001,0.19600001,0
-1.000664,1.074013,-0.0052510002,0,1.074013,0.003125,0.000424,0.001281,0.331103,-1.110293,1.059628,-0.0028530001,0,1,0.198,0.40000001,0.198,0
-1.000771,0.58687103,-0.001427,0,0.58687103,0.001562,0.000218,0.00064099999,0.34048399,-1.116701,0.57831103,0,0,1,0.2,0.40000001,0.2,0
