"pressure","velocity:0","velocity:1","velocity:2","velocityU","h","nu","tke","epsilon","F1","F2","Fmu","SijSij","lm","u","pressureactual","D","E","velocity-raw:0","velocity-raw:1","velocity-raw:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.019213,1.506874,-0.39160499,0,1.506874,0.045311999,0.00148,0.27765799,1.5146281,1,1,0.99996102,724.54327,0.010647,0,0.019213,0.004003,-0,1.542841,-0.39759901,0,1,0.044,1.1,0.044,0
0.014507,1.560865,-0.40345699,0,1.560865,0.046875,0.00148,0.26909301,1.472399,1,1,0.99996799,704.4024,0.01045,0,0.014507,0.0036249999,-0,1.596011,-0.40931499,0,1,0.046,1.1,0.046,0
0.0097549995,1.614143,-0.415032,0,1.614143,0.048436999,0.00148,0.26043001,1.428951,1,1,0.999973,683.40533,0.010252,0,0.0097549995,0.0032860001,-0,1.648446,-0.42074901,0,1,0.048,1.1,0.048,0
0.000153,1.7183779,-0.43731999,0,1.7183779,0.051562,0.00148,0.24293,1.338915,1,1,0.99997997,639.25385,0.0098569999,0,0.000153,0.0027050001,-0,1.750928,-0.442745,0,1,0.050000001,1.1,0.050000001,0
-0.0046780002,1.7692471,-0.448019,0,1.7692471,0.053125001,0.00148,0.234144,1.29258,1,1,0.999982,616.28845,0.0096620005,0,-0.0046780002,0.0024560001,-0,1.80089,-0.453293,0,1,0.052000001,1.1,0.052000001,0
-0.0095159998,1.819229,-0.45841199,0,1.819229,0.054687999,0.00148,0.225366,1.245541,1,1,0.99998403,592.84906,0.0094680004,0,-0.0095159998,0.002231,-0,1.849946,-0.463532,0,1,0.054000001,1.1,0.054000001,0
-0.014352,1.868284,-0.468494,0,1.868284,0.056249999,0.00148,0.216618,1.197932,1,1,0.99998599,569.02234,0.0092770001,0,-0.014352,0.0020260001,-0,1.8980581,-0.473456,0,1,0.056000002,1.1,0.056000002,0
-0.023979001,1.963465,-0.48769999,0,1.963465,0.059374999,0.00148,0.19929001,1.10157,1,1,0.99998701,520.54865,0.0089020003,0,-0.023979001,0.001673,-0,1.9913,-0.49233899,0,1,0.058000002,1.1,0.058000002,0
-0.028752999,2.0095179,-0.496813,0,2.0095179,0.060936999,0.00148,0.19075,1.053113,1,1,0.99998802,496.07156,0.0087200003,0,-0.028752999,0.0015210001,-0,2.0363619,-0.50128698,0,1,0.060000002,1.1,0.060000002,0
-0.033488002,2.054502,-0.50559402,0,2.054502,0.0625,0.00148,0.182318,1.004678,1,1,0.99998802,471.54715,0.0085410001,0,-0.033488002,0.001382,-0,2.0803411,-0.50989997,0,1,0.062000003,1.1,0.062000003,0
-0.038176998,2.0983839,-0.51403701,0,2.0983839,0.064061999,0.00148,0.17401201,0.95642102,1,1,0.99998897,447.05936,0.0083659999,0,-0.038176998,0.001255,-0,2.1232059,-0.51817399,0,1,0.064000003,1.1,0.064000003,0
-0.047380999,2.182723,-0.529899,0,2.182723,0.067186996,0.00148,0.15784501,0.86106998,1,1,0.99998802,398.52487,0.0080279997,0,-0.047380999,0.001035,-0,2.205482,-0.53369302,0,1,0.066,1.1,0.066,0
-0.051881,2.223125,-0.53731197,0,2.223125,0.068750001,0.00148,0.15001699,0.81428599,1,1,0.99998802,374.63992,0.0078649996,0,-0.051881,0.00093899999,-0,2.2448411,-0.54093099,0,1,0.068000004,1.1,0.068000004,0
