"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.40951,0.83748,-5.8e-05,0,0.09375,0.004274,0.038437,0.1112,0.39715,0.83742,0.83742,0.83742,1,0.91,7,0.91,0
0.40951,0.81384,-5.2e-05,0,0.085938,0.00395,0.035234,0.11211,0.39694,0.81379,0.81379,0.81379,1,0.92,7,0.92,0
0.40951,0.75873,-4e-05,0,0.070312,0.00328,0.028828,0.11379,0.39656,0.75867,0.75867,0.75867,1,0.93,7,0.93,0
0.40951,0.72609,-3.5e-05,0,0.0625,0.002935,0.025625,0.11453,0.39639,0.72603,0.72603,0.72603,1,0.94,7,0.94,0
0.40951,0.6889,-2.9e-05,0,0.054688,0.002582,0.022422,0.11517,0.39624,0.68884,0.68884,0.68884,1,0.95,7,0.95,0
0.40951,0.64583,-2.3e-05,0,0.046875,0.002223,0.019219,0.11569,0.39612,0.64577,0.64577,0.64577,1,0.96,7,0.96,0
0.40951,0.53266,-1.2e-05,0,0.03125,0.001486,0.012812,0.116,0.39605,0.53261,0.53261,0.53261,1,0.97,7,0.97,0
0.40951,0.45338,-8e-06,0,0.023438,0.001109,0.009609,0.11541,0.39619,0.45333,0.45333,0.45333,1,0.98,7,0.98,0
0.40951,0.345,-4e-06,0,0.015625,0.000729,0.006406,0.11384,0.39655,0.34497,0.34497,0.34497,1,0.99,7,0.99,0
0.40951,0.17571,-1e-06,0,0.007812,0.000342,0.003203,0.10675,0.39811,0.17569,0.17569,0.17569,1,1,7,1,0
