"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.17329,1.1649,-0.000272,0,0.32031,0.003203,0.047761,0.067055,0.16879,1.1645,1.1645,1.1645,1,0.32,13,0.32,0
0.1733,1.1863,-0.000179,0,0.33594,0.003027,0.047761,0.063375,0.16929,1.1858,1.1858,1.1858,1,0.33,13,0.33,0
0.17331,1.1965,-0.000134,0,0.34375,0.002936,0.047761,0.061464,0.16953,1.196,1.196,1.196,1,0.34,13,0.34,0
0.17332,1.2064,-9e-05,0,0.35156,0.002842,0.047761,0.059505,0.16978,1.206,1.206,1.206,1,0.35,13,0.35,0
0.17333,1.2252,-7e-06,0,0.36719,0.002648,0.047761,0.055443,0.17026,1.2248,1.2248,1.2248,1,0.36,13,0.36,0
0.17334,1.2341,3.2e-05,0,0.375,0.002547,0.047761,0.053337,0.1705,1.2337,1.2337,1.2337,1,0.37,13,0.37,0
0.17335,1.2427,6.7e-05,0,0.38281,0.002444,0.047761,0.05118,0.17073,1.2423,1.2423,1.2423,1,0.38,13,0.38,0
0.17335,1.2509,9.9e-05,0,0.39062,0.002339,0.047761,0.048973,0.17096,1.2506,1.2506,1.2506,1,0.39,13,0.39,0
0.17337,1.2661,0.000153,0,0.40625,0.002121,0.047761,0.044399,0.1714,1.2659,1.2659,1.2659,1,0.4,13,0.4,0
0.17338,1.2732,0.000173,0,0.41406,0.002007,0.047761,0.042029,0.17161,1.273,1.273,1.273,1,0.41,13,0.41,0
0.17338,1.2799,0.000188,0,0.42188,0.001891,0.047761,0.0396,0.17181,1.2798,1.2798,1.2798,1,0.42,13,0.42,0
0.17339,1.292,0.000202,0,0.4375,0.00165,0.047761,0.034543,0.1722,1.292,1.292,1.292,1,0.43,13,0.43,0
0.1734,1.2975,0.000201,0,0.44531,0.001523,0.047761,0.031898,0.17238,1.2975,1.2975,1.2975,1,0.44,13,0.44,0
0.17341,1.3025,0.000193,0,0.45312,0.001393,0.047761,0.029157,0.17256,1.3026,1.3026,1.3026,1,0.45,13,0.45,0
0.17341,1.307,0.00018,0,0.46094,0.001256,0.047761,0.026298,0.17272,1.3072,1.3072,1.3072,1,0.46,13,0.46,0
0.17342,1.3146,0.000134,0,0.47656,0.000957,0.047761,0.020041,0.17302,1.3149,1.3149,1.3149,1,0.47,13,0.47,0
0.17342,1.3177,0.000102,0,0.48438,0.000784,0.047761,0.016417,0.17315,1.318,1.318,1.318,1,0.48,13,0.48,0
0.17343,1.32,6.4e-05,0,0.49219,0.000591,0.047761,0.012375,0.17327,1.3204,1.3204,1.3204,1,0.49,13,0.49,0
0.17343,1.3217,2.2e-05,0,0.5,0.000246,0.047761,0.005159,0.1734,1.3221,1.3221,1.3221,1,0.5,13,0.5,0
0.17343,1.32,-6.4e-05,0,0.49219,0.000591,0.047761,0.012375,0.17327,1.3204,1.3204,1.3204,1,0.51,13,0.51,0
0.17342,1.3177,-0.000102,0,0.48438,0.000784,0.047761,0.016417,0.17315,1.318,1.318,1.318,1,0.52,13,0.52,0
0.17342,1.3146,-0.000134,0,0.47656,0.000957,0.047761,0.020041,0.17302,1.3149,1.3149,1.3149,1,0.53,13,0.53,0
0.17341,1.307,-0.00018,0,0.46094,0.001256,0.047761,0.026298,0.17272,1.3072,1.3072,1.3072,1,0.54,13,0.54,0
0.17341,1.3025,-0.000193,0,0.45312,0.001393,0.047761,0.029157,0.17256,1.3026,1.3026,1.3026,1,0.55,13,0.55,0
0.1734,1.2975,-0.000201,0,0.44531,0.001523,0.047761,0.031898,0.17238,1.2975,1.2975,1.2975,1,0.56,13,0.56,0
0.17339,1.292,-0.000202,0,0.4375,0.00165,0.047761,0.034542,0.1722,1.292,1.292,1.292,1,0.57,13,0.57,0
0.17338,1.2799,-0.000188,0,0.42188,0.001891,0.047761,0.0396,0.17181,1.2798,1.2798,1.2798,1,0.58,13,0.58,0
0.17338,1.2732,-0.000173,0,0.41406,0.002007,0.047761,0.042029,0.17161,1.273,1.273,1.273,1,0.59,13,0.59,0
0.17337,1.2661,-0.000153,0,0.40625,0.002121,0.047761,0.044399,0.1714,1.2659,1.2659,1.2659,1,0.6,13,0.6,0
0.17335,1.2509,-9.9e-05,0,0.39062,0.002339,0.047761,0.048973,0.17096,1.2506,1.2506,1.2506,1,0.61,13,0.61,0
0.17335,1.2427,-6.7e-05,0,0.38281,0.002444,0.047761,0.05118,0.17073,1.2423,1.2423,1.2423,1,0.62,13,0.62,0
0.17334,1.2341,-3.2e-05,0,0.375,0.002547,0.047761,0.053337,0.1705,1.2337,1.2337,1.2337,1,0.63,13,0.63,0
0.17333,1.2252,7e-06,0,0.36719,0.002648,0.047761,0.055443,0.17026,1.2248,1.2248,1.2248,1,0.64,13,0.64,0
0.17332,1.2064,9e-05,0,0.35156,0.002842,0.047761,0.059505,0.16978,1.206,1.206,1.206,1,0.65,13,0.65,0
0.17331,1.1965,0.000134,0,0.34375,0.002936,0.047761,0.061464,0.16953,1.196,1.196,1.196,1,0.66,13,0.66,0
0.1733,1.1863,0.000179,0,0.33594,0.003027,0.047761,0.063375,0.16929,1.1858,1.1858,1.1858,1,0.67,13,0.67,0
0.17329,1.1649,0.000272,0,0.32031,0.003203,0.047761,0.067055,0.16879,1.1645,1.1645,1.1645,1,0.68,13,0.68,0
0.17328,1.1538,0.000318,0,0.3125,0.003287,0.047761,0.068825,0.16854,1.1533,1.1533,1.1533,1,0.69,13,0.69,0
0.17327,1.1424,0.000364,0,0.30469,0.00337,0.047761,0.07055,0.1683,1.1419,1.1419,1.1419,1,0.7,13,0.7,0
0.17327,1.1307,0.000409,0,0.29688,0.00345,0.047761,0.072229,0.16805,1.1303,1.1303,1.1303,1,0.71,13,0.71,0
0.17325,1.1066,0.000495,0,0.28125,0.003604,0.047761,0.075454,0.16756,1.1061,1.1061,1.1061,1,0.72,13,0.72,0
0.17324,1.0941,0.000536,0,0.27344,0.003678,0.047761,0.077,0.16732,1.0937,1.0937,1.0937,1,0.73,13,0.73,0
0.17324,1.0814,0.000574,0,0.26562,0.003749,0.047761,0.078503,0.16707,1.081,1.081,1.081,1,0.74,13,0.74,0
0.17323,1.0552,0.000644,0,0.25,0.003887,0.047761,0.081381,0.1666,1.0549,1.0549,1.0549,1,0.75,13,0.75,0
0.17322,1.0418,0.000674,0,0.24219,0.003953,0.047761,0.082757,0.16637,1.0415,1.0415,1.0415,1,0.76,13,0.76,0
0.17321,1.0281,0.000701,0,0.23438,0.004016,0.047761,0.084093,0.16614,1.0279,1.0279,1.0279,1,0.77,13,0.77,0
0.17321,1.0143,0.000725,0,0.22656,0.004078,0.047761,0.085387,0.16591,1.014,1.014,1.014,1,0.78,13,0.78,0
0.17319,0.9859,0.000761,0,0.21094,0.004196,0.047761,0.087858,0.16547,0.98577,0.98577,0.98577,1,0.79,13,0.79,0
0.17319,0.97144,0.000772,0,0.20312,0.004252,0.047761,0.089035,0.16526,0.97134,0.97134,0.97134,1,0.8,13,0.8,0
0.17318,0.95678,0.000779,0,0.19531,0.004307,0.047761,0.090174,0.16505,0.95673,0.95673,0.95673,1,0.81,13,0.81,0
0.17317,0.94193,0.000781,0,0.1875,0.004359,0.047761,0.091276,0.16484,0.94193,0.94193,0.94193,1,0.82,13,0.82,0
0.17316,0.91172,0.000771,0,0.17188,0.004459,0.047761,0.09337,0.16444,0.91182,0.91182,0.91182,1,0.83,13,0.83,0
0.17315,0.89636,0.000758,0,0.16406,0.004507,0.047761,0.094364,0.16425,0.89652,0.89652,0.89652,1,0.84,13,0.84,0
0.17315,0.88085,0.00074,0,0.15625,0.004553,0.047761,0.095323,0.16406,0.88106,0.88106,0.88106,1,0.85,13,0.85,0
0.17314,0.84936,0.000687,0,0.14062,0.004639,0.047761,0.097136,0.1637,0.84969,0.84969,0.84969,1,0.86,13,0.86,0
0.17313,0.8334,0.000651,0,0.13281,0.004682,0.047761,0.098025,0.16352,0.83379,0.83379,0.83379,1,0.87,13,0.87,0
0.17312,0.81729,0.000609,0,0.125,0.004712,0.047761,0.098659,0.16339,0.81774,0.81774,0.81774,1,0.88,13,0.88,0
0.17312,0.80112,0.000561,0,0.11719,0.00481,0.047761,0.10072,0.16297,0.80163,0.80163,0.80163,1,0.89,13,0.89,0
0.17312,0.76618,0.000457,0,0.10156,0.004205,0.041641,0.10098,0.16292,0.76669,0.76669,0.76669,1,0.9,13,0.9,0
0.17312,0.74645,0.000407,0,0.09375,0.003905,0.038437,0.10159,0.1628,0.74695,0.74695,0.74695,1,0.91,13,0.91,0
0.17312,0.72488,0.000358,0,0.085938,0.0036,0.035234,0.10218,0.16268,0.72536,0.72536,0.72536,1,0.92,13,0.92,0
0.17312,0.67477,0.000266,0,0.070312,0.002977,0.028828,0.10325,0.16246,0.67521,0.67521,0.67521,1,0.93,13,0.93,0
0.17312,0.64517,0.000223,0,0.0625,0.002658,0.025625,0.10371,0.16237,0.6456,0.6456,0.6456,1,0.94,13,0.94,0
0.17312,0.61153,0.000181,0,0.054688,0.002334,0.022422,0.10408,0.16229,0.61193,0.61193,0.61193,1,0.95,13,0.95,0
0.17313,0.57264,0.000143,0,0.046875,0.002005,0.019219,0.10434,0.16224,0.57302,0.57302,0.57302,1,0.96,13,0.96,0
0.17313,0.47078,7.4e-05,0,0.03125,0.001335,0.012812,0.10417,0.16228,0.47109,0.47109,0.47109,1,0.97,13,0.97,0
0.17313,0.39967,4.5e-05,0,0.023438,0.000993,0.009609,0.10332,0.16245,0.39993,0.39993,0.39993,1,0.98,13,0.98,0
0.17313,0.30278,2.2e-05,0,0.015625,0.00065,0.006406,0.10147,0.16283,0.30299,0.30299,0.30299,1,0.99,13,0.99,0
0.17313,0.15218,6e-06,0,0.007812,0.000299,0.003203,0.093268,0.16443,0.15229,0.15229,0.15229,1,1,13,1,0
