"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.40893,1.1424,0.002333,0,0.41406,2.1e-05,0.018491,0.001151,0.40893,1.1444,1.1444,1.1444,1,0.41,4,0.41,0
0.40893,1.1422,0.00213,0,0.42188,2.1e-05,0.018491,0.001119,0.40893,1.1442,1.1442,1.1442,1,0.42,4,0.42,0
0.40894,1.1417,0.001724,0,0.4375,2e-05,0.018491,0.001063,0.40894,1.1438,1.1438,1.1438,1,0.43,4,0.43,0
0.40894,1.1416,0.001521,0,0.44531,1.9e-05,0.018491,0.00104,0.40894,1.1436,1.1436,1.1436,1,0.44,4,0.44,0
0.40894,1.1414,0.001318,0,0.45312,1.9e-05,0.018491,0.00102,0.40894,1.1434,1.1434,1.1434,1,0.45,4,0.45,0
0.40894,1.1413,0.001115,0,0.46094,1.9e-05,0.018491,0.001003,0.40894,1.1433,1.1433,1.1433,1,0.46,4,0.46,0
0.40894,1.1411,0.00071,0,0.47656,1.8e-05,0.018491,0.000977,0.40894,1.1431,1.1431,1.1431,1,0.47,4,0.47,0
0.40894,1.141,0.000507,0,0.48438,1.8e-05,0.018491,0.000969,0.40894,1.143,1.143,1.143,1,0.48,4,0.48,0
0.40894,1.141,0.000304,0,0.49219,1.8e-05,0.018491,0.000963,0.40894,1.143,1.143,1.143,1,0.49,4,0.49,0
0.40894,1.1409,-0.000101,0,0.5,1.8e-05,0.018491,0.00096,0.40894,1.143,1.143,1.143,1,0.5,4,0.5,0
0.40894,1.141,-0.000304,0,0.49219,1.8e-05,0.018491,0.000963,0.40894,1.143,1.143,1.143,1,0.51,4,0.51,0
0.40894,1.141,-0.000507,0,0.48438,1.8e-05,0.018491,0.000969,0.40894,1.143,1.143,1.143,1,0.52,4,0.52,0
0.40894,1.1411,-0.00071,0,0.47656,1.8e-05,0.018491,0.000977,0.40894,1.1431,1.1431,1.1431,1,0.53,4,0.53,0
0.40894,1.1413,-0.001115,0,0.46094,1.9e-05,0.018491,0.001003,0.40894,1.1433,1.1433,1.1433,1,0.54,4,0.54,0
0.40894,1.1414,-0.001318,0,0.45312,1.9e-05,0.018491,0.00102,0.40894,1.1434,1.1434,1.1434,1,0.55,4,0.55,0
0.40894,1.1416,-0.001521,0,0.44531,1.9e-05,0.018491,0.00104,0.40894,1.1436,1.1436,1.1436,1,0.56,4,0.56,0
0.40894,1.1417,-0.001724,0,0.4375,2e-05,0.018491,0.001063,0.40894,1.1438,1.1438,1.1438,1,0.57,4,0.57,0
0.40893,1.1422,-0.00213,0,0.42188,2.1e-05,0.018491,0.001119,0.40893,1.1442,1.1442,1.1442,1,0.58,4,0.58,0
0.40893,1.1424,-0.002333,0,0.41406,2.1e-05,0.018491,0.001151,0.40893,1.1444,1.1444,1.1444,1,0.59,4,0.59,0
0.40893,1.1427,-0.002536,0,0.40625,2.2e-05,0.018491,0.001187,0.40893,1.1447,1.1447,1.1447,1,0.6,4,0.6,0
0.40892,1.1433,-0.002943,0,0.39062,2.3e-05,0.018491,0.001269,0.40892,1.1454,1.1454,1.1454,1,0.61,4,0.61,0
0.40892,1.1437,-0.003146,0,0.38281,2.4e-05,0.018491,0.001316,0.40892,1.1457,1.1457,1.1457,1,0.62,4,0.62,0
0.40892,1.1441,-0.00335,0,0.375,2.5e-05,0.018491,0.001367,0.40892,1.1461,1.1461,1.1461,1,0.63,4,0.63,0
0.40891,1.1445,-0.003553,0,0.36719,2.6e-05,0.018491,0.001422,0.40891,1.1465,1.1465,1.1465,1,0.64,4,0.64,0
0.40891,1.1455,-0.003961,0,0.35156,2.9e-05,0.018491,0.001546,0.4089,1.1475,1.1475,1.1475,1,0.65,4,0.65,0
0.4089,1.146,-0.004165,0,0.34375,3e-05,0.018491,0.001615,0.4089,1.148,1.148,1.148,1,0.66,4,0.66,0
0.4089,1.1465,-0.00437,0,0.33594,3.1e-05,0.018491,0.00169,0.4089,1.1486,1.1486,1.1486,1,0.67,4,0.67,0
0.40889,1.1478,-0.004779,0,0.32031,3.4e-05,0.018491,0.001857,0.40889,1.1498,1.1498,1.1498,1,0.68,4,0.68,0
0.40889,1.1485,-0.004984,0,0.3125,3.6e-05,0.018491,0.00195,0.40888,1.1505,1.1505,1.1505,1,0.69,4,0.69,0
0.40888,1.1492,-0.005189,0,0.30469,3.8e-05,0.018491,0.00205,0.40888,1.1513,1.1513,1.1513,1,0.7,4,0.7,0
0.40888,1.15,-0.005395,0,0.29688,4e-05,0.018491,0.002156,0.40887,1.1521,1.1521,1.1521,1,0.71,4,0.71,0
0.40887,1.1517,-0.005807,0,0.28125,4.4e-05,0.018491,0.002375,0.40886,1.1538,1.1538,1.1538,1,0.72,4,0.72,0
0.40886,1.1527,-0.006013,0,0.27344,4.6e-05,0.018491,0.002472,0.40885,1.1547,1.1547,1.1547,1,0.73,4,0.73,0
0.40885,1.1536,-0.006219,0,0.26562,4.7e-05,0.018491,0.00253,0.40885,1.1557,1.1557,1.1557,1,0.74,4,0.74,0
0.40884,1.1556,-0.006623,0,0.25,4.1e-05,0.018491,0.002207,0.40884,1.1575,1.1575,1.1575,1,0.75,4,0.75,0
0.40884,1.1563,-0.006813,0,0.24219,2.3e-05,0.018491,0.001265,0.40884,1.1581,1.1581,1.1581,1,0.76,4,0.76,0
0.40883,1.1563,-0.006974,0,0.23438,3.4e-05,0.018491,0.001848,0.40883,1.1577,1.1577,1.1577,1,0.77,4,0.77,0
0.40882,1.1548,-0.007076,0,0.22656,0.000114,0.018491,0.006172,0.40878,1.1555,1.1555,1.1555,1,0.78,4,0.78,0
0.40879,1.1449,-0.007033,0,0.21094,0.00033,0.018491,0.017834,0.40847,1.1438,1.1438,1.1438,1,0.79,4,0.79,0
0.40876,1.136,-0.006885,0,0.20312,0.000445,0.018491,0.024045,0.40819,1.1341,1.1341,1.1341,1,0.8,4,0.8,0
0.40874,1.1245,-0.00666,0,0.19531,0.000558,0.018491,0.030203,0.40783,1.1219,1.1219,1.1219,1,0.81,4,0.81,0
0.40872,1.1105,-0.006368,0,0.1875,0.00067,0.018491,0.036208,0.40741,1.1072,1.1072,1.1072,1,0.82,4,0.82,0
0.40866,1.075,-0.005622,0,0.17188,0.000879,0.018491,0.047543,0.4064,1.0708,1.0708,1.0708,1,0.83,4,0.83,0
0.40864,1.0537,-0.00519,0,0.16406,0.000977,0.018491,0.052812,0.40585,1.0493,1.0493,1.0493,1,0.84,4,0.84,0
0.40861,1.0303,-0.004731,0,0.15625,0.001069,0.018491,0.057793,0.40527,1.0256,1.0256,1.0256,1,0.85,4,0.85,0
0.40856,0.97754,-0.003773,0,0.14062,0.001236,0.018491,0.066862,0.40409,0.97271,0.97271,0.97271,1,0.86,4,0.86,0
0.40853,0.9484,-0.003292,0,0.13281,0.001312,0.018491,0.070946,0.4035,0.94362,0.94362,0.94362,1,0.87,4,0.87,0
0.40851,0.91759,-0.002822,0,0.125,0.001382,0.018491,0.074732,0.40292,0.91295,0.91295,0.91295,1,0.88,4,0.88,0
0.40848,0.88525,-0.002368,0,0.11719,0.001446,0.018491,0.078224,0.40236,0.88082,0.88082,0.88082,1,0.89,4,0.89,0
0.40844,0.81643,-0.001541,0,0.10156,0.00156,0.018491,0.084357,0.40132,0.81262,0.81262,0.81262,1,0.9,4,0.9,0
0.40842,0.7802,-0.001179,0,0.09375,0.001609,0.018491,0.087016,0.40085,0.77677,0.77677,0.77677,1,0.91,4,0.91,0
0.4084,0.7429,-0.000858,0,0.085938,0.001653,0.018491,0.089415,0.40041,0.73991,0.73991,0.73991,1,0.92,4,0.92,0
0.40836,0.66552,-0.000357,0,0.070312,0.001729,0.018491,0.09348,0.39963,0.66351,0.66351,0.66351,1,0.93,4,0.93,0
0.40835,0.62564,-0.000183,0,0.0625,0.001761,0.018491,0.095241,0.39928,0.62418,0.62418,0.62418,1,0.94,4,0.94,0
0.40833,0.58503,-6.5e-05,0,0.054688,0.001781,0.018491,0.096313,0.39905,0.58413,0.58413,0.58413,1,0.95,4,0.95,0
0.40831,0.54425,-6e-06,0,0.046875,0.001852,0.018491,0.10014,0.39828,0.54399,0.54399,0.54399,1,0.96,4,0.96,0
0.4083,0.44747,-2e-06,0,0.03125,0.001267,0.012812,0.098862,0.39853,0.44747,0.44747,0.44747,1,0.97,4,0.97,0
0.4083,0.37985,-3e-06,0,0.023438,0.000945,0.009609,0.098334,0.39863,0.37985,0.37985,0.37985,1,0.98,4,0.98,0
0.4083,0.28758,-2e-06,0,0.015625,0.000619,0.006406,0.096693,0.39895,0.28756,0.28756,0.28756,1,0.99,4,0.99,0
0.4083,0.14401,-1e-06,0,0.007812,0.000283,0.003203,0.088475,0.40047,0.144,0.144,0.144,1,1,4,1,0
