"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.50707,1.1665,0.000845,0,0.45312,0.005065,0.18578,0.027264,0.50633,1.1676,1.1676,1.1676,1,0.45,4,0.45,0
0.50709,1.1675,0.000728,0,0.46094,0.004691,0.18898,0.024822,0.50647,1.1687,1.1687,1.1687,1,0.46,4,0.46,0
0.50712,1.1693,0.000479,0,0.47656,0.003813,0.19539,0.019515,0.50674,1.1706,1.1706,1.1706,1,0.47,4,0.47,0
0.50713,1.17,0.000347,0,0.48438,0.003277,0.19859,0.0165,0.50686,1.1713,1.1713,1.1713,1,0.48,4,0.48,0
0.50715,1.1705,0.000211,0,0.49219,0.002631,0.2018,0.013037,0.50698,1.1719,1.1719,1.1719,1,0.49,4,0.49,0
0.50717,1.1708,7.1e-05,0,0.5,0.001766,0.205,0.008614,0.50709,1.1722,1.1722,1.1722,1,0.5,4,0.5,0
0.50715,1.1705,-0.000211,0,0.49219,0.00263,0.2018,0.013032,0.50698,1.1719,1.1719,1.1719,1,0.51,4,0.51,0
0.50713,1.17,-0.000347,0,0.48438,0.003276,0.19859,0.016496,0.50686,1.1713,1.1713,1.1713,1,0.52,4,0.52,0
0.50712,1.1693,-0.000479,0,0.47656,0.003812,0.19539,0.019511,0.50674,1.1706,1.1706,1.1706,1,0.53,4,0.53,0
0.50709,1.1675,-0.000728,0,0.46094,0.00469,0.18898,0.024819,0.50647,1.1687,1.1687,1.1687,1,0.54,4,0.54,0
0.50707,1.1665,-0.000846,0,0.45312,0.005065,0.18578,0.027261,0.50633,1.1676,1.1676,1.1676,1,0.55,4,0.55,0
0.50706,1.1653,-0.000957,0,0.44531,0.005407,0.18258,0.029614,0.50618,1.1664,1.1664,1.1664,1,0.56,4,0.56,0
0.50704,1.164,-0.001064,0,0.4375,0.005722,0.17937,0.031897,0.50602,1.165,1.165,1.165,1,0.57,4,0.57,0
0.507,1.1609,-0.00126,0,0.42188,0.006281,0.17297,0.036313,0.50568,1.1619,1.1619,1.1619,1,0.58,4,0.58,0
0.50698,1.1592,-0.001349,0,0.41406,0.00653,0.16977,0.038463,0.50551,1.1601,1.1601,1.1601,1,0.59,4,0.59,0
0.50696,1.1574,-0.001433,0,0.40625,0.00676,0.16656,0.040583,0.50532,1.1582,1.1582,1.1582,1,0.6,4,0.6,0
0.50692,1.1533,-0.001583,0,0.39062,0.007167,0.16016,0.044748,0.50492,1.154,1.154,1.154,1,0.61,4,0.61,0
0.50691,1.151,-0.001649,0,0.38281,0.007345,0.15695,0.046798,0.50472,1.1517,1.1517,1.1517,1,0.62,4,0.62,0
0.50688,1.1486,-0.001709,0,0.375,0.007507,0.15375,0.048829,0.5045,1.1492,1.1492,1.1492,1,0.63,4,0.63,0
0.50686,1.1461,-0.001764,0,0.36719,0.007654,0.15055,0.050842,0.50428,1.1466,1.1466,1.1466,1,0.64,4,0.64,0
0.50682,1.1404,-0.001856,0,0.35156,0.007902,0.14414,0.05482,0.50382,1.1408,1.1408,1.1408,1,0.65,4,0.65,0
0.5068,1.1374,-0.001894,0,0.34375,0.008003,0.14094,0.056786,0.50358,1.1377,1.1377,1.1377,1,0.66,4,0.66,0
0.50678,1.1341,-0.001926,0,0.33594,0.00809,0.13773,0.058736,0.50333,1.1344,1.1344,1.1344,1,0.67,4,0.67,0
0.50674,1.1271,-0.001975,0,0.32031,0.00822,0.13133,0.062594,0.50282,1.1272,1.1272,1.1272,1,0.68,4,0.68,0
0.50672,1.1232,-0.001991,0,0.3125,0.008264,0.12812,0.0645,0.50256,1.1233,1.1233,1.1233,1,0.69,4,0.69,0
0.5067,1.1192,-0.002002,0,0.30469,0.008294,0.12492,0.066393,0.50229,1.1192,1.1192,1.1192,1,0.7,4,0.7,0
0.50668,1.1149,-0.002008,0,0.29688,0.00831,0.12172,0.068271,0.50202,1.1149,1.1149,1.1149,1,0.71,4,0.71,0
0.50664,1.1056,-0.002004,0,0.28125,0.0083,0.11531,0.071982,0.50146,1.1055,1.1055,1.1055,1,0.72,4,0.72,0
0.50662,1.1006,-0.001996,0,0.27344,0.008275,0.11211,0.073816,0.50117,1.1005,1.1005,1.1005,1,0.73,4,0.73,0
0.50661,1.0953,-0.001982,0,0.26562,0.008237,0.10891,0.075634,0.50088,1.0951,1.0951,1.0951,1,0.74,4,0.74,0
0.50657,1.0838,-0.001941,0,0.25,0.00812,0.1025,0.079223,0.50029,1.0836,1.0836,1.0836,1,0.75,4,0.75,0
0.50655,1.0776,-0.001914,0,0.24219,0.008042,0.099297,0.080993,0.49999,1.0773,1.0773,1.0773,1,0.76,4,0.76,0
0.50653,1.0711,-0.001882,0,0.23438,0.007951,0.096094,0.082747,0.49969,1.0707,1.0707,1.0707,1,0.77,4,0.77,0
0.50652,1.0641,-0.001847,0,0.22656,0.007848,0.092891,0.084484,0.49938,1.0638,1.0638,1.0638,1,0.78,4,0.78,0
0.50649,1.0491,-0.001764,0,0.21094,0.007602,0.086484,0.087905,0.49876,1.0487,1.0487,1.0487,1,0.79,4,0.79,0
0.50647,1.0409,-0.001717,0,0.20312,0.007461,0.083281,0.089587,0.49845,1.0404,1.0404,1.0404,1,0.8,4,0.8,0
0.50646,1.0323,-0.001667,0,0.19531,0.007307,0.080078,0.091251,0.49813,1.0318,1.0318,1.0318,1,0.81,4,0.81,0
0.50644,1.0231,-0.001613,0,0.1875,0.007141,0.076875,0.092894,0.49781,1.0226,1.0226,1.0226,1,0.82,4,0.82,0
0.50642,1.003,-0.001495,0,0.17188,0.006773,0.070469,0.096118,0.49718,1.0024,1.0024,1.0024,1,0.83,4,0.83,0
0.5064,0.99205,-0.001432,0,0.16406,0.006572,0.067266,0.097697,0.49686,0.99141,0.99141,0.99141,1,0.84,4,0.84,0
0.50639,0.98034,-0.001366,0,0.15625,0.006358,0.064062,0.099251,0.49654,0.97967,0.97967,0.97967,1,0.85,4,0.85,0
0.50637,0.95445,-0.001226,0,0.14062,0.005897,0.057656,0.10228,0.49591,0.95373,0.95373,0.95373,1,0.86,4,0.86,0
0.50636,0.9401,-0.001153,0,0.13281,0.00565,0.054453,0.10376,0.49559,0.93936,0.93936,0.93936,1,0.87,4,0.87,0
0.50635,0.92467,-0.001079,0,0.125,0.005392,0.05125,0.1052,0.49528,0.92391,0.92391,0.92391,1,0.88,4,0.88,0
0.50634,0.90802,-0.001002,0,0.11719,0.005122,0.048047,0.10661,0.49498,0.90724,0.90724,0.90724,1,0.89,4,0.89,0
0.50633,0.87038,-0.000845,0,0.10156,0.004552,0.041641,0.10932,0.49437,0.86959,0.86959,0.86959,1,0.9,4,0.9,0
0.50632,0.84896,-0.000766,0,0.09375,0.004252,0.038437,0.11061,0.49408,0.84816,0.84816,0.84816,1,0.91,4,0.91,0
0.50631,0.82541,-0.000686,0,0.085938,0.003941,0.035234,0.11185,0.4938,0.82461,0.82461,0.82461,1,0.92,4,0.92,0
0.5063,0.77027,-0.000526,0,0.070312,0.00329,0.028828,0.11414,0.49327,0.76947,0.76947,0.76947,1,0.93,4,0.93,0
0.5063,0.73748,-0.000448,0,0.0625,0.002951,0.025625,0.11515,0.49303,0.7367,0.7367,0.7367,1,0.94,4,0.94,0
0.50629,0.70005,-0.000371,0,0.054688,0.002602,0.022422,0.11606,0.49282,0.69929,0.69929,0.69929,1,0.95,4,0.95,0
0.50629,0.6566,-0.000296,0,0.046875,0.002245,0.019219,0.11681,0.49264,0.65587,0.65587,0.65587,1,0.96,4,0.96,0
0.50628,0.54212,-0.000158,0,0.03125,0.001506,0.012812,0.11754,0.49247,0.54148,0.54148,0.54148,1,0.97,4,0.97,0
0.50628,0.46174,-9.8e-05,0,0.023438,0.001125,0.009609,0.11712,0.49256,0.46117,0.46117,0.46117,1,0.98,4,0.98,0
0.50628,0.35168,-4.8e-05,0,0.015625,0.000741,0.006406,0.11571,0.49289,0.35123,0.35123,0.35123,1,0.99,4,0.99,0
0.50628,0.17951,-1.3e-05,0,0.007812,0.000349,0.003203,0.10889,0.49442,0.17926,0.17926,0.17926,1,1,4,1,0
