"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.12492,1.0596,0,0,0.22656,0.008579,0.092891,0.092355,0.11639,1.0596,1.0596,1.0596,1,0.22,16,0.22,0
0.12492,1.0671,0,0,0.23438,0.008751,0.096094,0.091062,0.11663,1.0671,1.0671,1.0671,1,0.23,16,0.23,0
0.12492,1.0744,0,0,0.24219,0.008912,0.099297,0.089748,0.11687,1.0744,1.0744,1.0744,1,0.24,16,0.24,0
0.12492,1.0878,0,0,0.25781,0.009202,0.1057,0.087054,0.11734,1.0878,1.0878,1.0878,1,0.25,16,0.25,0
0.12492,1.0941,0,0,0.26562,0.00933,0.10891,0.085671,0.11758,1.0941,1.0941,1.0941,1,0.26,16,0.26,0
0.12492,1.1001,0,0,0.27344,0.009447,0.11211,0.084264,0.11782,1.1001,1.1001,1.1001,1,0.27,16,0.27,0
0.12492,1.1059,0,0,0.28125,0.009552,0.11531,0.082832,0.11806,1.1059,1.1059,1.1059,1,0.28,16,0.28,0
0.12492,1.1166,0,0,0.29688,0.009724,0.12172,0.079885,0.11854,1.1166,1.1166,1.1166,1,0.29,16,0.29,0
0.12492,1.1216,0,0,0.30469,0.00979,0.12492,0.078368,0.11878,1.1216,1.1216,1.1216,1,0.3,16,0.3,0
0.12492,1.1264,0,0,0.3125,0.009842,0.12812,0.076819,0.11902,1.1264,1.1264,1.1264,1,0.31,16,0.31,0
0.12492,1.131,0,0,0.32031,0.009881,0.13133,0.075238,0.11926,1.131,1.131,1.131,1,0.32,16,0.32,0
0.12492,1.1395,0,0,0.33594,0.009912,0.13773,0.071967,0.11974,1.1395,1.1395,1.1395,1,0.33,16,0.33,0
0.12492,1.1435,0,0,0.34375,0.009904,0.14094,0.070273,0.11998,1.1435,1.1435,1.1435,1,0.34,16,0.34,0
0.12492,1.1473,0,0,0.35156,0.009879,0.14414,0.068536,0.12022,1.1473,1.1473,1.1473,1,0.35,16,0.35,0
0.12492,1.1544,0,0,0.36719,0.009774,0.15055,0.06492,0.12071,1.1544,1.1544,1.1544,1,0.36,16,0.36,0
0.12492,1.1577,0,0,0.375,0.009691,0.15375,0.063034,0.12095,1.1577,1.1577,1.1577,1,0.37,16,0.37,0
0.12492,1.1608,0,0,0.38281,0.009588,0.15695,0.061088,0.12119,1.1608,1.1608,1.1608,1,0.38,16,0.38,0
0.12492,1.1638,0,0,0.39062,0.009462,0.16016,0.059078,0.12143,1.1638,1.1638,1.1638,1,0.39,16,0.39,0
0.12492,1.1692,0,0,0.40625,0.009133,0.16656,0.054835,0.12191,1.1692,1.1692,1.1692,1,0.4,16,0.4,0
0.12492,1.1717,0,0,0.41406,0.008927,0.16977,0.052585,0.12215,1.1717,1.1717,1.1717,1,0.41,16,0.41,0
0.12492,1.1741,0,0,0.42188,0.008689,0.17297,0.050234,0.1224,1.1741,1.1741,1.1741,1,0.42,16,0.42,0
0.12492,1.1783,0,0,0.4375,0.008102,0.17937,0.045166,0.12288,1.1783,1.1783,1.1783,1,0.43,16,0.43,0
0.12492,1.1802,0,0,0.44531,0.007742,0.18258,0.042406,0.12312,1.1802,1.1802,1.1802,1,0.44,16,0.44,0
0.12492,1.1819,0,0,0.45312,0.00733,0.18578,0.039454,0.12336,1.1819,1.1819,1.1819,1,0.45,16,0.45,0
0.12492,1.1835,-0,0,0.46094,0.006853,0.18898,0.036265,0.1236,1.1835,1.1835,1.1835,1,0.46,16,0.46,0
0.12492,1.1862,-0,0,0.47656,0.005641,0.19539,0.028869,0.12409,1.1862,1.1862,1.1862,1,0.47,16,0.47,0
0.12492,1.1872,-0,0,0.48438,0.004817,0.19859,0.024258,0.12433,1.1872,1.1872,1.1872,1,0.48,16,0.48,0
0.12492,1.1881,-0,0,0.49219,0.003879,0.2018,0.019223,0.12455,1.1881,1.1881,1.1881,1,0.49,16,0.49,0
0.12492,1.1887,-0,0,0.5,0.001727,0.205,0.008426,0.12485,1.1887,1.1887,1.1887,1,0.5,16,0.5,0
0.12492,1.1881,-0,0,0.49219,0.003879,0.2018,0.019222,0.12455,1.1881,1.1881,1.1881,1,0.51,16,0.51,0
0.12492,1.1872,-0,0,0.48438,0.004817,0.19859,0.024258,0.12433,1.1872,1.1872,1.1872,1,0.52,16,0.52,0
0.12492,1.1862,-0,0,0.47656,0.005641,0.19539,0.028869,0.12409,1.1862,1.1862,1.1862,1,0.53,16,0.53,0
0.12492,1.1835,-0,0,0.46094,0.006853,0.18898,0.036265,0.1236,1.1835,1.1835,1.1835,1,0.54,16,0.54,0
0.12492,1.1819,-0,0,0.45312,0.00733,0.18578,0.039454,0.12336,1.1819,1.1819,1.1819,1,0.55,16,0.55,0
0.12492,1.1802,-0,0,0.44531,0.007742,0.18258,0.042406,0.12312,1.1802,1.1802,1.1802,1,0.56,16,0.56,0
0.12492,1.1783,-0,0,0.4375,0.008102,0.17937,0.045166,0.12288,1.1783,1.1783,1.1783,1,0.57,16,0.57,0
0.12492,1.1741,-0,0,0.42188,0.008689,0.17297,0.050234,0.1224,1.1741,1.1741,1.1741,1,0.58,16,0.58,0
0.12492,1.1717,-0,0,0.41406,0.008927,0.16977,0.052585,0.12215,1.1717,1.1717,1.1717,1,0.59,16,0.59,0
0.12492,1.1692,-0,0,0.40625,0.009133,0.16656,0.054835,0.12191,1.1692,1.1692,1.1692,1,0.6,16,0.6,0
0.12492,1.1638,-0,0,0.39062,0.009462,0.16016,0.059078,0.12143,1.1638,1.1638,1.1638,1,0.61,16,0.61,0
0.12492,1.1608,-0,0,0.38281,0.009588,0.15695,0.061088,0.12119,1.1608,1.1608,1.1608,1,0.62,16,0.62,0
0.12492,1.1577,-0,0,0.375,0.009691,0.15375,0.063034,0.12095,1.1577,1.1577,1.1577,1,0.63,16,0.63,0
0.12492,1.1544,-0,0,0.36719,0.009774,0.15055,0.06492,0.12071,1.1544,1.1544,1.1544,1,0.64,16,0.64,0
0.12492,1.1473,-0,0,0.35156,0.009879,0.14414,0.068536,0.12022,1.1473,1.1473,1.1473,1,0.65,16,0.65,0
0.12492,1.1435,-0,0,0.34375,0.009904,0.14094,0.070273,0.11998,1.1435,1.1435,1.1435,1,0.66,16,0.66,0
0.12492,1.1395,-0,0,0.33594,0.009912,0.13773,0.071967,0.11974,1.1395,1.1395,1.1395,1,0.67,16,0.67,0
0.12492,1.131,-0,0,0.32031,0.009881,0.13133,0.075238,0.11926,1.131,1.131,1.131,1,0.68,16,0.68,0
0.12492,1.1264,-0,0,0.3125,0.009842,0.12812,0.076819,0.11902,1.1264,1.1264,1.1264,1,0.69,16,0.69,0
0.12492,1.1216,-0,0,0.30469,0.00979,0.12492,0.078368,0.11878,1.1216,1.1216,1.1216,1,0.7,16,0.7,0
0.12492,1.1166,-0,0,0.29688,0.009724,0.12172,0.079885,0.11854,1.1166,1.1166,1.1166,1,0.71,16,0.71,0
0.12492,1.1059,-0,0,0.28125,0.009552,0.11531,0.082832,0.11806,1.1059,1.1059,1.1059,1,0.72,16,0.72,0
0.12492,1.1001,-0,0,0.27344,0.009447,0.11211,0.084264,0.11782,1.1001,1.1001,1.1001,1,0.73,16,0.73,0
0.12492,1.0941,-0,0,0.26562,0.00933,0.10891,0.085671,0.11758,1.0941,1.0941,1.0941,1,0.74,16,0.74,0
0.12492,1.0878,-0,0,0.25781,0.009202,0.1057,0.087054,0.11734,1.0878,1.0878,1.0878,1,0.75,16,0.75,0
0.12492,1.0744,-0,0,0.24219,0.008912,0.099297,0.089748,0.11687,1.0744,1.0744,1.0744,1,0.76,16,0.76,0
0.12492,1.0671,-0,0,0.23438,0.008751,0.096094,0.091062,0.11663,1.0671,1.0671,1.0671,1,0.77,16,0.77,0
0.12492,1.0596,-0,0,0.22656,0.008579,0.092891,0.092355,0.11639,1.0596,1.0596,1.0596,1,0.78,16,0.78,0
0.12492,1.0433,-0,0,0.21094,0.008206,0.086484,0.094879,0.11592,1.0433,1.0433,1.0433,1,0.79,16,0.79,0
0.12492,1.0345,-0,0,0.20312,0.008004,0.083281,0.096112,0.11568,1.0345,1.0345,1.0345,1,0.8,16,0.8,0
0.12492,1.0252,-0,0,0.19531,0.007794,0.080078,0.097325,0.11545,1.0252,1.0252,1.0252,1,0.81,16,0.81,0
0.12492,1.0155,-0,0,0.1875,0.007574,0.076875,0.098519,0.11521,1.0155,1.0155,1.0155,1,0.82,16,0.82,0
0.12492,0.99433,-0,0,0.17188,0.007107,0.070469,0.10085,0.11475,0.99433,0.99433,0.99433,1,0.83,16,0.83,0
0.12492,0.98284,-0,0,0.16406,0.00686,0.067266,0.10199,0.11452,0.98284,0.98284,0.98284,1,0.84,16,0.84,0
0.12492,0.97064,-0,0,0.15625,0.006605,0.064062,0.10311,0.11429,0.97064,0.97064,0.97064,1,0.85,16,0.85,0
0.12492,0.94389,-0,0,0.14062,0.00607,0.057656,0.10528,0.11383,0.94389,0.94389,0.94389,1,0.86,16,0.86,0
0.12492,0.92916,-0,0,0.13281,0.005791,0.054453,0.10634,0.11361,0.92916,0.92916,0.92916,1,0.87,16,0.87,0
0.12492,0.91338,-0,0,0.125,0.005503,0.05125,0.10738,0.11339,0.91338,0.91338,0.91338,1,0.88,16,0.88,0
0.12492,0.89642,-0,0,0.11719,0.005208,0.048047,0.10839,0.11317,0.89642,0.89642,0.89642,1,0.89,16,0.89,0
0.12492,0.85831,-0,0,0.10156,0.004594,0.041641,0.11034,0.11275,0.85831,0.85831,0.85831,1,0.9,16,0.9,0
0.12492,0.83673,-0,0,0.09375,0.004277,0.038437,0.11126,0.11254,0.83673,0.83673,0.83673,1,0.91,16,0.91,0
0.12492,0.81308,-0,0,0.085938,0.003952,0.035234,0.11215,0.11234,0.81308,0.81308,0.81308,1,0.92,16,0.92,0
0.12492,0.75796,-0,0,0.070312,0.00328,0.028828,0.11378,0.11197,0.75796,0.75796,0.75796,1,0.93,16,0.93,0
0.12492,0.72532,-0,0,0.0625,0.002934,0.025625,0.1145,0.11181,0.72532,0.72532,0.72532,1,0.94,16,0.94,0
0.12492,0.68814,-0,0,0.054688,0.002581,0.022422,0.11513,0.11167,0.68814,0.68814,0.68814,1,0.95,16,0.95,0
0.12492,0.64509,-0,0,0.046875,0.002222,0.019219,0.11562,0.11155,0.64509,0.64509,0.64509,1,0.96,16,0.96,0
0.12492,0.53201,-0,0,0.03125,0.001485,0.012812,0.1159,0.11149,0.53201,0.53201,0.53201,1,0.97,16,0.97,0
0.12492,0.45281,-0,0,0.023438,0.001108,0.009609,0.11529,0.11163,0.45281,0.45281,0.45281,1,0.98,16,0.98,0
0.12492,0.34454,-0,0,0.015625,0.000728,0.006406,0.11372,0.11199,0.34454,0.34454,0.34454,1,0.99,16,0.99,0
0.12492,0.17545,-0,0,0.007812,0.000341,0.003203,0.1066,0.11356,0.17545,0.17545,0.17545,1,1,16,1,0
