"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.32376,1.0654,0.01304,0,0.17188,9e-06,0.005928,0.001482,0.32376,1.0658,1.0658,1.0658,1,0.17,1,0.17,0
0.32384,1.0629,0.012569,0,0.18359,8e-06,0.005928,0.001318,0.32384,1.0632,1.0632,1.0632,1,0.18,1,0.18,0
0.32389,1.0614,0.012257,0,0.19141,7e-06,0.005928,0.001227,0.32389,1.0617,1.0617,1.0617,1,0.19,1,0.19,0
0.32396,1.0594,0.011791,0,0.20312,7e-06,0.005928,0.001112,0.32396,1.0597,1.0597,1.0597,1,0.2,1,0.2,0
0.32401,1.0581,0.011481,0,0.21094,6e-06,0.005928,0.001047,0.32401,1.0584,1.0584,1.0584,1,0.21,1,0.21,0
0.32408,1.0564,0.011017,0,0.22266,6e-06,0.005928,0.000963,0.32408,1.0567,1.0567,1.0567,1,0.22,1,0.22,0
0.32413,1.0554,0.010709,0,0.23047,5e-06,0.005928,0.000914,0.32413,1.0557,1.0557,1.0557,1,0.23,1,0.23,0
0.32419,1.054,0.010247,0,0.24219,5e-06,0.005928,0.000851,0.32419,1.0543,1.0543,1.0543,1,0.24,1,0.24,0
0.32423,1.0531,0.009939,0,0.25,5e-06,0.005928,0.000814,0.32423,1.0534,1.0534,1.0534,1,0.25,1,0.25,0
0.32429,1.0519,0.009478,0,0.26172,5e-06,0.005928,0.000766,0.32429,1.0522,1.0522,1.0522,1,0.26,1,0.26,0
0.32435,1.0508,0.009017,0,0.27344,4e-06,0.005928,0.000724,0.32435,1.0511,1.0511,1.0511,1,0.27,1,0.27,0
0.32439,1.0501,0.00871,0,0.28125,4e-06,0.005928,0.000699,0.32439,1.0504,1.0504,1.0504,1,0.28,1,0.28,0
0.32444,1.0492,0.008249,0,0.29297,4e-06,0.005928,0.000666,0.32444,1.0495,1.0495,1.0495,1,0.29,1,0.29,0
0.32447,1.0486,0.007941,0,0.30078,4e-06,0.005928,0.000646,0.32447,1.0489,1.0489,1.0489,1,0.3,1,0.3,0
0.32452,1.0478,0.00748,0,0.3125,4e-06,0.005928,0.00062,0.32452,1.0481,1.0481,1.0481,1,0.31,1,0.31,0
0.32455,1.0473,0.007173,0,0.32031,4e-06,0.005928,0.000605,0.32455,1.0476,1.0476,1.0476,1,0.32,1,0.32,0
0.3246,1.0466,0.006711,0,0.33203,3e-06,0.005928,0.000584,0.3246,1.0469,1.0469,1.0469,1,0.33,1,0.33,0
0.32464,1.046,0.00625,0,0.34375,3e-06,0.005928,0.000565,0.32464,1.0463,1.0463,1.0463,1,0.34,1,0.34,0
0.32466,1.0456,0.005942,0,0.35156,3e-06,0.005928,0.000554,0.32466,1.0459,1.0459,1.0459,1,0.35,1,0.35,0
0.3247,1.0451,0.00548,0,0.36328,3e-06,0.005928,0.00054,0.3247,1.0454,1.0454,1.0454,1,0.36,1,0.36,0
0.32472,1.0448,0.005172,0,0.37109,3e-06,0.005928,0.000531,0.32472,1.0451,1.0451,1.0451,1,0.37,1,0.37,0
0.32475,1.0443,0.004709,0,0.38281,3e-06,0.005928,0.000519,0.32475,1.0446,1.0446,1.0446,1,0.38,1,0.38,0
0.32477,1.044,0.004401,0,0.39062,3e-06,0.005928,0.000512,0.32477,1.0444,1.0444,1.0444,1,0.39,1,0.39,0
0.3248,1.0437,0.003938,0,0.40234,3e-06,0.005928,0.000503,0.3248,1.044,1.044,1.044,1,0.4,1,0.4,0
0.32481,1.0435,0.00363,0,0.41016,3e-06,0.005928,0.000497,0.32481,1.0438,1.0438,1.0438,1,0.41,1,0.41,0
0.32483,1.0432,0.003167,0,0.42188,3e-06,0.005928,0.00049,0.32483,1.0435,1.0435,1.0435,1,0.42,1,0.42,0
0.32485,1.0429,0.002704,0,0.43359,3e-06,0.005928,0.000484,0.32485,1.0432,1.0432,1.0432,1,0.43,1,0.43,0
0.32486,1.0428,0.002395,0,0.44141,3e-06,0.005928,0.000481,0.32486,1.0431,1.0431,1.0431,1,0.44,1,0.44,0
0.32488,1.0426,0.001931,0,0.45312,3e-06,0.005928,0.000477,0.32487,1.0429,1.0429,1.0429,1,0.45,1,0.45,0
0.32488,1.0425,0.001623,0,0.46094,3e-06,0.005928,0.000474,0.32488,1.0428,1.0428,1.0428,1,0.46,1,0.46,0
0.32489,1.0424,0.001159,0,0.47266,3e-06,0.005928,0.000472,0.32489,1.0427,1.0427,1.0427,1,0.47,1,0.47,0
0.3249,1.0423,0.00085,0,0.48047,3e-06,0.005928,0.000471,0.3249,1.0426,1.0426,1.0426,1,0.48,1,0.48,0
0.3249,1.0423,0.000386,0,0.49219,3e-06,0.005928,0.000469,0.3249,1.0426,1.0426,1.0426,1,0.49,1,0.49,0
0.3249,1.0423,7.7e-05,0,0.5,3e-06,0.005928,0.000469,0.3249,1.0426,1.0426,1.0426,1,0.5,1,0.5,0
0.3249,1.0423,-0.000386,0,0.49219,3e-06,0.005928,0.000469,0.3249,1.0426,1.0426,1.0426,1,0.51,1,0.51,0
0.3249,1.0423,-0.00085,0,0.48047,3e-06,0.005928,0.000471,0.3249,1.0426,1.0426,1.0426,1,0.52,1,0.52,0
0.32489,1.0424,-0.001159,0,0.47266,3e-06,0.005928,0.000472,0.32489,1.0427,1.0427,1.0427,1,0.53,1,0.53,0
0.32488,1.0425,-0.001623,0,0.46094,3e-06,0.005928,0.000474,0.32488,1.0428,1.0428,1.0428,1,0.54,1,0.54,0
0.32488,1.0426,-0.001932,0,0.45312,3e-06,0.005928,0.000477,0.32487,1.0429,1.0429,1.0429,1,0.55,1,0.55,0
0.32486,1.0428,-0.002395,0,0.44141,3e-06,0.005928,0.000481,0.32486,1.0431,1.0431,1.0431,1,0.56,1,0.56,0
0.32485,1.0429,-0.002704,0,0.43359,3e-06,0.005928,0.000484,0.32485,1.0432,1.0432,1.0432,1,0.57,1,0.57,0
0.32483,1.0432,-0.003167,0,0.42188,3e-06,0.005928,0.00049,0.32483,1.0435,1.0435,1.0435,1,0.58,1,0.58,0
0.32481,1.0435,-0.00363,0,0.41016,3e-06,0.005928,0.000497,0.32481,1.0438,1.0438,1.0438,1,0.59,1,0.59,0
0.3248,1.0437,-0.003938,0,0.40234,3e-06,0.005928,0.000503,0.3248,1.044,1.044,1.044,1,0.6,1,0.6,0
0.32477,1.044,-0.004401,0,0.39062,3e-06,0.005928,0.000512,0.32477,1.0444,1.0444,1.0444,1,0.61,1,0.61,0
0.32475,1.0443,-0.004709,0,0.38281,3e-06,0.005928,0.000519,0.32475,1.0446,1.0446,1.0446,1,0.62,1,0.62,0
0.32472,1.0448,-0.005172,0,0.37109,3e-06,0.005928,0.000531,0.32472,1.0451,1.0451,1.0451,1,0.63,1,0.63,0
0.3247,1.0451,-0.00548,0,0.36328,3e-06,0.005928,0.00054,0.3247,1.0454,1.0454,1.0454,1,0.64,1,0.64,0
0.32466,1.0456,-0.005942,0,0.35156,3e-06,0.005928,0.000554,0.32466,1.0459,1.0459,1.0459,1,0.65,1,0.65,0
0.32464,1.046,-0.00625,0,0.34375,3e-06,0.005928,0.000565,0.32464,1.0463,1.0463,1.0463,1,0.66,1,0.66,0
0.3246,1.0466,-0.006711,0,0.33203,3e-06,0.005928,0.000584,0.3246,1.0469,1.0469,1.0469,1,0.67,1,0.67,0
0.32455,1.0473,-0.007173,0,0.32031,4e-06,0.005928,0.000605,0.32455,1.0476,1.0476,1.0476,1,0.68,1,0.68,0
0.32452,1.0478,-0.00748,0,0.3125,4e-06,0.005928,0.00062,0.32452,1.0481,1.0481,1.0481,1,0.69,1,0.69,0
0.32447,1.0486,-0.007941,0,0.30078,4e-06,0.005928,0.000646,0.32447,1.0489,1.0489,1.0489,1,0.7,1,0.7,0
0.32444,1.0492,-0.008249,0,0.29297,4e-06,0.005928,0.000666,0.32444,1.0495,1.0495,1.0495,1,0.71,1,0.71,0
0.32439,1.0501,-0.00871,0,0.28125,4e-06,0.005928,0.000699,0.32439,1.0504,1.0504,1.0504,1,0.72,1,0.72,0
0.32435,1.0508,-0.009017,0,0.27344,4e-06,0.005928,0.000724,0.32435,1.0511,1.0511,1.0511,1,0.73,1,0.73,0
0.32429,1.0519,-0.009478,0,0.26172,5e-06,0.005928,0.000766,0.32429,1.0522,1.0522,1.0522,1,0.74,1,0.74,0
0.32487,1.0525,-0.010012,0,0.25,5e-06,0.005882,0.00081,0.32486,1.0528,1.0528,1.0528,1,0.75,1,0.75,0
0.32482,1.0534,-0.010322,0,0.24219,5e-06,0.005882,0.000846,0.32482,1.0537,1.0537,1.0537,1,0.76,1,0.76,0
0.32476,1.0548,-0.010787,0,0.23047,5e-06,0.005882,0.000909,0.32475,1.0551,1.0551,1.0551,1,0.77,1,0.77,0
0.32471,1.0558,-0.011098,0,0.22266,6e-06,0.005882,0.000957,0.32471,1.0561,1.0561,1.0561,1,0.78,1,0.78,0
0.32464,1.0575,-0.011564,0,0.21094,6e-06,0.005882,0.00104,0.32464,1.0578,1.0578,1.0578,1,0.79,1,0.79,0
0.32459,1.0587,-0.011876,0,0.20312,6e-06,0.005882,0.001104,0.32459,1.059,1.059,1.059,1,0.8,1,0.8,0
0.32451,1.0608,-0.012345,0,0.19141,7e-06,0.005882,0.001218,0.32451,1.0611,1.0611,1.0611,1,0.81,1,0.81,0
0.32446,1.0623,-0.01266,0,0.18359,8e-06,0.005882,0.001308,0.32446,1.0626,1.0626,1.0626,1,0.82,1,0.82,0
0.32438,1.0648,-0.013134,0,0.17188,9e-06,0.005882,0.00147,0.32438,1.0651,1.0651,1.0651,1,0.83,1,0.83,0
0.32429,1.0677,-0.013613,0,0.16016,1e-05,0.005882,0.001675,0.32429,1.068,1.068,1.068,1,0.84,1,0.84,0
0.32424,1.0699,-0.013936,0,0.15234,1.1e-05,0.005882,0.001844,0.32423,1.0702,1.0702,1.0702,1,0.85,1,0.85,0
0.32415,1.0737,-0.014428,0,0.14062,1.3e-05,0.005882,0.002168,0.32414,1.074,1.074,1.074,1,0.86,1,0.86,0
0.32409,1.0766,-0.014763,0,0.13281,1.4e-05,0.005882,0.002446,0.32408,1.0769,1.0769,1.0769,1,0.87,1,0.87,0
0.32399,1.0818,-0.015279,0,0.12109,1.7e-05,0.005882,0.002975,0.32398,1.0821,1.0821,1.0821,1,0.88,1,0.88,0
0.32393,1.0859,-0.015632,0,0.11328,2e-05,0.005882,0.003356,0.32392,1.0862,1.0862,1.0862,1,0.89,1,0.89,0
0.32383,1.0927,-0.016147,0,0.10156,2e-05,0.005882,0.003379,0.32381,1.093,1.093,1.093,1,0.9,1,0.9,0
0.32375,1.0964,-0.016405,0,0.09375,9e-06,0.005882,0.001459,0.32375,1.0965,1.0965,1.0965,1,0.91,1,0.91,0
0.32362,1.0885,-0.016107,0,0.082031,7.2e-05,0.005882,0.012228,0.32347,1.0878,1.0878,1.0878,1,0.92,1,0.92,0
0.32345,1.0425,-0.014223,0,0.070312,0.000202,0.005882,0.034367,0.32227,1.0407,1.0407,1.0407,1,0.93,1,0.93,0
0.32333,0.98715,-0.012204,0,0.0625,0.000286,0.005882,0.04862,0.32097,0.98491,0.98491,0.98491,1,0.94,1,0.94,0
0.32318,0.87155,-0.008643,0,0.050781,0.000391,0.005882,0.066491,0.31876,0.86911,0.86911,0.86911,1,0.95,1,0.95,0
0.3231,0.77679,-0.006272,0,0.042969,0.000445,0.005882,0.075687,0.31737,0.7745,0.7745,0.7745,1,0.96,1,0.96,0
0.32301,0.61528,-0.003209,0,0.03125,0.000503,0.005882,0.085565,0.31569,0.61352,0.61352,0.61352,1,0.97,1,0.97,0
0.32297,0.49851,-0.001697,0,0.023438,0.000529,0.005882,0.089924,0.31488,0.49725,0.49725,0.49725,1,0.98,1,0.98,0
0.32292,0.3115,-0.000415,0,0.011719,0.000446,0.004805,0.09278,0.31431,0.31102,0.31102,0.31102,1,0.99,1,0.99,0
0.32292,0.10124,-4.9e-05,0,0.003906,0.000108,0.001602,0.067218,0.3184,0.10105,0.10105,0.10105,1,1,1,1,0
