"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.10114,0.15682,-6e-06,0,0.007812,0.000307,0.003203,0.095943,0.09193,0.15695,0.15695,0.15695,1,0,16,0,0
0.10113,0.3112,-2.5e-05,0,0.015625,0.000666,0.006406,0.10399,0.090321,0.31143,0.31143,0.31143,1,0.01,16,0.01,0
0.10113,0.41045,-5.1e-05,0,0.023438,0.001017,0.009609,0.10583,0.089934,0.41074,0.41074,0.41074,1,0.02,16,0.02,0
0.10113,0.48328,-8.3e-05,0,0.03125,0.001367,0.012812,0.10668,0.089752,0.48362,0.48362,0.48362,1,0.03,16,0.03,0
0.10113,0.5876,-0.000159,0,0.046875,0.002054,0.019219,0.10688,0.089708,0.58801,0.58801,0.58801,1,0.04,16,0.04,0
0.10113,0.62744,-0.000201,0,0.054688,0.002391,0.022422,0.10664,0.089758,0.62787,0.62787,0.62787,1,0.05,16,0.05,0
0.10113,0.66192,-0.000246,0,0.0625,0.002724,0.025625,0.10628,0.089833,0.66237,0.66237,0.66237,1,0.06,16,0.06,0
0.10113,0.69225,-0.000292,0,0.070312,0.003051,0.028828,0.10585,0.089924,0.69272,0.69272,0.69272,1,0.07,16,0.07,0
0.10113,0.74364,-0.000391,0,0.085938,0.003693,0.035234,0.10481,0.090139,0.74415,0.74415,0.74415,1,0.08,16,0.08,0
0.10112,0.76576,-0.000442,0,0.09375,0.004007,0.038437,0.10424,0.090257,0.76629,0.76629,0.76629,1,0.09,16,0.09,0
0.10112,0.78601,-0.000495,0,0.10156,0.004316,0.041641,0.10365,0.090379,0.78655,0.78655,0.78655,1,0.1,16,0.1,0
0.10112,0.82191,-0.000605,0,0.11719,0.004921,0.048047,0.10242,0.090629,0.82247,0.82247,0.82247,1,0.11,16,0.11,0
0.10112,0.83797,-0.000661,0,0.125,0.005213,0.05125,0.10172,0.090772,0.83853,0.83853,0.83853,1,0.12,16,0.12,0
0.10112,0.85293,-0.000718,0,0.13281,0.005525,0.054453,0.10147,0.090821,0.85351,0.85351,0.85351,1,0.13,16,0.13,0
0.10112,0.86708,-0.000776,0,0.14062,0.005677,0.056273,0.10088,0.090941,0.86765,0.86765,0.86765,1,0.14,16,0.14,0
0.10113,0.89472,-0.000879,0,0.15625,0.005562,0.056273,0.098841,0.091359,0.89519,0.89519,0.89519,1,0.15,16,0.15,0
