"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.50985,1.0685,0.012801,0,0.20312,8e-06,0.006195,0.001268,0.50985,1.0719,1.0719,1.0719,1,0.2,1,0.2,0
0.50991,1.0671,0.012465,0,0.21094,7e-06,0.006195,0.001209,0.5099,1.0705,1.0705,1.0705,1,0.21,1,0.21,0
0.51,1.0646,0.011796,0,0.22656,7e-06,0.006195,0.001104,0.51,1.068,1.068,1.068,1,0.22,1,0.22,0
0.51005,1.0635,0.011462,0,0.23438,7e-06,0.006195,0.001057,0.51005,1.0668,1.0668,1.0668,1,0.23,1,0.23,0
0.5101,1.0624,0.011129,0,0.24219,6e-06,0.006195,0.001013,0.5101,1.0657,1.0657,1.0657,1,0.24,1,0.24,0
0.51014,1.0614,0.010796,0,0.25,6e-06,0.006195,0.000973,0.51014,1.0647,1.0647,1.0647,1,0.25,1,0.25,0
0.51023,1.0595,0.010131,0,0.26562,6e-06,0.006195,0.000901,0.51023,1.0628,1.0628,1.0628,1,0.26,1,0.26,0
0.51027,1.0586,0.009798,0,0.27344,5e-06,0.006195,0.000868,0.51027,1.062,1.062,1.062,1,0.27,1,0.27,0
0.51031,1.0578,0.009466,0,0.28125,5e-06,0.006195,0.000838,0.51031,1.0612,1.0612,1.0612,1,0.28,1,0.28,0
0.51039,1.0563,0.008803,0,0.29688,5e-06,0.006195,0.000785,0.51039,1.0597,1.0597,1.0597,1,0.29,1,0.29,0
0.51042,1.0557,0.008471,0,0.30469,5e-06,0.006195,0.000761,0.51042,1.059,1.059,1.059,1,0.3,1,0.3,0
0.51046,1.055,0.008139,0,0.3125,5e-06,0.006195,0.000739,0.51046,1.0583,1.0583,1.0583,1,0.31,1,0.31,0
0.51049,1.0544,0.007807,0,0.32031,4e-06,0.006195,0.000718,0.51049,1.0577,1.0577,1.0577,1,0.32,1,0.32,0
0.51056,1.0533,0.007144,0,0.33594,4e-06,0.006195,0.000681,0.51055,1.0566,1.0566,1.0566,1,0.33,1,0.33,0
0.51058,1.0528,0.006812,0,0.34375,4e-06,0.006195,0.000665,0.51058,1.0561,1.0561,1.0561,1,0.34,1,0.34,0
0.51061,1.0523,0.00648,0,0.35156,4e-06,0.006195,0.00065,0.51061,1.0556,1.0556,1.0556,1,0.35,1,0.35,0
0.51066,1.0515,0.005817,0,0.36719,4e-06,0.006195,0.000623,0.51066,1.0548,1.0548,1.0548,1,0.36,1,0.36,0
0.51069,1.0511,0.005485,0,0.375,4e-06,0.006195,0.000611,0.51069,1.0544,1.0544,1.0544,1,0.37,1,0.37,0
0.51071,1.0507,0.005153,0,0.38281,4e-06,0.006195,0.000601,0.51071,1.054,1.054,1.054,1,0.38,1,0.38,0
0.51073,1.0504,0.004821,0,0.39062,4e-06,0.006195,0.000591,0.51073,1.0537,1.0537,1.0537,1,0.39,1,0.39,0
0.51077,1.0498,0.004156,0,0.40625,4e-06,0.006195,0.000574,0.51077,1.0531,1.0531,1.0531,1,0.4,1,0.4,0
0.51079,1.0495,0.003824,0,0.41406,4e-06,0.006195,0.000566,0.51079,1.0529,1.0529,1.0529,1,0.41,1,0.41,0
0.5108,1.0493,0.003492,0,0.42188,3e-06,0.006195,0.000559,0.5108,1.0526,1.0526,1.0526,1,0.42,1,0.42,0
0.51083,1.0489,0.002827,0,0.4375,3e-06,0.006195,0.000548,0.51083,1.0522,1.0522,1.0522,1,0.43,1,0.43,0
0.51084,1.0487,0.002495,0,0.44531,3e-06,0.006195,0.000544,0.51084,1.0521,1.0521,1.0521,1,0.44,1,0.44,0
0.51085,1.0486,0.002162,0,0.45312,3e-06,0.006195,0.000539,0.51085,1.0519,1.0519,1.0519,1,0.45,1,0.45,0
0.51086,1.0485,0.00183,0,0.46094,3e-06,0.006195,0.000536,0.51086,1.0518,1.0518,1.0518,1,0.46,1,0.46,0
0.51087,1.0483,0.001164,0,0.47656,3e-06,0.006195,0.000531,0.51087,1.0516,1.0516,1.0516,1,0.47,1,0.47,0
0.51088,1.0482,0.000832,0,0.48438,3e-06,0.006195,0.000529,0.51088,1.0515,1.0515,1.0515,1,0.48,1,0.48,0
0.51088,1.0482,0.000499,0,0.49219,3e-06,0.006195,0.000528,0.51088,1.0515,1.0515,1.0515,1,0.49,1,0.49,0
0.51088,1.0482,-0.000166,0,0.5,3e-06,0.006195,0.000528,0.51088,1.0515,1.0515,1.0515,1,0.5,1,0.5,0
0.51088,1.0482,-0.000499,0,0.49219,3e-06,0.006195,0.000528,0.51088,1.0515,1.0515,1.0515,1,0.51,1,0.51,0
0.51088,1.0482,-0.000832,0,0.48438,3e-06,0.006195,0.000529,0.51088,1.0515,1.0515,1.0515,1,0.52,1,0.52,0
0.51087,1.0483,-0.001164,0,0.47656,3e-06,0.006195,0.000531,0.51087,1.0516,1.0516,1.0516,1,0.53,1,0.53,0
0.51086,1.0485,-0.001829,0,0.46094,3e-06,0.006195,0.000536,0.51086,1.0518,1.0518,1.0518,1,0.54,1,0.54,0
0.51085,1.0486,-0.002162,0,0.45312,3e-06,0.006195,0.000539,0.51085,1.0519,1.0519,1.0519,1,0.55,1,0.55,0
0.51084,1.0487,-0.002495,0,0.44531,3e-06,0.006195,0.000544,0.51084,1.0521,1.0521,1.0521,1,0.56,1,0.56,0
0.51083,1.0489,-0.002827,0,0.4375,3e-06,0.006195,0.000548,0.51083,1.0522,1.0522,1.0522,1,0.57,1,0.57,0
0.5108,1.0493,-0.003492,0,0.42188,3e-06,0.006195,0.000559,0.5108,1.0526,1.0526,1.0526,1,0.58,1,0.58,0
0.51079,1.0495,-0.003824,0,0.41406,4e-06,0.006195,0.000566,0.51079,1.0529,1.0529,1.0529,1,0.59,1,0.59,0
0.51077,1.0498,-0.004156,0,0.40625,4e-06,0.006195,0.000574,0.51077,1.0531,1.0531,1.0531,1,0.6,1,0.6,0
0.51073,1.0504,-0.004821,0,0.39062,4e-06,0.006195,0.000591,0.51073,1.0537,1.0537,1.0537,1,0.61,1,0.61,0
0.51071,1.0507,-0.005153,0,0.38281,4e-06,0.006195,0.000601,0.51071,1.054,1.054,1.054,1,0.62,1,0.62,0
0.51069,1.0511,-0.005485,0,0.375,4e-06,0.006195,0.000611,0.51069,1.0544,1.0544,1.0544,1,0.63,1,0.63,0
0.51066,1.0515,-0.005817,0,0.36719,4e-06,0.006195,0.000623,0.51066,1.0548,1.0548,1.0548,1,0.64,1,0.64,0
0.51061,1.0523,-0.00648,0,0.35156,4e-06,0.006195,0.00065,0.51061,1.0556,1.0556,1.0556,1,0.65,1,0.65,0
0.51058,1.0528,-0.006812,0,0.34375,4e-06,0.006195,0.000665,0.51058,1.0561,1.0561,1.0561,1,0.66,1,0.66,0
0.51056,1.0533,-0.007144,0,0.33594,4e-06,0.006195,0.000681,0.51055,1.0566,1.0566,1.0566,1,0.67,1,0.67,0
0.51049,1.0544,-0.007807,0,0.32031,4e-06,0.006195,0.000718,0.51049,1.0577,1.0577,1.0577,1,0.68,1,0.68,0
0.51046,1.055,-0.008139,0,0.3125,5e-06,0.006195,0.000739,0.51046,1.0583,1.0583,1.0583,1,0.69,1,0.69,0
0.51042,1.0557,-0.008471,0,0.30469,5e-06,0.006195,0.000761,0.51042,1.059,1.059,1.059,1,0.7,1,0.7,0
0.51039,1.0563,-0.008803,0,0.29688,5e-06,0.006195,0.000785,0.51039,1.0597,1.0597,1.0597,1,0.71,1,0.71,0
0.51031,1.0578,-0.009466,0,0.28125,5e-06,0.006195,0.000838,0.51031,1.0612,1.0612,1.0612,1,0.72,1,0.72,0
0.51027,1.0587,-0.009798,0,0.27344,5e-06,0.006195,0.000868,0.51027,1.062,1.062,1.062,1,0.73,1,0.73,0
0.51023,1.0595,-0.010131,0,0.26562,6e-06,0.006195,0.000901,0.51023,1.0628,1.0628,1.0628,1,0.74,1,0.74,0
0.51014,1.0614,-0.010796,0,0.25,6e-06,0.006195,0.000973,0.51014,1.0647,1.0647,1.0647,1,0.75,1,0.75,0
0.5101,1.0624,-0.011129,0,0.24219,6e-06,0.006195,0.001013,0.5101,1.0657,1.0657,1.0657,1,0.76,1,0.76,0
0.51005,1.0635,-0.011462,0,0.23438,7e-06,0.006195,0.001057,0.51005,1.0668,1.0668,1.0668,1,0.77,1,0.77,0
0.51,1.0646,-0.011796,0,0.22656,7e-06,0.006195,0.001104,0.51,1.068,1.068,1.068,1,0.78,1,0.78,0
0.50991,1.0671,-0.012465,0,0.21094,7e-06,0.006195,0.001209,0.5099,1.0705,1.0705,1.0705,1,0.79,1,0.79,0
0.50985,1.0685,-0.012801,0,0.20312,8e-06,0.006195,0.001268,0.50985,1.0719,1.0719,1.0719,1,0.8,1,0.8,0
0.5098,1.07,-0.013137,0,0.19531,8e-06,0.006195,0.001332,0.5098,1.0733,1.0733,1.0733,1,0.81,1,0.81,0
0.50975,1.0715,-0.013474,0,0.1875,9e-06,0.006195,0.001401,0.50975,1.0749,1.0749,1.0749,1,0.82,1,0.82,0
0.50964,1.0749,-0.014152,0,0.17188,1e-05,0.006195,0.001555,0.50964,1.0783,1.0783,1.0783,1,0.83,1,0.83,0
0.50958,1.0767,-0.014493,0,0.16406,1e-05,0.006195,0.001642,0.50958,1.0801,1.0801,1.0801,1,0.84,1,0.84,0
0.50953,1.0787,-0.014836,0,0.15625,1.1e-05,0.006195,0.001732,0.50952,1.0821,1.0821,1.0821,1,0.85,1,0.85,0
0.50941,1.083,-0.015524,0,0.14062,1.2e-05,0.006195,0.001895,0.50941,1.0864,1.0864,1.0864,1,0.86,1,0.86,0
0.50935,1.0853,-0.015866,0,0.13281,1.2e-05,0.006195,0.001914,0.50934,1.0887,1.0887,1.0887,1,0.87,1,0.87,0
0.50929,1.0875,-0.016202,0,0.125,1.1e-05,0.006195,0.001786,0.50928,1.0908,1.0908,1.0908,1,0.88,1,0.88,0
0.50922,1.0895,-0.016516,0,0.11719,8e-06,0.006195,0.001272,0.50922,1.0925,1.0925,1.0925,1,0.89,1,0.89,0
0.50909,1.0886,-0.016899,0,0.10156,2.2e-05,0.006195,0.003516,0.50908,1.0889,1.0889,1.0889,1,0.9,1,0.9,0
0.50901,1.0814,-0.016757,0,0.09375,5.7e-05,0.006195,0.009255,0.50893,1.0782,1.0782,1.0782,1,0.91,1,0.91,0
0.50892,1.0651,-0.016198,0,0.085938,0.00011,0.006195,0.017822,0.50861,1.0571,1.0571,1.0571,1,0.92,1,0.92,0
0.5087,0.99236,-0.013467,0,0.070312,0.000256,0.006195,0.041351,0.50699,0.97326,0.97326,0.97326,1,0.93,1,0.93,0
0.50857,0.93204,-0.01136,0,0.0625,0.000336,0.006195,0.05422,0.50563,0.90901,0.90901,0.90901,1,0.94,1,0.94,0
0.50843,0.85565,-0.008967,0,0.054688,0.000411,0.006195,0.06637,0.50403,0.83082,0.83082,0.83082,1,0.95,1,0.95,0
0.50831,0.76469,-0.006514,0,0.046875,0.000477,0.006195,0.076989,0.50238,0.74047,0.74047,0.74047,1,0.96,1,0.96,0
0.50811,0.54888,-0.00234,0,0.03125,0.000571,0.006195,0.092111,0.49962,0.53227,0.53227,0.53227,1,0.97,1,0.97,0
0.50803,0.42919,-0.00099,0,0.023438,0.000591,0.006195,0.095471,0.49891,0.41881,0.41881,0.41881,1,0.98,1,0.98,0
0.50798,0.30808,-0.00025,0,0.015625,0.000673,0.006195,0.10867,0.49617,0.30367,0.30367,0.30367,1,0.99,1,0.99,0
0.50794,0.15513,-1.5e-05,0,0.007812,0.000304,0.003203,0.09496,0.49893,0.15484,0.15484,0.15484,1,1,1,1,0
