"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.053026,1.0114,0.000909,0,0.20312,0.001206,0.021298,0.056605,0.049822,1.0113,1.0113,1.0113,1,0.2,13,0.2,0
0.053029,1.0318,0.000995,0,0.21094,0.001168,0.021298,0.054851,0.050021,1.0317,1.0317,1.0317,1,0.21,13,0.21,0
0.053034,1.0613,0.001126,0,0.22266,0.00111,0.021298,0.052103,0.050319,1.0612,1.0612,1.0612,1,0.22,13,0.22,0
0.053037,1.08,0.001212,0,0.23047,0.001069,0.021298,0.050192,0.050518,1.0799,1.0799,1.0799,1,0.23,13,0.23,0
0.053043,1.1068,0.001338,0,0.24219,0.001005,0.021298,0.047208,0.050814,1.1068,1.1068,1.1068,1,0.24,13,0.24,0
0.053046,1.1238,0.001419,0,0.25,0.000961,0.021298,0.045138,0.051009,1.1237,1.1237,1.1237,1,0.25,13,0.25,0
0.053334,1.1479,0.001539,0,0.26172,0.000891,0.021285,0.041865,0.051581,1.1478,1.1478,1.1478,1,0.26,13,0.26,0
0.053339,1.17,0.001645,0,0.27344,0.000819,0.021285,0.038492,0.051858,1.1699,1.1699,1.1699,1,0.27,13,0.27,0
0.053343,1.1837,0.001709,0,0.28125,0.00077,0.021285,0.036165,0.052035,1.1837,1.1837,1.1837,1,0.28,13,0.28,0
0.053349,1.2026,0.001793,0,0.29297,0.000693,0.021285,0.032561,0.052288,1.2026,1.2026,1.2026,1,0.29,13,0.29,0
0.053352,1.2142,0.001839,0,0.30078,0.00064,0.021285,0.030084,0.052447,1.2141,1.2141,1.2141,1,0.3,13,0.3,0
0.053358,1.2297,0.001892,0,0.3125,0.000559,0.021285,0.026268,0.052668,1.2296,1.2296,1.2296,1,0.31,13,0.31,0
0.053361,1.2388,0.001915,0,0.32031,0.000504,0.021285,0.023664,0.052801,1.2388,1.2388,1.2388,1,0.32,13,0.32,0
0.053366,1.2508,0.001929,0,0.33203,0.000419,0.021285,0.019685,0.052979,1.2508,1.2508,1.2508,1,0.33,13,0.33,0
0.053371,1.2605,0.001916,0,0.34375,0.000333,0.021285,0.015654,0.053126,1.2605,1.2605,1.2605,1,0.34,13,0.34,0
0.053374,1.2658,0.001891,0,0.35156,0.000276,0.021285,0.01297,0.053206,1.2658,1.2658,1.2658,1,0.35,13,0.35,0
0.053378,1.2718,0.001828,0,0.36328,0.000192,0.021285,0.009024,0.053297,1.2719,1.2719,1.2719,1,0.36,13,0.36,0
0.053381,1.2747,0.001769,0,0.37109,0.000139,0.021285,0.006527,0.053338,1.2747,1.2747,1.2747,1,0.37,13,0.37,0
0.053383,1.2773,0.001654,0,0.38281,6.9e-05,0.021285,0.003225,0.053373,1.2774,1.2774,1.2774,1,0.38,13,0.38,0
0.053385,1.2781,0.001562,0,0.39062,3.3e-05,0.021285,0.001561,0.053382,1.2782,1.2782,1.2782,1,0.39,13,0.39,0
0.053386,1.2784,0.001409,0,0.40234,1.2e-05,0.021285,0.00058,0.053386,1.2786,1.2786,1.2786,1,0.4,13,0.4,0
0.053387,1.2784,0.001301,0,0.41016,1.5e-05,0.021285,0.000713,0.053386,1.2785,1.2785,1.2785,1,0.41,13,0.41,0
0.053388,1.2781,0.001137,0,0.42188,1.7e-05,0.021285,0.000807,0.053387,1.2782,1.2782,1.2782,1,0.42,13,0.42,0
0.053388,1.2778,0.000971,0,0.43359,1.7e-05,0.021285,0.000793,0.053387,1.2779,1.2779,1.2779,1,0.43,13,0.43,0
0.053388,1.2776,0.00086,0,0.44141,1.6e-05,0.021285,0.000763,0.053388,1.2777,1.2777,1.2777,1,0.44,13,0.44,0
0.053389,1.2774,0.000693,0,0.45312,1.5e-05,0.021285,0.000714,0.053388,1.2775,1.2775,1.2775,1,0.45,13,0.45,0
0.053389,1.2772,0.000582,0,0.46094,1.5e-05,0.021285,0.000683,0.053389,1.2774,1.2774,1.2774,1,0.46,13,0.46,0
0.053389,1.2771,0.000416,0,0.47266,1.4e-05,0.021285,0.000645,0.053389,1.2772,1.2772,1.2772,1,0.47,13,0.47,0
0.05339,1.277,0.000305,0,0.48047,1.3e-05,0.021285,0.000627,0.053389,1.2771,1.2771,1.2771,1,0.48,13,0.48,0
0.05339,1.277,0.000139,0,0.49219,1.3e-05,0.021285,0.000609,0.053389,1.2771,1.2771,1.2771,1,0.49,13,0.49,0
0.053108,1.2772,-2.8e-05,0,0.5,1.3e-05,0.021298,0.000605,0.053107,1.2773,1.2773,1.2773,1,0.5,13,0.5,0
0.053108,1.2772,-0.000139,0,0.49219,1.3e-05,0.021298,0.000609,0.053107,1.2773,1.2773,1.2773,1,0.51,13,0.51,0
0.053107,1.2772,-0.000305,0,0.48047,1.3e-05,0.021298,0.000627,0.053107,1.2774,1.2774,1.2774,1,0.52,13,0.52,0
0.053107,1.2773,-0.000416,0,0.47266,1.4e-05,0.021298,0.000646,0.053107,1.2774,1.2774,1.2774,1,0.53,13,0.53,0
0.053107,1.2775,-0.000582,0,0.46094,1.5e-05,0.021298,0.000684,0.053107,1.2776,1.2776,1.2776,1,0.54,13,0.54,0
0.053107,1.2776,-0.000693,0,0.45312,1.5e-05,0.021298,0.000714,0.053106,1.2777,1.2777,1.2777,1,0.55,13,0.55,0
0.053106,1.2778,-0.000859,0,0.44141,1.6e-05,0.021298,0.000763,0.053106,1.2779,1.2779,1.2779,1,0.56,13,0.56,0
0.053106,1.278,-0.00097,0,0.43359,1.7e-05,0.021298,0.000793,0.053105,1.2781,1.2781,1.2781,1,0.57,13,0.57,0
0.053105,1.2783,-0.001136,0,0.42188,1.7e-05,0.021298,0.000805,0.053105,1.2784,1.2784,1.2784,1,0.58,13,0.58,0
0.053105,1.2786,-0.001301,0,0.41016,1.5e-05,0.021298,0.000708,0.053104,1.2787,1.2787,1.2787,1,0.59,13,0.59,0
0.053104,1.2787,-0.001409,0,0.40234,1.2e-05,0.021298,0.000579,0.053104,1.2788,1.2788,1.2788,1,0.6,13,0.6,0
0.053103,1.2783,-0.001561,0,0.39062,3.4e-05,0.021298,0.001609,0.0531,1.2784,1.2784,1.2784,1,0.61,13,0.61,0
0.053101,1.2775,-0.001652,0,0.38281,7e-05,0.021298,0.003291,0.05309,1.2776,1.2776,1.2776,1,0.62,13,0.62,0
0.053098,1.2748,-0.001767,0,0.37109,0.000141,0.021298,0.006606,0.053055,1.2749,1.2749,1.2749,1,0.63,13,0.63,0
0.053096,1.2719,-0.001826,0,0.36328,0.000194,0.021298,0.009106,0.053013,1.272,1.272,1.272,1,0.64,13,0.64,0
0.053092,1.2658,-0.001888,0,0.35156,0.000278,0.021298,0.013052,0.052922,1.2659,1.2659,1.2659,1,0.65,13,0.65,0
0.053089,1.2605,-0.001912,0,0.34375,0.000335,0.021298,0.015735,0.052841,1.2606,1.2606,1.2606,1,0.66,13,0.66,0
0.053084,1.2508,-0.001925,0,0.33203,0.000421,0.021298,0.019762,0.052694,1.2508,1.2508,1.2508,1,0.67,13,0.67,0
0.053079,1.2388,-0.00191,0,0.32031,0.000506,0.021298,0.023737,0.052516,1.2388,1.2388,1.2388,1,0.68,13,0.68,0
0.053076,1.2296,-0.001887,0,0.3125,0.000561,0.021298,0.026338,0.052382,1.2296,1.2296,1.2296,1,0.69,13,0.69,0
0.05307,1.2141,-0.001834,0,0.30078,0.000642,0.021298,0.030149,0.052161,1.214,1.214,1.214,1,0.7,13,0.7,0
0.053066,1.2025,-0.001788,0,0.29297,0.000695,0.021298,0.032622,0.052002,1.2025,1.2025,1.2025,1,0.71,13,0.71,0
0.053061,1.1836,-0.001704,0,0.28125,0.000771,0.021298,0.036222,0.051749,1.1835,1.1835,1.1835,1,0.72,13,0.72,0
0.053057,1.1699,-0.001641,0,0.27344,0.000821,0.021298,0.038546,0.051571,1.1698,1.1698,1.1698,1,0.73,13,0.73,0
0.053052,1.1477,-0.001535,0,0.26172,0.000893,0.021298,0.041914,0.051295,1.1477,1.1477,1.1477,1,0.74,13,0.74,0
0.053048,1.132,-0.001459,0,0.25391,0.000939,0.021298,0.044079,0.051105,1.1319,1.1319,1.1319,1,0.75,13,0.75,0
0.053325,1.107,-0.001342,0,0.24219,0.001004,0.021285,0.047166,0.0511,1.1069,1.1069,1.1069,1,0.76,13,0.76,0
0.05332,1.0802,-0.001216,0,0.23047,0.001068,0.021285,0.050155,0.050804,1.0801,1.0801,1.0801,1,0.77,13,0.77,0
0.053316,1.0614,-0.00113,0,0.22266,0.001108,0.021285,0.052067,0.050605,1.0613,1.0613,1.0613,1,0.78,13,0.78,0
0.053312,1.032,-0.000999,0,0.21094,0.001167,0.021285,0.054819,0.050306,1.0319,1.0319,1.0319,1,0.79,13,0.79,0
0.053308,1.0116,-0.000912,0,0.20312,0.001204,0.021285,0.056576,0.050108,1.0115,1.0115,1.0115,1,0.8,13,0.8,0
0.053304,0.9797,-0.000784,0,0.19141,0.001258,0.021285,0.059098,0.049811,0.97961,0.97961,0.97961,1,0.81,13,0.81,0
0.053301,0.95771,-0.0007,0,0.18359,0.001292,0.021285,0.060705,0.049616,0.95763,0.95763,0.95763,1,0.82,13,0.82,0
0.053297,0.92365,-0.000579,0,0.17188,0.001341,0.021285,0.063007,0.049327,0.92357,0.92357,0.92357,1,0.83,13,0.83,0
0.053293,0.88835,-0.000465,0,0.16016,0.001387,0.021285,0.065183,0.049044,0.88828,0.88828,0.88828,1,0.84,13,0.84,0
0.05329,0.86417,-0.000393,0,0.15234,0.001417,0.021285,0.066566,0.048859,0.8641,0.8641,0.8641,1,0.85,13,0.85,0
0.053286,0.82697,-0.000294,0,0.14062,0.001459,0.021285,0.068541,0.048589,0.8269,0.8269,0.8269,1,0.86,13,0.86,0
0.053284,0.80158,-0.000233,0,0.13281,0.001486,0.021285,0.069795,0.048413,0.80152,0.80152,0.80152,1,0.87,13,0.87,0
0.05328,0.76265,-0.000152,0,0.12109,0.001524,0.021285,0.071585,0.048156,0.7626,0.7626,0.7626,1,0.88,13,0.88,0
0.053278,0.73616,-0.000105,0,0.11328,0.001548,0.021285,0.072719,0.04799,0.73612,0.73612,0.73612,1,0.89,13,0.89,0
0.053275,0.69568,-4.5e-05,0,0.10156,0.001582,0.021285,0.074338,0.047749,0.69564,0.69564,0.69564,1,0.9,13,0.9,0
0.053272,0.6682,-1.4e-05,0,0.09375,0.001604,0.021285,0.075363,0.047593,0.66817,0.66817,0.66817,1,0.91,13,0.91,0
0.053269,0.6263,2.2e-05,0,0.082031,0.001635,0.021285,0.076825,0.047367,0.62628,0.62628,0.62628,1,0.92,13,0.92,0
0.053266,0.58362,4.1e-05,0,0.070312,0.001665,0.021285,0.078201,0.04715,0.58361,0.58361,0.58361,1,0.93,13,0.93,0
0.053263,0.55475,4.5e-05,0,0.0625,0.001683,0.021285,0.079079,0.04701,0.55475,0.55475,0.55475,1,0.94,13,0.94,0
0.053261,0.5108,3.8e-05,0,0.050781,0.001686,0.02082,0.080969,0.046704,0.51081,0.51081,0.51081,1,0.95,13,0.95,0
0.053261,0.47817,2.9e-05,0,0.042969,0.001417,0.017617,0.080411,0.046795,0.47818,0.47818,0.47818,1,0.96,13,0.96,0
0.053261,0.41608,1.7e-05,0,0.03125,0.001024,0.012812,0.079901,0.046877,0.41609,0.41609,0.41609,1,0.97,13,0.97,0
0.053261,0.36073,1.1e-05,0,0.023438,0.000756,0.009609,0.078693,0.047068,0.36073,0.36073,0.36073,1,0.98,13,0.98,0
0.053261,0.23399,3e-06,0,0.011719,0.000348,0.004805,0.072511,0.048003,0.23399,0.23399,0.23399,1,0.99,13,0.99,0
0.053261,0.071715,0,0,0.003906,7.8e-05,0.001602,0.048973,0.050863,0.071717,0.071717,0.071717,1,1,13,1,0
