"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.21807,1.1435,0,0,0.34375,0.009904,0.14094,0.070271,0.21313,1.1435,1.1435,1.1435,1,0.34,13,0.34,0
0.21807,1.1473,0,0,0.35156,0.009879,0.14414,0.068534,0.21338,1.1473,1.1473,1.1473,1,0.35,13,0.35,0
0.21807,1.1544,0,0,0.36719,0.009773,0.15055,0.064919,0.21386,1.1544,1.1544,1.1544,1,0.36,13,0.36,0
0.21807,1.1577,0,0,0.375,0.009691,0.15375,0.063032,0.2141,1.1577,1.1577,1.1577,1,0.37,13,0.37,0
0.21807,1.1608,0,0,0.38281,0.009588,0.15695,0.061086,0.21434,1.1608,1.1608,1.1608,1,0.38,13,0.38,0
0.21807,1.1638,0,0,0.39062,0.009461,0.16016,0.059076,0.21458,1.1638,1.1638,1.1638,1,0.39,13,0.39,0
0.21807,1.1692,0,0,0.40625,0.009133,0.16656,0.054833,0.21507,1.1692,1.1692,1.1692,1,0.4,13,0.4,0
0.21807,1.1717,0,0,0.41406,0.008927,0.16977,0.052583,0.21531,1.1717,1.1717,1.1717,1,0.41,13,0.41,0
0.21807,1.1741,0,0,0.42188,0.008689,0.17297,0.050232,0.21555,1.1741,1.1741,1.1741,1,0.42,13,0.42,0
0.21807,1.1783,0,0,0.4375,0.008101,0.17937,0.045164,0.21603,1.1783,1.1783,1.1783,1,0.43,13,0.43,0
0.21807,1.1802,0,0,0.44531,0.007742,0.18258,0.042405,0.21627,1.1802,1.1802,1.1802,1,0.44,13,0.44,0
0.21807,1.1819,0,0,0.45312,0.00733,0.18578,0.039453,0.21652,1.1819,1.1819,1.1819,1,0.45,13,0.45,0
0.21807,1.1835,0,0,0.46094,0.006853,0.18898,0.036264,0.21676,1.1835,1.1835,1.1835,1,0.46,13,0.46,0
0.21807,1.1862,0,0,0.47656,0.005641,0.19539,0.028868,0.21724,1.1862,1.1862,1.1862,1,0.47,13,0.47,0
0.21807,1.1872,0,0,0.48438,0.004817,0.19859,0.024257,0.21748,1.1872,1.1872,1.1872,1,0.48,13,0.48,0
0.21807,1.1881,0,0,0.49219,0.003879,0.2018,0.019222,0.2177,1.1881,1.1881,1.1881,1,0.49,13,0.49,0
0.21807,1.1887,-0,0,0.5,0.001727,0.205,0.008426,0.218,1.1887,1.1887,1.1887,1,0.5,13,0.5,0
0.21807,1.1881,-0,0,0.49219,0.003879,0.2018,0.019222,0.2177,1.1881,1.1881,1.1881,1,0.51,13,0.51,0
0.21807,1.1872,-0,0,0.48438,0.004817,0.19859,0.024257,0.21748,1.1872,1.1872,1.1872,1,0.52,13,0.52,0
0.21807,1.1862,-0,0,0.47656,0.00564,0.19539,0.028868,0.21724,1.1862,1.1862,1.1862,1,0.53,13,0.53,0
0.21807,1.1835,-0,0,0.46094,0.006853,0.18898,0.036263,0.21676,1.1835,1.1835,1.1835,1,0.54,13,0.54,0
0.21807,1.1819,-0,0,0.45312,0.00733,0.18578,0.039453,0.21652,1.1819,1.1819,1.1819,1,0.55,13,0.55,0
0.21807,1.1802,-0,0,0.44531,0.007742,0.18258,0.042404,0.21627,1.1802,1.1802,1.1802,1,0.56,13,0.56,0
0.21807,1.1783,-0,0,0.4375,0.008101,0.17937,0.045164,0.21603,1.1783,1.1783,1.1783,1,0.57,13,0.57,0
0.21807,1.1741,-0,0,0.42188,0.008689,0.17297,0.050232,0.21555,1.1741,1.1741,1.1741,1,0.58,13,0.58,0
0.21807,1.1717,-0,0,0.41406,0.008927,0.16977,0.052583,0.21531,1.1717,1.1717,1.1717,1,0.59,13,0.59,0
0.21807,1.1692,-0,0,0.40625,0.009133,0.16656,0.054833,0.21507,1.1692,1.1692,1.1692,1,0.6,13,0.6,0
0.21807,1.1638,-0,0,0.39062,0.009461,0.16016,0.059076,0.21458,1.1638,1.1638,1.1638,1,0.61,13,0.61,0
0.21807,1.1608,-0,0,0.38281,0.009588,0.15695,0.061086,0.21434,1.1608,1.1608,1.1608,1,0.62,13,0.62,0
0.21807,1.1577,-0,0,0.375,0.009691,0.15375,0.063032,0.2141,1.1577,1.1577,1.1577,1,0.63,13,0.63,0
0.21807,1.1544,-0,0,0.36719,0.009773,0.15055,0.064919,0.21386,1.1544,1.1544,1.1544,1,0.64,13,0.64,0
0.21807,1.1473,-0,0,0.35156,0.009879,0.14414,0.068534,0.21338,1.1473,1.1473,1.1473,1,0.65,13,0.65,0
0.21807,1.1435,-0,0,0.34375,0.009904,0.14094,0.070271,0.21313,1.1435,1.1435,1.1435,1,0.66,13,0.66,0
0.21807,1.1395,-0,0,0.33594,0.009912,0.13773,0.071965,0.21289,1.1395,1.1395,1.1395,1,0.67,13,0.67,0
0.21807,1.131,-0,0,0.32031,0.009881,0.13133,0.075236,0.21241,1.131,1.131,1.131,1,0.68,13,0.68,0
0.21807,1.1264,-0,0,0.3125,0.009842,0.12812,0.076818,0.21217,1.1264,1.1264,1.1264,1,0.69,13,0.69,0
0.21807,1.1216,-0,0,0.30469,0.00979,0.12492,0.078366,0.21193,1.1216,1.1216,1.1216,1,0.7,13,0.7,0
0.21807,1.1166,-0,0,0.29688,0.009723,0.12172,0.079884,0.21169,1.1166,1.1166,1.1166,1,0.71,13,0.71,0
0.21807,1.1059,-0,0,0.28125,0.009551,0.11531,0.082831,0.21121,1.1059,1.1059,1.1059,1,0.72,13,0.72,0
0.21807,1.1001,-0,0,0.27344,0.009447,0.11211,0.084263,0.21097,1.1001,1.1001,1.1001,1,0.73,13,0.73,0
0.21807,1.0941,-0,0,0.26562,0.00933,0.10891,0.08567,0.21073,1.0941,1.0941,1.0941,1,0.74,13,0.74,0
0.21807,1.0878,-0,0,0.25781,0.009202,0.1057,0.087052,0.21049,1.0878,1.0878,1.0878,1,0.75,13,0.75,0
0.21807,1.0744,-0,0,0.24219,0.008912,0.099297,0.089747,0.21002,1.0744,1.0744,1.0744,1,0.76,13,0.76,0
0.21807,1.0671,-0,0,0.23438,0.00875,0.096094,0.091061,0.20978,1.0671,1.0671,1.0671,1,0.77,13,0.77,0
0.21807,1.0596,-0,0,0.22656,0.008579,0.092891,0.092354,0.20954,1.0596,1.0596,1.0596,1,0.78,13,0.78,0
0.21807,1.0433,-0,0,0.21094,0.008205,0.086484,0.094878,0.20907,1.0433,1.0433,1.0433,1,0.79,13,0.79,0
0.21807,1.0345,-0,0,0.20312,0.008004,0.083281,0.096111,0.20884,1.0345,1.0345,1.0345,1,0.8,13,0.8,0
0.21807,1.0252,-0,0,0.19531,0.007794,0.080078,0.097324,0.2086,1.0252,1.0252,1.0252,1,0.81,13,0.81,0
0.21807,1.0155,-0,0,0.1875,0.007574,0.076875,0.098518,0.20837,1.0155,1.0155,1.0155,1,0.82,13,0.82,0
0.21807,0.99434,-0,0,0.17188,0.007107,0.070469,0.10085,0.2079,0.99434,0.99434,0.99434,1,0.83,13,0.83,0
0.21807,0.98284,-0,0,0.16406,0.00686,0.067266,0.10199,0.20767,0.98284,0.98284,0.98284,1,0.84,13,0.84,0
0.21807,0.97065,-0,0,0.15625,0.006605,0.064062,0.10311,0.20744,0.97065,0.97065,0.97065,1,0.85,13,0.85,0
0.21807,0.94389,-0,0,0.14062,0.00607,0.057656,0.10528,0.20699,0.94389,0.94389,0.94389,1,0.86,13,0.86,0
0.21807,0.92916,-0,0,0.13281,0.005791,0.054453,0.10634,0.20676,0.92916,0.92916,0.92916,1,0.87,13,0.87,0
0.21807,0.91338,-0,0,0.125,0.005503,0.05125,0.10738,0.20654,0.91338,0.91338,0.91338,1,0.88,13,0.88,0
0.21807,0.89642,-0,0,0.11719,0.005208,0.048047,0.10839,0.20632,0.89642,0.89642,0.89642,1,0.89,13,0.89,0
0.21807,0.85831,-0,0,0.10156,0.004594,0.041641,0.11034,0.2059,0.85831,0.85831,0.85831,1,0.9,13,0.9,0
0.21807,0.83673,-0,0,0.09375,0.004277,0.038437,0.11126,0.20569,0.83673,0.83673,0.83673,1,0.91,13,0.91,0
0.21807,0.81308,-0,0,0.085938,0.003952,0.035234,0.11215,0.20549,0.81308,0.81308,0.81308,1,0.92,13,0.92,0
0.21807,0.75796,-0,0,0.070312,0.00328,0.028828,0.11378,0.20513,0.75796,0.75796,0.75796,1,0.93,13,0.93,0
0.21807,0.72532,-0,0,0.0625,0.002934,0.025625,0.1145,0.20496,0.72532,0.72532,0.72532,1,0.94,13,0.94,0
0.21807,0.68814,-0,0,0.054688,0.002581,0.022422,0.11513,0.20482,0.68814,0.68814,0.68814,1,0.95,13,0.95,0
0.21807,0.64509,-0,0,0.046875,0.002222,0.019219,0.11562,0.2047,0.64509,0.64509,0.64509,1,0.96,13,0.96,0
0.21807,0.53201,-0,0,0.03125,0.001485,0.012812,0.1159,0.20464,0.53201,0.53201,0.53201,1,0.97,13,0.97,0
0.21807,0.45281,-0,0,0.023438,0.001108,0.009609,0.11529,0.20478,0.45281,0.45281,0.45281,1,0.98,13,0.98,0
0.21807,0.34454,-0,0,0.015625,0.000728,0.006406,0.11372,0.20514,0.34454,0.34454,0.34454,1,0.99,13,0.99,0
0.21807,0.17545,-0,0,0.007812,0.000341,0.003203,0.1066,0.20671,0.17545,0.17545,0.17545,1,1,13,1,0
