"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.24616,1.002,6e-06,0,0.21094,0.003122,0.038848,0.080357,0.2397,1.0012,1.0012,1.0012,1,0.79,10,0.79,0
0.24615,0.98568,8.1e-05,0,0.20312,0.003185,0.038848,0.081986,0.23943,0.98496,0.98496,0.98496,1,0.8,10,0.8,0
0.24614,0.96904,0.000151,0,0.19531,0.003246,0.038848,0.083551,0.23916,0.96836,0.96836,0.96836,1,0.81,10,0.81,0
0.24613,0.95208,0.000215,0,0.1875,0.003304,0.038848,0.085056,0.2389,0.95147,0.95147,0.95147,1,0.82,10,0.82,0
0.24612,0.91728,0.000323,0,0.17188,0.003414,0.038848,0.087886,0.23839,0.91681,0.91681,0.91681,1,0.83,10,0.83,0
0.24611,0.89947,0.000366,0,0.16406,0.003466,0.038848,0.089213,0.23815,0.89908,0.89908,0.89908,1,0.84,10,0.84,0
0.2461,0.8814,0.000401,0,0.15625,0.003515,0.038848,0.090484,0.23791,0.88109,0.88109,0.88109,1,0.85,10,0.85,0
0.24609,0.84451,0.000446,0,0.14062,0.003607,0.038848,0.092861,0.23746,0.84438,0.84438,0.84438,1,0.86,10,0.86,0
0.24608,0.82572,0.000455,0,0.13281,0.003651,0.038848,0.093969,0.23725,0.82568,0.82568,0.82568,1,0.87,10,0.87,0
0.24607,0.80672,0.000455,0,0.125,0.003692,0.038848,0.095024,0.23704,0.80677,0.80677,0.80677,1,0.88,10,0.88,0
0.24607,0.7875,0.000444,0,0.11719,0.003731,0.038848,0.096029,0.23685,0.78766,0.78766,0.78766,1,0.89,10,0.89,0
0.24605,0.74849,0.000392,0,0.10156,0.003802,0.038848,0.097857,0.23648,0.74887,0.74887,0.74887,1,0.9,10,0.9,0
0.24605,0.72874,0.000353,0,0.09375,0.003843,0.038437,0.099992,0.23605,0.72916,0.72916,0.72916,1,0.91,10,0.91,0
0.24605,0.70785,0.000311,0,0.085938,0.003498,0.035234,0.099291,0.23619,0.70825,0.70825,0.70825,1,0.92,10,0.92,0
0.24605,0.659,0.000233,0,0.070312,0.002902,0.028828,0.10068,0.23592,0.65938,0.65938,0.65938,1,0.93,10,0.93,0
0.24605,0.63014,0.000196,0,0.0625,0.002593,0.025625,0.1012,0.23581,0.6305,0.6305,0.6305,1,0.94,10,0.94,0
0.24606,0.5973,0.00016,0,0.054688,0.002279,0.022422,0.10163,0.23573,0.59764,0.59764,0.59764,1,0.95,10,0.95,0
0.24606,0.55931,0.000126,0,0.046875,0.001959,0.019219,0.10194,0.23566,0.55964,0.55964,0.55964,1,0.96,10,0.96,0
0.24606,0.45974,6.6e-05,0,0.03125,0.001305,0.012812,0.10187,0.23568,0.46002,0.46002,0.46002,1,0.97,10,0.97,0
0.24606,0.39019,4e-05,0,0.023438,0.000971,0.009609,0.10106,0.23585,0.39043,0.39043,0.39043,1,0.98,10,0.98,0
0.24606,0.29543,1.9e-05,0,0.015625,0.000636,0.006406,0.099232,0.23621,0.29561,0.29561,0.29561,1,0.99,10,0.99,0
0.24606,0.14816,5e-06,0,0.007812,0.000291,0.003203,0.090936,0.23779,0.14826,0.14826,0.14826,1,1,10,1,0
