"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.23522,1.1281,0.003031,0,0.36328,9e-06,0.011822,0.000756,0.23522,1.1282,1.1282,1.1282,1,0.36,4,0.36,0
0.23522,1.1277,0.002859,0,0.37109,9e-06,0.011822,0.000727,0.23522,1.1279,1.1279,1.1279,1,0.37,4,0.37,0
0.23522,1.1272,0.002603,0,0.38281,8e-06,0.011822,0.000688,0.23522,1.1274,1.1274,1.1274,1,0.38,4,0.38,0
0.23523,1.127,0.002432,0,0.39062,8e-06,0.011822,0.000665,0.23523,1.1271,1.1271,1.1271,1,0.39,4,0.39,0
0.23523,1.1266,0.002176,0,0.40234,7e-06,0.011822,0.000634,0.23523,1.1267,1.1267,1.1267,1,0.4,4,0.4,0
0.23523,1.1263,0.002005,0,0.41016,7e-06,0.011822,0.000615,0.23523,1.1265,1.1265,1.1265,1,0.41,4,0.41,0
0.23524,1.126,0.001749,0,0.42188,7e-06,0.011822,0.000591,0.23524,1.1262,1.1262,1.1262,1,0.42,4,0.42,0
0.23524,1.1258,0.001493,0,0.43359,7e-06,0.011822,0.00057,0.23524,1.1259,1.1259,1.1259,1,0.43,4,0.43,0
0.23524,1.1256,0.001322,0,0.44141,7e-06,0.011822,0.000558,0.23524,1.1258,1.1258,1.1258,1,0.44,4,0.44,0
0.23524,1.1254,0.001066,0,0.45312,6e-06,0.011822,0.000543,0.23524,1.1256,1.1256,1.1256,1,0.45,4,0.45,0
0.23524,1.1253,0.000895,0,0.46094,6e-06,0.011822,0.000535,0.23524,1.1255,1.1255,1.1255,1,0.46,4,0.46,0
0.23524,1.1252,0.000639,0,0.47266,6e-06,0.011822,0.000526,0.23524,1.1254,1.1254,1.1254,1,0.47,4,0.47,0
0.23525,1.1252,0.000469,0,0.48047,6e-06,0.011822,0.000521,0.23524,1.1253,1.1253,1.1253,1,0.48,4,0.48,0
0.23525,1.1251,0.000213,0,0.49219,6e-06,0.011822,0.000517,0.23525,1.1253,1.1253,1.1253,1,0.49,4,0.49,0
0.23525,1.1251,4.3e-05,0,0.5,6e-06,0.011822,0.000516,0.23525,1.1253,1.1253,1.1253,1,0.5,4,0.5,0
0.23525,1.1251,-0.000213,0,0.49219,6e-06,0.011822,0.000517,0.23525,1.1253,1.1253,1.1253,1,0.51,4,0.51,0
0.23525,1.1252,-0.000469,0,0.48047,6e-06,0.011822,0.000521,0.23524,1.1253,1.1253,1.1253,1,0.52,4,0.52,0
0.23524,1.1252,-0.00064,0,0.47266,6e-06,0.011822,0.000526,0.23524,1.1254,1.1254,1.1254,1,0.53,4,0.53,0
0.23524,1.1253,-0.000895,0,0.46094,6e-06,0.011822,0.000535,0.23524,1.1255,1.1255,1.1255,1,0.54,4,0.54,0
0.23524,1.1254,-0.001066,0,0.45312,6e-06,0.011822,0.000543,0.23524,1.1256,1.1256,1.1256,1,0.55,4,0.55,0
0.23524,1.1256,-0.001322,0,0.44141,7e-06,0.011822,0.000558,0.23524,1.1258,1.1258,1.1258,1,0.56,4,0.56,0
0.23524,1.1258,-0.001493,0,0.43359,7e-06,0.011822,0.00057,0.23524,1.1259,1.1259,1.1259,1,0.57,4,0.57,0
0.23524,1.126,-0.001749,0,0.42188,7e-06,0.011822,0.000591,0.23524,1.1262,1.1262,1.1262,1,0.58,4,0.58,0
0.23523,1.1263,-0.002005,0,0.41016,7e-06,0.011822,0.000615,0.23523,1.1265,1.1265,1.1265,1,0.59,4,0.59,0
0.23523,1.1266,-0.002176,0,0.40234,7e-06,0.011822,0.000634,0.23523,1.1267,1.1267,1.1267,1,0.6,4,0.6,0
0.23523,1.127,-0.002432,0,0.39062,8e-06,0.011822,0.000665,0.23523,1.1271,1.1271,1.1271,1,0.61,4,0.61,0
0.23522,1.1272,-0.002603,0,0.38281,8e-06,0.011822,0.000688,0.23522,1.1274,1.1274,1.1274,1,0.62,4,0.62,0
0.23522,1.1277,-0.002859,0,0.37109,9e-06,0.011822,0.000727,0.23522,1.1279,1.1279,1.1279,1,0.63,4,0.63,0
0.23522,1.1281,-0.003031,0,0.36328,9e-06,0.011822,0.000755,0.23522,1.1282,1.1282,1.1282,1,0.64,4,0.64,0
0.23521,1.1286,-0.003288,0,0.35156,9e-06,0.011822,0.000804,0.23521,1.1288,1.1288,1.1288,1,0.65,4,0.65,0
0.23521,1.1291,-0.003459,0,0.34375,1e-05,0.011822,0.000839,0.23521,1.1292,1.1292,1.1292,1,0.66,4,0.66,0
0.2352,1.1297,-0.003717,0,0.33203,1.1e-05,0.011822,0.000899,0.2352,1.1299,1.1299,1.1299,1,0.67,4,0.67,0
0.2352,1.1305,-0.003974,0,0.32031,1.1e-05,0.011822,0.000967,0.23519,1.1307,1.1307,1.1307,1,0.68,4,0.68,0
0.23519,1.1311,-0.004146,0,0.3125,1.2e-05,0.011822,0.001018,0.23519,1.1312,1.1312,1.1312,1,0.69,4,0.69,0
0.23518,1.132,-0.004405,0,0.30078,1.3e-05,0.011822,0.001104,0.23518,1.1321,1.1321,1.1321,1,0.7,4,0.7,0
0.23518,1.1326,-0.004578,0,0.29297,1.4e-05,0.011822,0.001169,0.23518,1.1328,1.1328,1.1328,1,0.71,4,0.71,0
0.23517,1.1337,-0.004837,0,0.28125,1.5e-05,0.011822,0.00128,0.23517,1.1339,1.1339,1.1339,1,0.72,4,0.72,0
0.23517,1.1345,-0.005011,0,0.27344,1.6e-05,0.011822,0.001364,0.23516,1.1347,1.1347,1.1347,1,0.73,4,0.73,0
0.23516,1.1358,-0.005272,0,0.26172,1.8e-05,0.011822,0.00151,0.23516,1.136,1.136,1.136,1,0.74,4,0.74,0
0.23515,1.1373,-0.005535,0,0.25,2e-05,0.011822,0.001679,0.23515,1.1375,1.1375,1.1375,1,0.75,4,0.75,0
0.23514,1.1384,-0.00571,0,0.24219,2.1e-05,0.011822,0.0018,0.23514,1.1386,1.1386,1.1386,1,0.76,4,0.76,0
0.23514,1.1402,-0.005974,0,0.23047,2.3e-05,0.011822,0.001957,0.23513,1.1404,1.1404,1.1404,1,0.77,4,0.77,0
0.23513,1.1414,-0.006148,0,0.22266,2.3e-05,0.011822,0.001981,0.23512,1.1416,1.1416,1.1416,1,0.78,4,0.78,0
0.23512,1.1432,-0.006402,0,0.21094,1.9e-05,0.011822,0.001569,0.23512,1.1434,1.1434,1.1434,1,0.79,4,0.79,0
0.23511,1.1439,-0.006553,0,0.20312,6e-06,0.011822,0.000473,0.23511,1.144,1.144,1.144,1,0.8,4,0.8,0
0.23509,1.1418,-0.006692,0,0.19141,6.1e-05,0.011822,0.005145,0.23507,1.1419,1.1419,1.1419,1,0.81,4,0.81,0
0.23508,1.1368,-0.006686,0,0.18359,0.000122,0.011822,0.010333,0.23498,1.1367,1.1367,1.1367,1,0.82,4,0.82,0
0.23506,1.1223,-0.006514,0,0.17188,0.000224,0.011822,0.018907,0.2347,1.1221,1.1221,1.1221,1,0.83,4,0.83,0
0.23504,1.0993,-0.006161,0,0.16016,0.000325,0.011822,0.0275,0.23428,1.099,1.099,1.099,1,0.84,4,0.84,0
0.23502,1.0793,-0.005843,0,0.15234,0.00039,0.011822,0.033005,0.23393,1.0789,1.0789,1.0789,1,0.85,4,0.85,0
0.23499,1.0426,-0.00527,0,0.14062,0.000482,0.011822,0.040772,0.23333,1.0422,1.0422,1.0422,1,0.86,4,0.86,0
0.23498,1.0141,-0.004842,0,0.13281,0.000539,0.011822,0.045577,0.2329,1.0136,1.0136,1.0136,1,0.87,4,0.87,0
0.23495,0.96553,-0.004158,0,0.12109,0.000617,0.011822,0.052194,0.23223,0.96506,0.96506,0.96506,1,0.88,4,0.88,0
0.23494,0.92968,-0.003691,0,0.11328,0.000664,0.011822,0.056205,0.23178,0.92922,0.92922,0.92922,1,0.89,4,0.89,0
0.23492,0.87121,-0.002995,0,0.10156,0.000729,0.011822,0.06163,0.23112,0.87075,0.87075,0.87075,1,0.9,4,0.9,0
0.23491,0.82939,-0.002548,0,0.09375,0.000767,0.011822,0.064863,0.2307,0.82895,0.82895,0.82895,1,0.91,4,0.91,0
0.23489,0.76289,-0.001921,0,0.082031,0.000818,0.011822,0.069168,0.23011,0.76249,0.76249,0.76249,1,0.92,4,0.92,0
0.23488,0.69243,-0.001365,0,0.070312,0.000861,0.011822,0.072858,0.22957,0.69209,0.69209,0.69209,1,0.93,4,0.93,0
0.23487,0.64356,-0.001044,0,0.0625,0.000887,0.011822,0.075002,0.22925,0.64326,0.64326,0.64326,1,0.94,4,0.94,0
0.23486,0.56778,-0.000645,0,0.050781,0.00092,0.011822,0.07779,0.22881,0.56754,0.56754,0.56754,1,0.95,4,0.95,0
0.23485,0.51582,-0.00044,0,0.042969,0.000939,0.011822,0.079388,0.22855,0.51564,0.51564,0.51564,1,0.96,4,0.96,0
0.23484,0.43612,-0.000231,0,0.03125,0.000969,0.011822,0.081974,0.22813,0.43602,0.43602,0.43602,1,0.97,4,0.97,0
0.23484,0.37835,-0.000147,0,0.023438,0.00078,0.009609,0.081183,0.22825,0.37828,0.37828,0.37828,1,0.98,4,0.98,0
0.23484,0.24676,-4.6e-05,0,0.011719,0.000363,0.004805,0.075636,0.22912,0.2467,0.2467,0.2467,1,0.99,4,0.99,0
0.23484,0.076541,-5e-06,0,0.003906,8.3e-05,0.001602,0.051966,0.23214,0.07652,0.07652,0.07652,1,1,4,1,0
