"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.10863,1.2329,0.000454,0,0.47266,1.1e-05,0.018681,0.000608,0.10863,1.233,1.233,1.233,1,0.47,10,0.47,0
0.10863,1.2328,0.000333,0,0.48047,1.1e-05,0.018681,0.000594,0.10863,1.233,1.233,1.233,1,0.48,10,0.48,0
0.10863,1.2328,0.000151,0,0.49219,1.1e-05,0.018681,0.000582,0.10863,1.2329,1.2329,1.2329,1,0.49,10,0.49,0
0.10863,1.2328,3e-05,0,0.5,1.1e-05,0.018681,0.000579,0.10863,1.2329,1.2329,1.2329,1,0.5,10,0.5,0
0.10863,1.2328,-0.000151,0,0.49219,1.1e-05,0.018681,0.000582,0.10863,1.2329,1.2329,1.2329,1,0.51,10,0.51,0
0.10863,1.2328,-0.000333,0,0.48047,1.1e-05,0.018681,0.000594,0.10863,1.233,1.233,1.233,1,0.52,10,0.52,0
0.10863,1.2329,-0.000454,0,0.47266,1.1e-05,0.018681,0.000608,0.10863,1.233,1.233,1.233,1,0.53,10,0.53,0
0.10863,1.233,-0.000636,0,0.46094,1.2e-05,0.018681,0.000635,0.10863,1.2332,1.2332,1.2332,1,0.54,10,0.54,0
0.10863,1.2332,-0.000757,0,0.45312,1.2e-05,0.018681,0.000658,0.10863,1.2333,1.2333,1.2333,1,0.55,10,0.55,0
0.10863,1.2334,-0.000939,0,0.44141,1.3e-05,0.018681,0.000699,0.10863,1.2335,1.2335,1.2335,1,0.56,10,0.56,0
0.10863,1.2336,-0.00106,0,0.43359,1.4e-05,0.018681,0.000732,0.10863,1.2337,1.2337,1.2337,1,0.57,10,0.57,0
0.10863,1.2339,-0.001242,0,0.42188,1.5e-05,0.018681,0.000788,0.10863,1.234,1.234,1.234,1,0.58,10,0.58,0
0.10863,1.2342,-0.001424,0,0.41016,1.6e-05,0.018681,0.000852,0.10863,1.2344,1.2344,1.2344,1,0.59,10,0.59,0
0.10863,1.2345,-0.001545,0,0.40234,1.7e-05,0.018681,0.0009,0.10863,1.2346,1.2346,1.2346,1,0.6,10,0.6,0
0.10862,1.235,-0.001727,0,0.39062,1.8e-05,0.018681,0.000974,0.10862,1.2351,1.2351,1.2351,1,0.61,10,0.61,0
0.10862,1.2353,-0.001849,0,0.38281,1.9e-05,0.018681,0.001021,0.10862,1.2354,1.2354,1.2354,1,0.62,10,0.62,0
0.10862,1.2359,-0.002031,0,0.37109,2e-05,0.018681,0.001066,0.10862,1.236,1.236,1.236,1,0.63,10,0.63,0
0.10862,1.2362,-0.002151,0,0.36328,2e-05,0.018681,0.001047,0.10862,1.2363,1.2363,1.2363,1,0.64,10,0.64,0
0.10862,1.2367,-0.00233,0,0.35156,1.5e-05,0.018681,0.000815,0.10862,1.2368,1.2368,1.2368,1,0.65,10,0.65,0
0.10862,1.2369,-0.002445,0,0.34375,1e-05,0.018681,0.000538,0.10862,1.237,1.237,1.237,1,0.66,10,0.66,0
0.10862,1.2362,-0.0026,0,0.33203,4.7e-05,0.018681,0.002512,0.10861,1.2363,1.2363,1.2363,1,0.67,10,0.67,0
0.10861,1.2335,-0.002717,0,0.32031,0.000117,0.018681,0.006286,0.10857,1.2336,1.2336,1.2336,1,0.68,10,0.68,0
0.10861,1.2303,-0.00277,0,0.3125,0.000172,0.018681,0.009225,0.10852,1.2303,1.2303,1.2303,1,0.69,10,0.69,0
0.1086,1.223,-0.00281,0,0.30078,0.00026,0.018681,0.013894,0.10841,1.223,1.223,1.223,1,0.7,10,0.7,0
0.1086,1.2165,-0.002812,0,0.29297,0.000319,0.018681,0.017063,0.10831,1.2165,1.2165,1.2165,1,0.71,10,0.71,0
0.10859,1.2043,-0.002778,0,0.28125,0.000407,0.018681,0.021794,0.10812,1.2043,1.2043,1.2043,1,0.72,10,0.72,0
0.10859,1.1946,-0.002734,0,0.27344,0.000465,0.018681,0.024895,0.10797,1.1945,1.1945,1.1945,1,0.73,10,0.73,0
0.10858,1.1775,-0.002639,0,0.26172,0.00055,0.018681,0.02943,0.10771,1.1774,1.1774,1.1774,1,0.74,10,0.74,0
0.10857,1.1577,-0.002513,0,0.25,0.000631,0.018681,0.033795,0.10743,1.1576,1.1576,1.1576,1,0.75,10,0.75,0
0.10857,1.1429,-0.002416,0,0.24219,0.000684,0.018681,0.036602,0.10723,1.1428,1.1428,1.1428,1,0.76,10,0.76,0
0.10856,1.1187,-0.002253,0,0.23047,0.000759,0.018681,0.040648,0.10691,1.1186,1.1186,1.1186,1,0.77,10,0.77,0
0.10855,1.1012,-0.002134,0,0.22266,0.000808,0.018681,0.043233,0.10668,1.101,1.101,1.101,1,0.78,10,0.78,0
0.10855,1.0729,-0.001947,0,0.21094,0.000877,0.018681,0.046939,0.10634,1.0727,1.0727,1.0727,1,0.79,10,0.79,0
0.10854,1.0527,-0.001817,0,0.20312,0.000921,0.018681,0.049296,0.10611,1.0526,1.0526,1.0526,1,0.8,10,0.8,0
0.10853,1.0207,-0.001618,0,0.19141,0.000984,0.018681,0.05266,0.10576,1.0206,1.0206,1.0206,1,0.81,10,0.81,0
0.10853,0.99826,-0.001484,0,0.18359,0.001024,0.018681,0.054791,0.10553,0.99812,0.99812,0.99812,1,0.82,10,0.82,0
0.10852,0.96292,-0.001284,0,0.17188,0.00108,0.018681,0.057821,0.10518,0.96279,0.96279,0.96279,1,0.83,10,0.83,0
0.10852,0.92575,-0.00109,0,0.16016,0.001133,0.018681,0.060659,0.10484,0.92562,0.92562,0.92562,1,0.84,10,0.84,0
0.10851,0.9,-0.000965,0,0.15234,0.001167,0.018681,0.062446,0.10462,0.89988,0.89988,0.89988,1,0.85,10,0.85,0
0.10851,0.86002,-0.000786,0,0.14062,0.001214,0.018681,0.064975,0.10429,0.85991,0.85991,0.85991,1,0.86,10,0.86,0
0.10851,0.83251,-0.000673,0,0.13281,0.001243,0.018681,0.066564,0.10407,0.8324,0.8324,0.8324,1,0.87,10,0.87,0
0.1085,0.79004,-0.000517,0,0.12109,0.001285,0.018681,0.068807,0.10377,0.78994,0.78994,0.78994,1,0.88,10,0.88,0
0.1085,0.76097,-0.000423,0,0.11328,0.001312,0.018681,0.070212,0.10357,0.76088,0.76088,0.76088,1,0.89,10,0.89,0
0.10849,0.71629,-0.000296,0,0.10156,0.001349,0.018681,0.072192,0.10328,0.71621,0.71621,0.71621,1,0.9,10,0.9,0
0.10849,0.68584,-0.000224,0,0.09375,0.001372,0.018681,0.073431,0.1031,0.68577,0.68577,0.68577,1,0.91,10,0.91,0
0.10849,0.63922,-0.000132,0,0.082031,0.001404,0.018681,0.075174,0.10283,0.63916,0.63916,0.63916,1,0.92,10,0.92,0
0.10848,0.59154,-6.4e-05,0,0.070312,0.001434,0.018681,0.076787,0.10259,0.59151,0.59151,0.59151,1,0.93,10,0.93,0
0.10848,0.55922,-3.3e-05,0,0.0625,0.001453,0.018681,0.077797,0.10243,0.55919,0.55919,0.55919,1,0.94,10,0.94,0
0.10847,0.50995,-6e-06,0,0.050781,0.001478,0.018681,0.079102,0.10222,0.50995,0.50995,0.50995,1,0.95,10,0.95,0
0.10847,0.47634,-3e-06,0,0.042969,0.001413,0.017617,0.080194,0.10204,0.47634,0.47634,0.47634,1,0.96,10,0.96,0
0.10847,0.41459,-3e-06,0,0.03125,0.001019,0.012812,0.07952,0.10215,0.41459,0.41459,0.41459,1,0.97,10,0.97,0
0.10847,0.35949,-2e-06,0,0.023438,0.000753,0.009609,0.078371,0.10233,0.35948,0.35948,0.35948,1,0.98,10,0.98,0
0.10847,0.2332,-1e-06,0,0.011719,0.000347,0.004805,0.072271,0.10325,0.2332,0.2332,0.2332,1,0.99,10,0.99,0
0.10847,0.071459,-0,0,0.003906,7.8e-05,0.001602,0.048805,0.10609,0.071459,0.071459,0.071459,1,1,10,1,0
