"pressure","velocity:0","velocity:1","velocity:2","h","nu","lm","u","pressureactual","velocitystagered:0","velocitystagered:1","velocitystagered:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.31123,1.0155,5e-06,0,0.1875,0.007572,0.076875,0.098501,0.30153,1.0155,1.0155,1.0155,1,0.18,10,0.18,0
0.31124,1.0252,5e-06,0,0.19531,0.007792,0.080078,0.097306,0.30177,1.0252,1.0252,1.0252,1,0.19,10,0.19,0
0.31124,1.0345,5e-06,0,0.20312,0.008003,0.083281,0.096092,0.302,1.0345,1.0345,1.0345,1,0.2,10,0.2,0
0.31124,1.0433,6e-06,0,0.21094,0.008204,0.086484,0.094859,0.30224,1.0433,1.0433,1.0433,1,0.21,10,0.21,0
0.31124,1.0596,6e-06,0,0.22656,0.008577,0.092891,0.092332,0.30271,1.0596,1.0596,1.0596,1,0.22,10,0.22,0
0.31124,1.0672,6e-06,0,0.23438,0.008748,0.096094,0.091039,0.30295,1.0672,1.0672,1.0672,1,0.23,10,0.23,0
0.31124,1.0744,6e-06,0,0.24219,0.008909,0.099297,0.089724,0.30318,1.0744,1.0744,1.0744,1,0.24,10,0.24,0
0.31614,1.0879,7e-06,0,0.25781,0.009199,0.1057,0.087023,0.30857,1.0879,1.0879,1.0879,1,0.25,10,0.25,0
0.31614,1.0941,7e-06,0,0.26562,0.009327,0.10891,0.08564,0.30881,1.0941,1.0941,1.0941,1,0.26,10,0.26,0
0.31614,1.1001,7e-06,0,0.27344,0.009443,0.11211,0.084232,0.30904,1.1001,1.1001,1.1001,1,0.27,10,0.27,0
0.31614,1.1059,7e-06,0,0.28125,0.009548,0.11531,0.082799,0.30928,1.1059,1.1059,1.1059,1,0.28,10,0.28,0
0.31614,1.1166,7e-06,0,0.29688,0.009719,0.12172,0.079851,0.30976,1.1166,1.1166,1.1166,1,0.29,10,0.29,0
0.31614,1.1216,7e-06,0,0.30469,0.009785,0.12492,0.078333,0.31,1.1216,1.1216,1.1216,1,0.3,10,0.3,0
0.31614,1.1264,7e-06,0,0.3125,0.009838,0.12812,0.076784,0.31025,1.1264,1.1264,1.1264,1,0.31,10,0.31,0
0.31614,1.131,6e-06,0,0.32031,0.009876,0.13133,0.075202,0.31049,1.131,1.131,1.131,1,0.32,10,0.32,0
0.31614,1.1395,6e-06,0,0.33594,0.009907,0.13773,0.07193,0.31097,1.1395,1.1395,1.1395,1,0.33,10,0.33,0
0.31614,1.1435,6e-06,0,0.34375,0.009899,0.14094,0.070236,0.31121,1.1435,1.1435,1.1435,1,0.34,10,0.34,0
0.31614,1.1473,6e-06,0,0.35156,0.009874,0.14414,0.068499,0.31145,1.1473,1.1473,1.1473,1,0.35,10,0.35,0
0.31614,1.1544,5e-06,0,0.36719,0.009768,0.15055,0.064884,0.31193,1.1544,1.1544,1.1544,1,0.36,10,0.36,0
0.31614,1.1577,5e-06,0,0.375,0.009686,0.15375,0.062997,0.31217,1.1577,1.1577,1.1577,1,0.37,10,0.37,0
0.31614,1.1608,5e-06,0,0.38281,0.009582,0.15695,0.061052,0.31241,1.1608,1.1608,1.1608,1,0.38,10,0.38,0
0.31614,1.1637,5e-06,0,0.39062,0.009456,0.16016,0.059042,0.31266,1.1637,1.1637,1.1637,1,0.39,10,0.39,0
0.31614,1.1692,4e-06,0,0.40625,0.009128,0.16656,0.054801,0.31314,1.1692,1.1692,1.1692,1,0.4,10,0.4,0
0.31614,1.1717,4e-06,0,0.41406,0.008921,0.16977,0.052551,0.31338,1.1717,1.1717,1.1717,1,0.41,10,0.41,0
0.31614,1.174,4e-06,0,0.42188,0.008683,0.17297,0.050201,0.31362,1.174,1.174,1.174,1,0.42,10,0.42,0
0.31614,1.1783,3e-06,0,0.4375,0.008096,0.17937,0.045136,0.3141,1.1783,1.1783,1.1783,1,0.43,10,0.43,0
0.31614,1.1802,3e-06,0,0.44531,0.007737,0.18258,0.042377,0.31435,1.1802,1.1802,1.1802,1,0.44,10,0.44,0
0.31614,1.1819,2e-06,0,0.45312,0.007325,0.18578,0.039427,0.31459,1.1819,1.1819,1.1819,1,0.45,10,0.45,0
0.31614,1.1835,2e-06,0,0.46094,0.006849,0.18898,0.03624,0.31483,1.1835,1.1835,1.1835,1,0.46,10,0.46,0
0.31614,1.1861,1e-06,0,0.47656,0.005637,0.19539,0.028849,0.31531,1.1861,1.1861,1.1861,1,0.47,10,0.47,0
0.31614,1.1872,1e-06,0,0.48438,0.004814,0.19859,0.024241,0.31555,1.1872,1.1872,1.1872,1,0.48,10,0.48,0
0.31614,1.188,1e-06,0,0.49219,0.003876,0.2018,0.019209,0.31577,1.188,1.188,1.188,1,0.49,10,0.49,0
0.31124,1.1887,-0,0,0.5,0.001726,0.205,0.00842,0.31117,1.1887,1.1887,1.1887,1,0.5,10,0.5,0
0.31124,1.188,-1e-06,0,0.49219,0.003877,0.2018,0.01921,0.31087,1.188,1.188,1.188,1,0.51,10,0.51,0
0.31124,1.1872,-1e-06,0,0.48438,0.004814,0.19859,0.024243,0.31065,1.1872,1.1872,1.1872,1,0.52,10,0.52,0
0.31124,1.1861,-1e-06,0,0.47656,0.005637,0.19539,0.028851,0.3104,1.1861,1.1861,1.1861,1,0.53,10,0.53,0
0.31124,1.1835,-2e-06,0,0.46094,0.006849,0.18898,0.036243,0.30992,1.1835,1.1835,1.1835,1,0.54,10,0.54,0
0.31124,1.1819,-2e-06,0,0.45312,0.007325,0.18578,0.03943,0.30968,1.1819,1.1819,1.1819,1,0.55,10,0.55,0
0.31124,1.1802,-2e-06,0,0.44531,0.007738,0.18258,0.042381,0.30944,1.1802,1.1802,1.1802,1,0.56,10,0.56,0
0.31124,1.1783,-3e-06,0,0.4375,0.008097,0.17937,0.04514,0.3092,1.1783,1.1783,1.1783,1,0.57,10,0.57,0
0.31124,1.174,-3e-06,0,0.42188,0.008684,0.17297,0.050205,0.30872,1.174,1.174,1.174,1,0.58,10,0.58,0
0.31124,1.1717,-3e-06,0,0.41406,0.008922,0.16977,0.052556,0.30847,1.1717,1.1717,1.1717,1,0.59,10,0.59,0
0.31124,1.1692,-4e-06,0,0.40625,0.009128,0.16656,0.054805,0.30823,1.1692,1.1692,1.1692,1,0.6,10,0.6,0
0.31124,1.1637,-4e-06,0,0.39062,0.009457,0.16016,0.059047,0.30775,1.1638,1.1638,1.1638,1,0.61,10,0.61,0
0.31124,1.1608,-4e-06,0,0.38281,0.009583,0.15695,0.061057,0.30751,1.1608,1.1608,1.1608,1,0.62,10,0.62,0
0.31124,1.1577,-5e-06,0,0.375,0.009687,0.15375,0.063002,0.30727,1.1577,1.1577,1.1577,1,0.63,10,0.63,0
0.31124,1.1544,-5e-06,0,0.36719,0.009769,0.15055,0.064889,0.30702,1.1544,1.1544,1.1544,1,0.64,10,0.64,0
0.31124,1.1473,-5e-06,0,0.35156,0.009874,0.14414,0.068504,0.30654,1.1473,1.1473,1.1473,1,0.65,10,0.65,0
0.31124,1.1435,-5e-06,0,0.34375,0.0099,0.14094,0.070241,0.3063,1.1435,1.1435,1.1435,1,0.66,10,0.66,0
0.31124,1.1395,-5e-06,0,0.33594,0.009908,0.13773,0.071935,0.30606,1.1395,1.1395,1.1395,1,0.67,10,0.67,0
0.31124,1.131,-6e-06,0,0.32031,0.009877,0.13133,0.075207,0.30558,1.131,1.131,1.131,1,0.68,10,0.68,0
0.31124,1.1264,-6e-06,0,0.3125,0.009839,0.12812,0.076789,0.30534,1.1264,1.1264,1.1264,1,0.69,10,0.69,0
0.31124,1.1216,-6e-06,0,0.30469,0.009786,0.12492,0.078338,0.3051,1.1216,1.1216,1.1216,1,0.7,10,0.7,0
0.31124,1.1166,-6e-06,0,0.29688,0.00972,0.12172,0.079855,0.30486,1.1166,1.1166,1.1166,1,0.71,10,0.71,0
0.31124,1.1059,-6e-06,0,0.28125,0.009548,0.11531,0.082803,0.30438,1.1059,1.1059,1.1059,1,0.72,10,0.72,0
0.31124,1.1001,-6e-06,0,0.27344,0.009444,0.11211,0.084237,0.30414,1.1001,1.1001,1.1001,1,0.73,10,0.73,0
0.31124,1.0941,-6e-06,0,0.26562,0.009327,0.10891,0.085644,0.3039,1.0941,1.0941,1.0941,1,0.74,10,0.74,0
0.31614,1.0813,-7e-06,0,0.25,0.009059,0.1025,0.088382,0.30833,1.0813,1.0813,1.0813,1,0.75,10,0.75,0
0.31614,1.0744,-7e-06,0,0.24219,0.008909,0.099297,0.089719,0.30809,1.0744,1.0744,1.0744,1,0.76,10,0.76,0
0.31614,1.0672,-7e-06,0,0.23438,0.008748,0.096094,0.091035,0.30785,1.0672,1.0672,1.0672,1,0.77,10,0.77,0
0.31614,1.0596,-7e-06,0,0.22656,0.008576,0.092891,0.092328,0.30762,1.0596,1.0596,1.0596,1,0.78,10,0.78,0
0.31614,1.0433,-7e-06,0,0.21094,0.008203,0.086484,0.094855,0.30714,1.0433,1.0433,1.0433,1,0.79,10,0.79,0
0.31614,1.0345,-6e-06,0,0.20312,0.008002,0.083281,0.096089,0.30691,1.0345,1.0345,1.0345,1,0.8,10,0.8,0
0.31614,1.0252,-6e-06,0,0.19531,0.007792,0.080078,0.097303,0.30667,1.0252,1.0252,1.0252,1,0.81,10,0.81,0
0.31614,1.0155,-6e-06,0,0.1875,0.007572,0.076875,0.098498,0.30644,1.0155,1.0155,1.0155,1,0.82,10,0.82,0
0.31614,0.99436,-6e-06,0,0.17188,0.007106,0.070469,0.10083,0.30597,0.99436,0.99436,0.99436,1,0.83,10,0.83,0
0.31614,0.98286,-5e-06,0,0.16406,0.006859,0.067266,0.10197,0.30574,0.98286,0.98286,0.98286,1,0.84,10,0.84,0
0.31614,0.97067,-5e-06,0,0.15625,0.006604,0.064062,0.10309,0.30551,0.97067,0.97067,0.97067,1,0.85,10,0.85,0
0.31614,0.94392,-5e-06,0,0.14062,0.00607,0.057656,0.10527,0.30506,0.94392,0.94392,0.94392,1,0.86,10,0.86,0
0.31614,0.92919,-5e-06,0,0.13281,0.00579,0.054453,0.10633,0.30483,0.92919,0.92919,0.92919,1,0.87,10,0.87,0
0.31614,0.91341,-4e-06,0,0.125,0.005503,0.05125,0.10737,0.30461,0.91341,0.91341,0.91341,1,0.88,10,0.88,0
0.31614,0.89646,-4e-06,0,0.11719,0.005207,0.048047,0.10838,0.30439,0.89645,0.89645,0.89645,1,0.89,10,0.89,0
0.31614,0.85835,-3e-06,0,0.10156,0.004594,0.041641,0.11033,0.30397,0.85834,0.85834,0.85834,1,0.9,10,0.9,0
0.31614,0.83677,-3e-06,0,0.09375,0.004277,0.038437,0.11126,0.30376,0.83676,0.83676,0.83676,1,0.91,10,0.91,0
0.31614,0.81312,-3e-06,0,0.085938,0.003951,0.035234,0.11215,0.30356,0.81312,0.81312,0.81312,1,0.92,10,0.92,0
0.31614,0.758,-2e-06,0,0.070312,0.00328,0.028828,0.11378,0.30319,0.758,0.758,0.758,1,0.93,10,0.93,0
0.31614,0.72536,-2e-06,0,0.0625,0.002934,0.025625,0.1145,0.30303,0.72536,0.72536,0.72536,1,0.94,10,0.94,0
0.31614,0.68818,-2e-06,0,0.054688,0.002581,0.022422,0.11513,0.30288,0.68818,0.68818,0.68818,1,0.95,10,0.95,0
0.31614,0.64513,-1e-06,0,0.046875,0.002222,0.019219,0.11562,0.30277,0.64513,0.64513,0.64513,1,0.96,10,0.96,0
0.31614,0.53204,-1e-06,0,0.03125,0.001485,0.012812,0.1159,0.3027,0.53204,0.53204,0.53204,1,0.97,10,0.97,0
0.31614,0.45284,-0,0,0.023438,0.001108,0.009609,0.1153,0.30285,0.45283,0.45283,0.45283,1,0.98,10,0.98,0
0.31614,0.34457,-0,0,0.015625,0.000729,0.006406,0.11372,0.30321,0.34457,0.34457,0.34457,1,0.99,10,0.99,0
0.31614,0.17547,-0,0,0.007812,0.000341,0.003203,0.10661,0.30477,0.17546,0.17546,0.17546,1,1,10,1,0
